id,kota,jamCuaca,kodeCuaca,cuaca,humidity,tempC,tempF,iqa,wind_dir_deg,wind_spd_km_h,pressure_mbar,accessed
Denpasar_2023-11-21T00:00:00,Denpasar,2023-11-21 00:00:00,1,Cerah Berawan,80,25.0,77.0,57,178,11.3,1010,2023-11-21
Denpasar_2023-11-21T06:00:00,Denpasar,2023-11-21 06:00:00,3,Berawan,65,33.0,91.0,61,178,5.5,1010,2023-11-21 06:00:00
Denpasar_2023-11-21T12:00:00,Denpasar,2023-11-21 12:00:00,3,Berawan,75,29.0,84.0,41,178,18.5,1010,2023-11-21 12:00:00
Denpasar_2023-11-21T18:00:00,Denpasar,2023-11-21 18:00:00,3,Berawan,95,25.0,77.0,63,178,14.8,1008,2023-11-21 18:00:00
Dompu_2023-11-21T00:00:00,Dompu,2023-11-21 00:00:00,3,Berawan,80,26.0,79.0,39,177,1.4,1011,2023-11-21
Dompu_2023-11-21T06:00:00,Dompu,2023-11-21 06:00:00,60,Hujan Ringan,55,36.0,97.0,35,177,3.2,1012,2023-11-21 06:00:00
Dompu_2023-11-21T12:00:00,Dompu,2023-11-21 12:00:00,60,Hujan Ringan,80,26.0,79.0,53,144,5.0,1009,2023-11-21 12:00:00
Dompu_2023-11-21T18:00:00,Dompu,2023-11-21 18:00:00,3,Berawan,90,24.0,75.0,56,144,5.8,1009,2023-11-21 18:00:00
Donggala_2023-11-21T00:00:00,Donggala,2023-11-21 00:00:00,1,Cerah Berawan,75,29.0,84.0,25,274,8.0,1009,2023-11-21
Donggala_2023-11-21T06:00:00,Donggala,2023-11-21 06:00:00,1,Cerah Berawan,85,29.0,84.0,18,274,7.6,1010,2023-11-21 06:00:00
Donggala_2023-11-21T12:00:00,Donggala,2023-11-21 12:00:00,1,Cerah Berawan,90,27.0,81.0,19,324,7.8,1009,2023-11-21 12:00:00
Donggala_2023-11-21T18:00:00,Donggala,2023-11-21 18:00:00,0,Cerah,95,25.0,77.0,24,324,1.4,1007,2023-11-21 18:00:00
Dumai_2023-11-21T00:00:00,Dumai,2023-11-21 00:00:00,45,Berkabut,95,25.0,77.0,74,44,3.7,1009,2023-11-21
Dumai_2023-11-21T06:00:00,Dumai,2023-11-21 06:00:00,60,Hujan Ringan,60,31.0,88.0,72,44,4.7,1009,2023-11-21 06:00:00
Dumai_2023-11-21T12:00:00,Dumai,2023-11-21 12:00:00,95,Hujan Petir,95,26.0,79.0,63,44,8.4,1011,2023-11-21 12:00:00
Dumai_2023-11-21T18:00:00,Dumai,2023-11-21 18:00:00,60,Hujan Ringan,100,24.0,75.0,60,44,7.7,1007,2023-11-21 18:00:00
Enrekang_2023-11-21T00:00:00,Enrekang,2023-11-21 00:00:00,1,Cerah Berawan,75,24.0,75.0,37,139,5.3,1011,2023-11-21
Enrekang_2023-11-21T06:00:00,Enrekang,2023-11-21 06:00:00,60,Hujan Ringan,70,30.0,86.0,35,139,5.4,1012,2023-11-21 06:00:00
Enrekang_2023-11-21T12:00:00,Enrekang,2023-11-21 12:00:00,3,Berawan,85,24.0,75.0,37,115,7.7,1009,2023-11-21 12:00:00
Enrekang_2023-11-21T18:00:00,Enrekang,2023-11-21 18:00:00,3,Berawan,90,21.0,70.0,38,136,3.7,1009,2023-11-21 18:00:00
Garut_2023-11-21T00:00:00,Garut,2023-11-21 00:00:00,1,Cerah Berawan,85,25.0,77.0,52,126,6.2,1013,2023-11-21
Garut_2023-11-21T06:00:00,Garut,2023-11-21 06:00:00,3,Berawan,55,31.0,88.0,39,126,5.4,1013,2023-11-21 06:00:00
Garut_2023-11-21T12:00:00,Garut,2023-11-21 12:00:00,3,Berawan,85,24.0,75.0,32,134,7.3,1012,2023-11-21 12:00:00
Garut_2023-11-21T18:00:00,Garut,2023-11-21 18:00:00,3,Berawan,90,21.0,70.0,38,135,5.2,1010,2023-11-21 18:00:00
Gianyar_2023-11-21T00:00:00,Gianyar,2023-11-21 00:00:00,1,Cerah Berawan,75,25.0,77.0,33,154,3.6,1011,2023-11-21
Gianyar_2023-11-21T06:00:00,Gianyar,2023-11-21 06:00:00,1,Cerah Berawan,60,32.0,90.0,42,154,4.1,1011,2023-11-21 06:00:00
Gianyar_2023-11-21T12:00:00,Gianyar,2023-11-21 12:00:00,3,Berawan,70,28.0,82.0,35,146,12.9,1011,2023-11-21 12:00:00
Gianyar_2023-11-21T18:00:00,Gianyar,2023-11-21 18:00:00,3,Berawan,95,26.0,79.0,42,151,8.5,1010,2023-11-21 18:00:00
Gresik_2023-11-21T00:00:00,Gresik,2023-11-21 00:00:00,0,,85,28.0,82.0,70,48,2.5,1010,2023-11-21
Gresik_2023-11-21T06:00:00,Gresik,2023-11-21 06:00:00,1,Cerah Berawan,45,35.0,95.0,71,48,2.2,1010,2023-11-21 06:00:00
Gresik_2023-11-21T12:00:00,Gresik,2023-11-21 12:00:00,1,Cerah Berawan,75,30.0,86.0,70,56,9.8,1009,2023-11-21 12:00:00
Gresik_2023-11-21T18:00:00,Gresik,2023-11-21 18:00:00,1,Cerah Berawan,85,26.0,79.0,59,51,15.2,1007,2023-11-21 18:00:00
Indramayu_2023-11-21T00:00:00,Indramayu,2023-11-21 00:00:00,1,Cerah Berawan,80,26.0,79.0,72,61,12.7,1009,2023-11-21
Indramayu_2023-11-21T06:00:00,Indramayu,2023-11-21 06:00:00,3,Berawan,50,36.0,97.0,73,61,12.3,1009,2023-11-21 06:00:00
Indramayu_2023-11-21T12:00:00,Indramayu,2023-11-21 12:00:00,3,Berawan,80,25.0,77.0,73,68,20.4,1009,2023-11-21 12:00:00
Indramayu_2023-11-21T18:00:00,Indramayu,2023-11-21 18:00:00,3,Berawan,90,25.0,77.0,77,71,20.8,1007,2023-11-21 18:00:00
Jambi_2023-11-21T00:00:00,Jambi,2023-11-21 00:00:00,3,Berawan,95,25.0,77.0,92,43,0.4,1009,2023-11-21
Jambi_2023-11-21T06:00:00,Jambi,2023-11-21 06:00:00,60,Hujan Ringan,60,32.0,90.0,77,43,2.6,1009,2023-11-21 06:00:00
Jambi_2023-11-21T12:00:00,Jambi,2023-11-21 12:00:00,3,Berawan,90,26.0,79.0,76,43,3.9,1010,2023-11-21 12:00:00
Jambi_2023-11-21T18:00:00,Jambi,2023-11-21 18:00:00,95,Hujan Petir,100,25.0,77.0,66,43,0.9,1006,2023-11-21 18:00:00
Jayapura_2023-11-21T00:00:00,Jayapura,2023-11-21 00:00:00,1,Cerah Berawan,70,27.0,81.0,65,82,7.8,1011,2023-11-21
Jayapura_2023-11-21T06:00:00,Jayapura,2023-11-21 06:00:00,1,Cerah Berawan,70,31.0,88.0,74,82,7.2,1012,2023-11-21 06:00:00
Jayapura_2023-11-21T12:00:00,Jayapura,2023-11-21 12:00:00,60,Hujan Ringan,80,26.0,79.0,68,82,15.0,1010,2023-11-21 12:00:00
Jayapura_2023-11-21T18:00:00,Jayapura,2023-11-21 18:00:00,3,Berawan,95,23.0,73.0,67,82,11.5,1010,2023-11-21 18:00:00
Jember_2023-11-21T00:00:00,Jember,2023-11-21 00:00:00,1,Cerah Berawan,90,23.0,73.0,40,199,2.0,1012,2023-11-21
Jember_2023-11-21T06:00:00,Jember,2023-11-21 06:00:00,60,Hujan Ringan,55,31.0,88.0,52,199,1.5,1012,2023-11-21 06:00:00
Jember_2023-11-21T12:00:00,Jember,2023-11-21 12:00:00,60,Hujan Ringan,90,23.0,73.0,40,195,8.2,1010,2023-11-21 12:00:00
Jember_2023-11-21T18:00:00,Jember,2023-11-21 18:00:00,1,Cerah Berawan,90,23.0,73.0,35,200,5.6,1009,2023-11-21 18:00:00
Jeneponto_2023-11-21T00:00:00,Jeneponto,2023-11-21 00:00:00,1,Cerah Berawan,70,28.0,82.0,46,116,21.0,1010,2023-11-21
Jeneponto_2023-11-21T06:00:00,Jeneponto,2023-11-21 06:00:00,60,Hujan Ringan,65,34.0,93.0,42,116,22.1,1010,2023-11-21 06:00:00
Jeneponto_2023-11-21T12:00:00,Jeneponto,2023-11-21 12:00:00,3,Berawan,80,28.0,82.0,35,109,31.8,1009,2023-11-21 12:00:00
Jeneponto_2023-11-21T18:00:00,Jeneponto,2023-11-21 18:00:00,3,Berawan,85,25.0,77.0,40,109,26.8,1008,2023-11-21 18:00:00
Jepara_2023-11-21T00:00:00,Jepara,2023-11-21 00:00:00,1,Cerah Berawan,70,29.0,84.0,73,7,10.0,1010,2023-11-21
Jepara_2023-11-21T06:00:00,Jepara,2023-11-21 06:00:00,3,Berawan,55,35.0,95.0,72,7,12.5,1010,2023-11-21 06:00:00
Jepara_2023-11-21T12:00:00,Jepara,2023-11-21 12:00:00,61,Hujan Sedang,70,29.0,84.0,85,5,1.6,1009,2023-11-21 12:00:00
Jepara_2023-11-21T18:00:00,Jepara,2023-11-21 18:00:00,3,Berawan,80,26.0,79.0,90,18,16.0,1007,2023-11-21 18:00:00
Jombang_2023-11-21T00:00:00,Jombang,2023-11-21 00:00:00,0,,80,27.0,81.0,59,197,8.7,1010,2023-11-21
Jombang_2023-11-21T06:00:00,Jombang,2023-11-21 06:00:00,3,Berawan,50,34.0,93.0,54,197,9.5,1010,2023-11-21 06:00:00
Jombang_2023-11-21T12:00:00,Jombang,2023-11-21 12:00:00,60,Hujan Ringan,70,29.0,84.0,59,205,4.1,1009,2023-11-21 12:00:00
Jombang_2023-11-21T18:00:00,Jombang,2023-11-21 18:00:00,1,Cerah Berawan,85,26.0,79.0,63,164,6.2,1007,2023-11-21 18:00:00
Kaimana_2023-11-21T00:00:00,Kaimana,2023-11-21 00:00:00,60,Hujan Ringan,80,29.0,84.0,39,127,3.6,1011,2023-11-21
Kaimana_2023-11-21T06:00:00,Kaimana,2023-11-21 06:00:00,60,Hujan Ringan,70,32.0,90.0,37,127,4.9,1012,2023-11-21 06:00:00
Kaimana_2023-11-21T12:00:00,Kaimana,2023-11-21 12:00:00,3,Berawan,85,28.0,82.0,37,129,11.5,1009,2023-11-21 12:00:00
Kaimana_2023-11-21T18:00:00,Kaimana,2023-11-21 18:00:00,3,Berawan,90,25.0,77.0,37,128,14.6,1010,2023-11-21 18:00:00
Karanganyar_2023-11-21T00:00:00,Karanganyar,2023-11-21 00:00:00,1,Cerah Berawan,80,29.0,84.0,42,203,7.8,1010,2023-11-21
Karanganyar_2023-11-21T06:00:00,Karanganyar,2023-11-21 06:00:00,3,Berawan,60,34.0,93.0,46,203,7.1,1011,2023-11-21 06:00:00
Karanganyar_2023-11-21T12:00:00,Karanganyar,2023-11-21 12:00:00,3,Berawan,75,28.0,82.0,39,198,5.1,1010,2023-11-21 12:00:00
Karanganyar_2023-11-21T18:00:00,Karanganyar,2023-11-21 18:00:00,3,Berawan,85,25.0,77.0,51,200,15.4,1008,2023-11-21 18:00:00
Karawang_2023-11-21T00:00:00,Karawang,2023-11-21 00:00:00,1,Cerah Berawan,80,26.0,79.0,89,319,5.8,1010,2023-11-21
Karawang_2023-11-21T06:00:00,Karawang,2023-11-21 06:00:00,3,Berawan,50,33.0,91.0,89,319,5.8,1010,2023-11-21 06:00:00
Karawang_2023-11-21T12:00:00,Karawang,2023-11-21 12:00:00,61,Hujan Sedang,80,25.0,77.0,89,319,5.8,1010,2023-11-21 12:00:00
Karawang_2023-11-21T18:00:00,Karawang,2023-11-21 18:00:00,60,Hujan Ringan,90,23.0,73.0,89,319,5.8,1010,2023-11-21 18:00:00
Kebumen_2023-11-21T00:00:00,Kebumen,2023-11-21 00:00:00,3,Berawan,75,28.0,82.0,42,158,7.3,1011,2023-11-21
Kebumen_2023-11-21T06:00:00,Kebumen,2023-11-21 06:00:00,3,Berawan,65,32.0,90.0,38,158,6.1,1011,2023-11-21 06:00:00
Kebumen_2023-11-21T12:00:00,Kebumen,2023-11-21 12:00:00,3,Berawan,75,28.0,82.0,39,160,14.3,1011,2023-11-21 12:00:00
Kebumen_2023-11-21T18:00:00,Kebumen,2023-11-21 18:00:00,3,Berawan,95,25.0,77.0,44,155,14.6,1009,2023-11-21 18:00:00
Kediri_2023-11-21T00:00:00,Kediri,2023-11-21 00:00:00,0,,70,29.0,84.0,41,181,15.9,1011,2023-11-21
Kediri_2023-11-21T06:00:00,Kediri,2023-11-21 06:00:00,3,Berawan,50,34.0,93.0,40,181,15.2,1011,2023-11-21 06:00:00
Kediri_2023-11-21T12:00:00,Kediri,2023-11-21 12:00:00,60,Hujan Ringan,70,28.0,82.0,42,176,12.6,1009,2023-11-21 12:00:00
Kediri_2023-11-21T18:00:00,Kediri,2023-11-21 18:00:00,60,Hujan Ringan,90,25.0,77.0,47,177,23.5,1008,2023-11-21 18:00:00
Kendal_2023-11-21T00:00:00,Kendal,2023-11-21 00:00:00,1,Cerah Berawan,80,29.0,84.0,59,318,4.9,1010,2023-11-21
Kendal_2023-11-21T06:00:00,Kendal,2023-11-21 06:00:00,60,Hujan Ringan,55,35.0,95.0,61,318,5.8,1010,2023-11-21 06:00:00
Kendal_2023-11-21T12:00:00,Kendal,2023-11-21 12:00:00,60,Hujan Ringan,70,29.0,84.0,72,344,10.8,1010,2023-11-21 12:00:00
Kendal_2023-11-21T18:00:00,Kendal,2023-11-21 18:00:00,3,Berawan,80,26.0,79.0,83,343,9.1,1007,2023-11-21 18:00:00
Kendari_2023-11-21T00:00:00,Kendari,2023-11-21 00:00:00,3,Berawan,80,28.0,82.0,58,72,3.1,1010,2023-11-21
Kendari_2023-11-21T06:00:00,Kendari,2023-11-21 06:00:00,3,Berawan,55,33.0,91.0,58,72,1.6,1012,2023-11-21 06:00:00
Kendari_2023-11-21T12:00:00,Kendari,2023-11-21 12:00:00,1,Cerah Berawan,80,28.0,82.0,57,60,13.0,1008,2023-11-21 12:00:00
Kendari_2023-11-21T18:00:00,Kendari,2023-11-21 18:00:00,1,Cerah Berawan,90,25.0,77.0,56,59,6.6,1009,2023-11-21 18:00:00
Kepahiang_2023-11-21T00:00:00,Kepahiang,2023-11-21 00:00:00,3,Berawan,100,20.0,68.0,37,222,0.0,1011,2023-11-21
Kepahiang_2023-11-21T06:00:00,Kepahiang,2023-11-21 06:00:00,95,Hujan Petir,65,32.0,90.0,31,222,1.5,1012,2023-11-21 06:00:00
Kepahiang_2023-11-21T12:00:00,Kepahiang,2023-11-21 12:00:00,60,Hujan Ringan,100,21.0,70.0,33,185,3.2,1011,2023-11-21 12:00:00
Kepahiang_2023-11-21T18:00:00,Kepahiang,2023-11-21 18:00:00,60,Hujan Ringan,100,20.0,68.0,46,185,3.2,1009,2023-11-21 18:00:00
Ketapang_2023-11-21T00:00:00,Ketapang,2023-11-21 00:00:00,1,Cerah Berawan,90,25.0,77.0,53,239,6.8,1008,2023-11-21
Ketapang_2023-11-21T06:00:00,Ketapang,2023-11-21 06:00:00,95,Hujan Petir,65,33.0,91.0,51,239,7.7,1009,2023-11-21 06:00:00
Ketapang_2023-11-21T12:00:00,Ketapang,2023-11-21 12:00:00,1,Cerah Berawan,95,25.0,77.0,43,122,8.6,1009,2023-11-21 12:00:00
Ketapang_2023-11-21T18:00:00,Ketapang,2023-11-21 18:00:00,1,Cerah Berawan,100,25.0,77.0,30,131,7.4,1007,2023-11-21 18:00:00
Klungkung_2023-11-21T00:00:00,Klungkung,2023-11-21 00:00:00,1,Cerah Berawan,75,25.0,77.0,33,158,3.0,1011,2023-11-21
Klungkung_2023-11-21T06:00:00,Klungkung,2023-11-21 06:00:00,1,Cerah Berawan,60,32.0,90.0,41,158,3.5,1011,2023-11-21 06:00:00
Klungkung_2023-11-21T12:00:00,Klungkung,2023-11-21 12:00:00,3,Berawan,70,28.0,82.0,35,153,12.3,1011,2023-11-21 12:00:00
Klungkung_2023-11-21T18:00:00,Klungkung,2023-11-21 18:00:00,3,Berawan,95,26.0,79.0,42,157,7.7,1010,2023-11-21 18:00:00
Kolaka_2023-11-21T00:00:00,Kolaka,2023-11-21 00:00:00,3,Berawan,80,28.0,82.0,45,224,3.4,1011,2023-11-21
Kolaka_2023-11-21T06:00:00,Kolaka,2023-11-21 06:00:00,3,Berawan,55,33.0,91.0,41,224,3.8,1012,2023-11-21 06:00:00
Kolaka_2023-11-21T12:00:00,Kolaka,2023-11-21 12:00:00,1,Cerah Berawan,80,28.0,82.0,36,49,4.6,1009,2023-11-21 12:00:00
Kolaka_2023-11-21T18:00:00,Kolaka,2023-11-21 18:00:00,1,Cerah Berawan,90,25.0,77.0,45,44,1.7,1009,2023-11-21 18:00:00
Kudus_2023-11-21T00:00:00,Kudus,2023-11-21 00:00:00,1,Cerah Berawan,70,29.0,84.0,74,149,6.9,1010,2023-11-21
Kudus_2023-11-21T06:00:00,Kudus,2023-11-21 06:00:00,3,Berawan,55,35.0,95.0,76,149,7.7,1010,2023-11-21 06:00:00
Kudus_2023-11-21T12:00:00,Kudus,2023-11-21 12:00:00,61,Hujan Sedang,70,29.0,84.0,78,156,11.1,1009,2023-11-21 12:00:00
Kudus_2023-11-21T18:00:00,Kudus,2023-11-21 18:00:00,3,Berawan,85,25.0,77.0,87,140,4.3,1007,2023-11-21 18:00:00
Kuningan_2023-11-21T00:00:00,Kuningan,2023-11-21 00:00:00,1,Cerah Berawan,85,24.0,75.0,51,175,10.7,1011,2023-11-21
Kuningan_2023-11-21T06:00:00,Kuningan,2023-11-21 06:00:00,3,Berawan,55,32.0,90.0,41,175,10.3,1012,2023-11-21 06:00:00
Kuningan_2023-11-21T12:00:00,Kuningan,2023-11-21 12:00:00,3,Berawan,85,24.0,75.0,43,186,11.5,1011,2023-11-21 12:00:00
Kuningan_2023-11-21T18:00:00,Kuningan,2023-11-21 18:00:00,3,Berawan,90,23.0,73.0,46,185,7.1,1008,2023-11-21 18:00:00
Lahat_2023-11-21T00:00:00,Lahat,2023-11-21 00:00:00,1,Cerah Berawan,85,25.0,77.0,60,43,4.1,1010,2023-11-21
Lahat_2023-11-21T06:00:00,Lahat,2023-11-21 06:00:00,95,Hujan Petir,60,31.0,88.0,58,43,2.5,1010,2023-11-21 06:00:00
Lahat_2023-11-21T12:00:00,Lahat,2023-11-21 12:00:00,95,Hujan Petir,80,27.0,81.0,61,52,5.9,1009,2023-11-21 12:00:00
Lahat_2023-11-21T18:00:00,Lahat,2023-11-21 18:00:00,60,Hujan Ringan,95,23.0,73.0,71,15,1.9,1007,2023-11-21 18:00:00
Lamongan_2023-11-21T00:00:00,Lamongan,2023-11-21 00:00:00,1,Cerah Berawan,85,28.0,82.0,71,32,6.2,1010,2023-11-21
Lamongan_2023-11-21T06:00:00,Lamongan,2023-11-21 06:00:00,3,Berawan,45,35.0,95.0,71,32,6.6,1010,2023-11-21 06:00:00
Lamongan_2023-11-21T12:00:00,Lamongan,2023-11-21 12:00:00,60,Hujan Ringan,80,29.0,84.0,75,52,10.7,1009,2023-11-21 12:00:00
Lamongan_2023-11-21T18:00:00,Lamongan,2023-11-21 18:00:00,1,Cerah Berawan,85,26.0,79.0,67,48,16.5,1007,2023-11-21 18:00:00
Langsa_2023-11-21T00:00:00,Langsa,2023-11-21 00:00:00,95,Hujan Petir,90,25.0,77.0,23,355,1.0,1009,2023-11-21
Langsa_2023-11-21T06:00:00,Langsa,2023-11-21 06:00:00,60,Hujan Ringan,75,30.0,86.0,15,355,3.3,1010,2023-11-21 06:00:00
Langsa_2023-11-21T12:00:00,Langsa,2023-11-21 12:00:00,3,Berawan,90,27.0,81.0,20,303,2.6,1012,2023-11-21 12:00:00
Langsa_2023-11-21T18:00:00,Langsa,2023-11-21 18:00:00,1,Cerah Berawan,95,24.0,75.0,22,344,5.2,1008,2023-11-21 18:00:00
Lhokseumawe_2023-11-21T00:00:00,Lhokseumawe,2023-11-21 00:00:00,95,Hujan Petir,90,25.0,77.0,32,106,3.4,1010,2023-11-21
Lhokseumawe_2023-11-21T06:00:00,Lhokseumawe,2023-11-21 06:00:00,95,Hujan Petir,75,30.0,86.0,25,106,2.8,1010,2023-11-21 06:00:00
Lhokseumawe_2023-11-21T12:00:00,Lhokseumawe,2023-11-21 12:00:00,1,Cerah Berawan,90,27.0,81.0,30,58,8.7,1012,2023-11-21 12:00:00
Lhokseumawe_2023-11-21T18:00:00,Lhokseumawe,2023-11-21 18:00:00,1,Cerah Berawan,95,24.0,75.0,34,92,6.2,1008,2023-11-21 18:00:00
Madiun_2023-11-21T00:00:00,Madiun,2023-11-21 00:00:00,0,,70,29.0,84.0,42,175,12.9,1010,2023-11-21
Madiun_2023-11-21T06:00:00,Madiun,2023-11-21 06:00:00,95,Hujan Petir,45,35.0,95.0,45,175,12.5,1011,2023-11-21 06:00:00
Madiun_2023-11-21T12:00:00,Madiun,2023-11-21 12:00:00,1,Cerah Berawan,70,30.0,86.0,40,176,1.9,1009,2023-11-21 12:00:00
Madiun_2023-11-21T18:00:00,Madiun,2023-11-21 18:00:00,1,Cerah Berawan,85,26.0,79.0,53,175,7.8,1007,2023-11-21 18:00:00
Magelang_2023-11-21T00:00:00,Magelang,2023-11-21 00:00:00,1,Cerah Berawan,80,27.0,81.0,42,188,5.0,1012,2023-11-21
Magelang_2023-11-21T06:00:00,Magelang,2023-11-21 06:00:00,3,Berawan,65,31.0,88.0,39,188,4.6,1012,2023-11-21 06:00:00
Magelang_2023-11-21T12:00:00,Magelang,2023-11-21 12:00:00,3,Berawan,75,27.0,81.0,40,183,8.1,1011,2023-11-21 12:00:00
Magelang_2023-11-21T18:00:00,Magelang,2023-11-21 18:00:00,3,Berawan,85,25.0,77.0,53,180,8.7,1010,2023-11-21 18:00:00
Magetan_2023-11-21T00:00:00,Magetan,2023-11-21 00:00:00,0,,70,27.0,81.0,41,162,7.9,1011,2023-11-21
Magetan_2023-11-21T06:00:00,Magetan,2023-11-21 06:00:00,95,Hujan Petir,55,32.0,90.0,42,162,7.8,1011,2023-11-21 06:00:00
Magetan_2023-11-21T12:00:00,Magetan,2023-11-21 12:00:00,1,Cerah Berawan,70,28.0,82.0,38,162,2.2,1010,2023-11-21 12:00:00
Magetan_2023-11-21T18:00:00,Magetan,2023-11-21 18:00:00,1,Cerah Berawan,90,23.0,73.0,52,159,6.2,1008,2023-11-21 18:00:00
Majalengka_2023-11-21T00:00:00,Majalengka,2023-11-21 00:00:00,1,Cerah Berawan,80,26.0,79.0,60,127,7.5,1011,2023-11-21
Majalengka_2023-11-21T06:00:00,Majalengka,2023-11-21 06:00:00,3,Berawan,50,35.0,95.0,51,127,7.8,1011,2023-11-21 06:00:00
Majalengka_2023-11-21T12:00:00,Majalengka,2023-11-21 12:00:00,3,Berawan,80,27.0,81.0,46,127,6.0,1010,2023-11-21 12:00:00
Majalengka_2023-11-21T18:00:00,Majalengka,2023-11-21 18:00:00,3,Berawan,90,25.0,77.0,49,92,9.1,1007,2023-11-21 18:00:00
Majene_2023-11-21T00:00:00,Majene,2023-11-21 00:00:00,1,Cerah Berawan,60,29.0,84.0,38,135,10.8,1009,2023-11-21
Majene_2023-11-21T06:00:00,Majene,2023-11-21 06:00:00,1,Cerah Berawan,60,33.0,91.0,37,135,13.5,1010,2023-11-21 06:00:00
Majene_2023-11-21T12:00:00,Majene,2023-11-21 12:00:00,1,Cerah Berawan,70,27.0,81.0,37,105,8.3,1008,2023-11-21 12:00:00
Majene_2023-11-21T18:00:00,Majene,2023-11-21 18:00:00,1,Cerah Berawan,75,26.0,79.0,40,111,4.2,1007,2023-11-21 18:00:00
Malinau_2023-11-21T00:00:00,Malinau,2023-11-21 00:00:00,45,Berkabut,90,26.0,79.0,36,40,2.2,1009,2023-11-21
Malinau_2023-11-21T06:00:00,Malinau,2023-11-21 06:00:00,60,Hujan Ringan,70,33.0,91.0,33,40,2.0,1010,2023-11-21 06:00:00
Malinau_2023-11-21T12:00:00,Malinau,2023-11-21 12:00:00,60,Hujan Ringan,95,25.0,77.0,34,87,1.4,1008,2023-11-21 12:00:00
Malinau_2023-11-21T18:00:00,Malinau,2023-11-21 18:00:00,45,Berkabut,95,24.0,75.0,39,88,4.5,1007,2023-11-21 18:00:00
Mamasa_2023-11-21T00:00:00,Mamasa,2023-11-21 00:00:00,60,Hujan Ringan,90,24.0,75.0,28,155,3.5,1013,2023-11-21
Mamasa_2023-11-21T06:00:00,Mamasa,2023-11-21 06:00:00,1,Cerah Berawan,60,29.0,84.0,24,155,4.0,1014,2023-11-21 06:00:00
Mamasa_2023-11-21T12:00:00,Mamasa,2023-11-21 12:00:00,60,Hujan Ringan,90,21.0,70.0,27,66,1.4,1012,2023-11-21 12:00:00
Mamasa_2023-11-21T18:00:00,Mamasa,2023-11-21 18:00:00,60,Hujan Ringan,95,18.0,64.0,32,59,2.7,1011,2023-11-21 18:00:00
Mamuju_2023-11-21T00:00:00,Mamuju,2023-11-21 00:00:00,1,Cerah Berawan,60,29.0,84.0,12,211,4.9,1010,2023-11-21
Mamuju_2023-11-21T06:00:00,Mamuju,2023-11-21 06:00:00,1,Cerah Berawan,60,33.0,91.0,12,211,5.0,1010,2023-11-21 06:00:00
Mamuju_2023-11-21T12:00:00,Mamuju,2023-11-21 12:00:00,1,Cerah Berawan,70,27.0,81.0,13,211,7.5,1009,2023-11-21 12:00:00
Mamuju_2023-11-21T18:00:00,Mamuju,2023-11-21 18:00:00,1,Cerah Berawan,75,26.0,79.0,13,211,2.0,1008,2023-11-21 18:00:00
Manado_2023-11-21T00:00:00,Manado,2023-11-21 00:00:00,1,Cerah Berawan,75,28.0,82.0,39,154,3.7,1009,2023-11-21
Manado_2023-11-21T06:00:00,Manado,2023-11-21 06:00:00,1,Cerah Berawan,60,32.0,90.0,35,154,5.5,1011,2023-11-21 06:00:00
Manado_2023-11-21T12:00:00,Manado,2023-11-21 12:00:00,1,Cerah Berawan,95,25.0,77.0,36,166,11.1,1008,2023-11-21 12:00:00
Manado_2023-11-21T18:00:00,Manado,2023-11-21 18:00:00,0,Cerah,95,23.0,73.0,39,151,7.4,1008,2023-11-21 18:00:00
Manokwari_2023-11-21T00:00:00,Manokwari,2023-11-21 00:00:00,60,Hujan Ringan,80,29.0,84.0,57,116,7.3,1011,2023-11-21
Manokwari_2023-11-21T06:00:00,Manokwari,2023-11-21 06:00:00,3,Berawan,70,32.0,90.0,57,116,8.6,1012,2023-11-21 06:00:00
Manokwari_2023-11-21T12:00:00,Manokwari,2023-11-21 12:00:00,1,Cerah Berawan,85,28.0,82.0,57,116,18.8,1009,2023-11-21 12:00:00
Manokwari_2023-11-21T18:00:00,Manokwari,2023-11-21 18:00:00,3,Berawan,90,25.0,77.0,57,116,11.9,1009,2023-11-21 18:00:00
Maros_2023-11-21T00:00:00,Maros,2023-11-21 00:00:00,1,Cerah Berawan,75,28.0,82.0,99,266,3.7,1009,2023-11-21
Maros_2023-11-21T06:00:00,Maros,2023-11-21 06:00:00,60,Hujan Ringan,70,34.0,93.0,81,266,7.4,1010,2023-11-21 06:00:00
Maros_2023-11-21T12:00:00,Maros,2023-11-21 12:00:00,3,Berawan,85,28.0,82.0,76,273,5.5,1008,2023-11-21 12:00:00
Maros_2023-11-21T18:00:00,Maros,2023-11-21 18:00:00,3,Berawan,90,25.0,77.0,79,276,11.1,1006,2023-11-21 18:00:00
Mataram_2023-11-21T00:00:00,Mataram,2023-11-21 00:00:00,3,Berawan,80,26.0,79.0,43,203,11.8,1011,2023-11-21
Mataram_2023-11-21T06:00:00,Mataram,2023-11-21 06:00:00,60,Hujan Ringan,65,31.0,88.0,43,203,9.6,1011,2023-11-21 06:00:00
Mataram_2023-11-21T12:00:00,Mataram,2023-11-21 12:00:00,60,Hujan Ringan,80,25.0,77.0,47,203,9.5,1010,2023-11-21 12:00:00
Mataram_2023-11-21T18:00:00,Mataram,2023-11-21 18:00:00,3,Berawan,95,24.0,75.0,46,203,13.2,1009,2023-11-21 18:00:00
Medan_2023-11-21T00:00:00,Medan,2023-11-21 00:00:00,60,Hujan Ringan,95,23.0,73.0,75,346,13.0,1010,2023-11-21
