id,kota,iqa,wind_dir(deg),wind_spd(km/h),pressure(mbar),accessed
Banda Aceh_2023-11-23T18:00:00,Banda Aceh,55,Angin berputar 94 derajat,6.1 km/h,1007 mbar,2023-11-23 18
Langsa_2023-11-23T18:00:00,Langsa,23*,Angin berputar 311 derajat,3.5 km/h,1007 mbar,2023-11-23 18
Lhokseumawe_2023-11-23T18:00:00,Lhokseumawe,35*,Angin berputar 209 derajat,6.2 km/h,1007 mbar,2023-11-23 18
Sabang_2023-11-23T18:00:00,Sabang,38*,Angin berputar 71 derajat,14.4 km/h,1007 mbar,2023-11-23 18
Bangli_2023-11-23T18:00:00,Bangli,43*,Angin berputar 150 derajat,5.8 km/h,1008 mbar,2023-11-23 18
Denpasar_2023-11-23T18:00:00,Denpasar,61,Angin berputar 153 derajat,13 km/h,1006 mbar,2023-11-23 18
Gianyar_2023-11-23T18:00:00,Gianyar,42*,Angin berputar 151 derajat,7.6 km/h,1008 mbar,2023-11-23 18
Badung_2023-11-23T18:00:00,Badung,71,Angin berputar 154 derajat,9.3 km/h,1008 mbar,2023-11-23 18
Klungkung_2023-11-23T18:00:00,Klungkung,43*,Angin berputar 156 derajat,6.9 km/h,1008 mbar,2023-11-23 18
Kabupaten Buleleng_2023-11-23T18:00:00,Kabupaten Buleleng,50,Angin berputar 180 derajat,4.6 km/h,1008 mbar,2023-11-23 18
Tabanan_2023-11-23T18:00:00,Tabanan,40*,Angin berputar 158 derajat,10.1 km/h,1008 mbar,2023-11-23 18
Pandeglang_2023-11-23T18:00:00,Pandeglang,99*,Angin berputar 285 derajat,3.9 km/h,1006 mbar,2023-11-23 18
Kabupaten Serang_2023-11-23T18:00:00,Kabupaten Serang,119,Angin berputar 263 derajat,7.4 km/h,1006 mbar,2023-11-23 18
Tangerang_2023-11-23T18:00:00,Tangerang,138,Angin berputar 355 derajat,13 km/h,1006 mbar,2023-11-23 18
Kabupaten Serang_2023-11-23T18:00:00,Kabupaten Serang,119,Angin berputar 263 derajat,7.4 km/h,1006 mbar,2023-11-23 18
South Tangerang_2023-11-23T18:00:00,South Tangerang,155,Angin berputar 5 derajat,13 km/h,1004 mbar,2023-11-23 18
Bengkulu_2023-11-23T18:00:00,Bengkulu,72,Angin berputar 172 derajat,6.1 km/h,1007 mbar,2023-11-23 18
Kepahiang_2023-11-23T18:00:00,Kepahiang,54*,Angin berputar 234 derajat,3.7 km/h,1008 mbar,2023-11-23 18
Bantul_2023-11-23T18:00:00,Bantul,54*,Angin berputar 163 derajat,15.2 km/h,1007 mbar,2023-11-23 18
Sleman_2023-11-23T18:00:00,Sleman,76,Angin berputar 178 derajat,10.9 km/h,1007 mbar,2023-11-23 18
Yogyakarta_2023-11-23T18:00:00,Yogyakarta,55*,Angin berputar 171 derajat,13.4 km/h,1007 mbar,2023-11-23 18
Propinsi Gorontalo_2023-11-23T18:00:00,Propinsi Gorontalo,61,Angin berputar 163 derajat,2.1 km/h,1007 mbar,2023-11-23 18
Propinsi Gorontalo_2023-11-23T18:00:00,Propinsi Gorontalo,61,Angin berputar 163 derajat,2.1 km/h,1007 mbar,2023-11-23 18
Jambi_2023-11-23T18:00:00,Jambi,72,Angin berputar 301 derajat,3.7 km/h,1006 mbar,2023-11-23 18
Muara Sabak_2023-11-23T18:00:00,Muara Sabak,113,Angin berputar 273 derajat,3 km/h,1006 mbar,2023-11-23 18
