id,kota,iqa,wind_dir(deg),wind_spd(km/h),pressure(mbar),accessed
Banda Aceh_2023-11-28T18:00:00,Banda Aceh,13,Angin berputar 187 derajat,1.9 km/h,1006 mbar,2023-11-28 18
Langsa_2023-11-28T18:00:00,Langsa,27*,Angin berputar 305 derajat,5.5 km/h,1006 mbar,2023-11-28 18
Lhokseumawe_2023-11-28T18:00:00,Lhokseumawe,26*,Angin berputar 321 derajat,7.6 km/h,1006 mbar,2023-11-28 18
Sabang_2023-11-28T18:00:00,Sabang,7*,Angin berputar 70 derajat,15.9 km/h,1006 mbar,2023-11-28 18
Bangli_2023-11-28T18:00:00,Bangli,46*,Angin berputar 176 derajat,3.1 km/h,1010 mbar,2023-11-28 18
Denpasar_2023-11-28T18:00:00,Denpasar,60,Angin berputar 190 derajat,9.6 km/h,1008 mbar,2023-11-28 18
Gianyar_2023-11-28T18:00:00,Gianyar,46*,Angin berputar 175 derajat,3.2 km/h,1009 mbar,2023-11-28 18
Badung_2023-11-28T18:00:00,Badung,49,Angin berputar 200 derajat,3.1 km/h,1009 mbar,2023-11-28 18
Klungkung_2023-11-28T18:00:00,Klungkung,46*,Angin berputar 177 derajat,3.9 km/h,1009 mbar,2023-11-28 18
Kabupaten Buleleng_2023-11-28T18:00:00,Kabupaten Buleleng,29,Angin berputar 190 derajat,4 km/h,1009 mbar,2023-11-28 18
Tabanan_2023-11-28T18:00:00,Tabanan,44*,Angin berputar 182 derajat,3.5 km/h,1009 mbar,2023-11-28 18
Pandeglang_2023-11-28T18:00:00,Pandeglang,81*,Angin berputar 218 derajat,2.6 km/h,1007 mbar,2023-11-28 18
Kabupaten Serang_2023-11-28T18:00:00,Kabupaten Serang,88,Angin berputar 20 derajat,4.2 km/h,1007 mbar,2023-11-28 18
Tangerang_2023-11-28T18:00:00,Tangerang,129,Angin berputar 22 derajat,16.7 km/h,1006 mbar,2023-11-28 18
Kabupaten Serang_2023-11-28T18:00:00,Kabupaten Serang,88,Angin berputar 20 derajat,4.2 km/h,1007 mbar,2023-11-28 18
South Tangerang_2023-11-28T18:00:00,South Tangerang,160,Angin berputar 18 derajat,20.4 km/h,1006 mbar,2023-11-28 18
Bengkulu_2023-11-28T18:00:00,Bengkulu,62,Angin berputar 334 derajat,10.5 km/h,1007 mbar,2023-11-28 18
Kepahiang_2023-11-28T18:00:00,Kepahiang,45*,Angin berputar 236 derajat,4.2 km/h,1008 mbar,2023-11-28 18
Bantul_2023-11-28T18:00:00,Bantul,55*,Angin berputar 146 derajat,4.9 km/h,1009 mbar,2023-11-28 18
Sleman_2023-11-28T18:00:00,Sleman,65,Angin berputar 243 derajat,5.5 km/h,1009 mbar,2023-11-28 18
Yogyakarta_2023-11-28T18:00:00,Yogyakarta,56*,Angin berputar 236 derajat,4.3 km/h,1009 mbar,2023-11-28 18
