id,kota,iqa,wind_dir(deg),wind_spd(km/h),pressure(mbar),accessed
Banda Aceh_2023-11-22T00:00:00,Banda Aceh,42,Angin berputar 106 derajat,10.5 km/h,1012 mbar,2023-11-22 00
Langsa_2023-11-22T00:00:00,Langsa,22*,Angin berputar 308 derajat,3.7 km/h,1011 mbar,2023-11-22 00
Lhokseumawe_2023-11-22T00:00:00,Lhokseumawe,35*,Angin berputar 92 derajat,3.1 km/h,1011 mbar,2023-11-22 00
Sabang_2023-11-22T00:00:00,Sabang,37*,Angin berputar 64 derajat,10.3 km/h,1012 mbar,2023-11-22 00
Bangli_2023-11-22T00:00:00,Bangli,42*,Angin berputar 143 derajat,1.6 km/h,1012 mbar,2023-11-22 00
Denpasar_2023-11-22T00:00:00,Denpasar,61,Angin berputar 169 derajat,8.1 km/h,1010 mbar,2023-11-22 00
Gianyar_2023-11-22T00:00:00,Gianyar,43*,Angin berputar 141 derajat,4 km/h,1011 mbar,2023-11-22 00
Badung_2023-11-22T00:00:00,Badung,77,Angin berputar 174 derajat,5.8 km/h,1011 mbar,2023-11-22 00
Klungkung_2023-11-22T00:00:00,Klungkung,42*,Angin berputar 152 derajat,3.5 km/h,1011 mbar,2023-11-22 00
Kabupaten Buleleng_2023-11-22T00:00:00,Kabupaten Buleleng,41,Angin berputar 183 derajat,7.7 km/h,1011 mbar,2023-11-22 00
Tabanan_2023-11-22T00:00:00,Tabanan,43*,Angin berputar 151 derajat,6.6 km/h,1011 mbar,2023-11-22 00
Pandeglang_2023-11-22T00:00:00,Pandeglang,75*,Angin berputar 217 derajat,2.7 km/h,1011 mbar,2023-11-22 00
Kabupaten Serang_2023-11-22T00:00:00,Kabupaten Serang,111,Angin berputar 293 derajat,1.4 km/h,1010 mbar,2023-11-22 00
Tangerang_2023-11-22T00:00:00,Tangerang,151,Angin berputar 347 derajat,7.4 km/h,1010 mbar,2023-11-22 00
Kabupaten Serang_2023-11-22T00:00:00,Kabupaten Serang,111,Angin berputar 293 derajat,1.4 km/h,1010 mbar,2023-11-22 00
South Tangerang_2023-11-22T00:00:00,South Tangerang,110,Angin berputar 358 derajat,18.5 km/h,1010 mbar,2023-11-22 00
Bengkulu_2023-11-22T00:00:00,Bengkulu,76,Angin berputar 170 derajat,3.5 km/h,1012 mbar,2023-11-22 00
Kepahiang_2023-11-22T00:00:00,Kepahiang,41*,Angin berputar 194 derajat,1.8 km/h,1013 mbar,2023-11-22 00
Bantul_2023-11-22T00:00:00,Bantul,51*,Angin berputar 175 derajat,1.9 km/h,1011 mbar,2023-11-22 00
Sleman_2023-11-22T00:00:00,Sleman,64,Angin berputar 200 derajat,3.9 km/h,1012 mbar,2023-11-22 00
Yogyakarta_2023-11-22T00:00:00,Yogyakarta,49*,Angin berputar 192 derajat,2.2 km/h,1012 mbar,2023-11-22 00
Propinsi Gorontalo_2023-11-22T00:00:00,Propinsi Gorontalo,65,Angin berputar 204 derajat,4 km/h,1009 mbar,2023-11-22 00
Propinsi Gorontalo_2023-11-22T00:00:00,Propinsi Gorontalo,65,Angin berputar 204 derajat,4 km/h,1009 mbar,2023-11-22 00
Jambi_2023-11-22T00:00:00,Jambi,158,Angin berputar 317 derajat,3.3 km/h,1010 mbar,2023-11-22 00
Muara Sabak_2023-11-22T00:00:00,Muara Sabak,67,Angin berputar 273 derajat,1.8 km/h,1010 mbar,2023-11-22 00
Sungai Penuh_2023-11-22T00:00:00,Sungai Penuh,49*,Angin berputar 198 derajat,1.1 km/h,1014 mbar,2023-11-22 00
Sarolangun_2023-11-22T00:00:00,Sarolangun,59*,Angin berputar 52 derajat,2.1 km/h,1010 mbar,2023-11-22 00
Bandung_2023-11-22T00:00:00,Bandung,152,Angin berputar 22 derajat,1.6 km/h,1012 mbar,2023-11-22 00
Banjar_2023-11-22T00:00:00,Banjar,39*,Angin berputar 131 derajat,0.7 km/h,1013 mbar,2023-11-22 00
Ciamis_2023-11-22T00:00:00,Ciamis,36*,Angin berputar 145 derajat,2.1 km/h,1012 mbar,2023-11-22 00
Cianjur_2023-11-22T00:00:00,Cianjur,63*,Angin berputar 12 derajat,2.1 km/h,1012 mbar,2023-11-22 00
Bogor_2023-11-22T00:00:00,Bogor,67,Angin berputar 177 derajat,3.9 km/h,1011 mbar,2023-11-22 00
Bekasi_2023-11-22T00:00:00,Bekasi,127,Angin berputar 1 derajat,18.5 km/h,1006 mbar,2023-11-22 00
Cimahi_2023-11-22T00:00:00,Cimahi,65*,Angin berputar 19 derajat,1.9 km/h,1012 mbar,2023-11-22 00
Cirebon_2023-11-22T00:00:00,Cirebon,99,Angin berputar 56 derajat,13.8 km/h,1010 mbar,2023-11-22 00
Garut_2023-11-22T00:00:00,Garut,36*,Angin berputar 135 derajat,3.9 km/h,1014 mbar,2023-11-22 00
Indramayu_2023-11-22T00:00:00,Indramayu,71*,Angin berputar 76 derajat,15.6 km/h,1010 mbar,2023-11-22 00
Karawang_2023-11-22T00:00:00,Karawang,89,Angin berputar 319 derajat,5.8 km/h,1010 mbar,2023-11-22 00
Kuningan_2023-11-22T00:00:00,Kuningan,39*,Angin berputar 185 derajat,11.4 km/h,1012 mbar,2023-11-22 00
Majalengka_2023-11-22T00:00:00,Majalengka,54*,Angin berputar 165 derajat,8.6 km/h,1011 mbar,2023-11-22 00
Purwakarta_2023-11-22T00:00:00,Purwakarta,169,Angin berputar 18 derajat,4.1 km/h,1011 mbar,2023-11-22 00
Tasikmalaya_2023-11-22T00:00:00,Tasikmalaya,36*,Angin berputar 128 derajat,2.4 km/h,1013 mbar,2023-11-22 00
Bandung_2023-11-22T00:00:00,Bandung,152,Angin berputar 22 derajat,1.6 km/h,1012 mbar,2023-11-22 00
Subang_2023-11-22T00:00:00,Subang,37*,Angin berputar 172 derajat,7 km/h,1012 mbar,2023-11-22 00
Cirebon_2023-11-22T00:00:00,Cirebon,99,Angin berputar 56 derajat,13.8 km/h,1010 mbar,2023-11-22 00
Sumedang_2023-11-22T00:00:00,Sumedang,59*,Angin berputar 180 derajat,5.3 km/h,1012 mbar,2023-11-22 00
Tasikmalaya_2023-11-22T00:00:00,Tasikmalaya,36*,Angin berputar 128 derajat,2.4 km/h,1013 mbar,2023-11-22 00
Bogor_2023-11-22T00:00:00,Bogor,67,Angin berputar 177 derajat,3.9 km/h,1011 mbar,2023-11-22 00
Bekasi_2023-11-22T00:00:00,Bekasi,127,Angin berputar 1 derajat,18.5 km/h,1006 mbar,2023-11-22 00
Bogor_2023-11-22T00:00:00,Bogor,67,Angin berputar 177 derajat,3.9 km/h,1011 mbar,2023-11-22 00
Cianjur_2023-11-22T00:00:00,Cianjur,63*,Angin berputar 12 derajat,2.1 km/h,1012 mbar,2023-11-22 00
Banjarnegara_2023-11-22T00:00:00,Banjarnegara,55*,Angin berputar 176 derajat,2.5 km/h,1013 mbar,2023-11-22 00
Batang_2023-11-22T00:00:00,Batang,79*,Angin berputar 39 derajat,10.3 km/h,1010 mbar,2023-11-22 00
Blora_2023-11-22T00:00:00,Blora,82*,Angin berputar 21 derajat,5.8 km/h,1010 mbar,2023-11-22 00
Boyolali_2023-11-22T00:00:00,Boyolali,58*,Angin berputar 205 derajat,8.1 km/h,1012 mbar,2023-11-22 00
