id,kota,iqa,wind_dir(deg),wind_spd(km/h),pressure(mbar),accessed
Banda Aceh_2023-11-27T18:00:00,Banda Aceh,45,Angin berputar 76 derajat,10.7 km/h,1008 mbar,2023-11-27 18
Langsa_2023-11-27T18:00:00,Langsa,20*,Angin berputar 347 derajat,6.4 km/h,1007 mbar,2023-11-27 18
Lhokseumawe_2023-11-27T18:00:00,Lhokseumawe,8*,Angin berputar 318 derajat,15.4 km/h,1008 mbar,2023-11-27 18
Sabang_2023-11-27T18:00:00,Sabang,6*,Angin berputar 54 derajat,15.2 km/h,1008 mbar,2023-11-27 18
Bangli_2023-11-27T18:00:00,Bangli,46*,Angin berputar 188 derajat,1.3 km/h,1009 mbar,2023-11-27 18
Denpasar_2023-11-27T18:00:00,Denpasar,75,Angin berputar 168 derajat,5.5 km/h,1007 mbar,2023-11-27 18
Gianyar_2023-11-27T18:00:00,Gianyar,48*,Angin berputar 195 derajat,2.2 km/h,1009 mbar,2023-11-27 18
Badung_2023-11-27T18:00:00,Badung,59,Angin berputar 171 derajat,3.6 km/h,1009 mbar,2023-11-27 18
Klungkung_2023-11-27T18:00:00,Klungkung,48*,Angin berputar 191 derajat,2.3 km/h,1009 mbar,2023-11-27 18
Kabupaten Buleleng_2023-11-27T18:00:00,Kabupaten Buleleng,29,Angin berputar 188 derajat,2.4 km/h,1009 mbar,2023-11-27 18
Tabanan_2023-11-27T18:00:00,Tabanan,48*,Angin berputar 204 derajat,4.5 km/h,1009 mbar,2023-11-27 18
Pandeglang_2023-11-27T18:00:00,Pandeglang,80*,Angin berputar 41 derajat,2.2 km/h,1008 mbar,2023-11-27 18
Kabupaten Serang_2023-11-27T18:00:00,Kabupaten Serang,81,Angin berputar 323 derajat,4.5 km/h,1008 mbar,2023-11-27 18
Tangerang_2023-11-27T18:00:00,Tangerang,101,Angin berputar 320 derajat,7.4 km/h,1007 mbar,2023-11-27 18
Kabupaten Serang_2023-11-27T18:00:00,Kabupaten Serang,81,Angin berputar 323 derajat,4.5 km/h,1008 mbar,2023-11-27 18
South Tangerang_2023-11-27T18:00:00,South Tangerang,97,Angin berputar 342 derajat,14.8 km/h,1007 mbar,2023-11-27 18
Bengkulu_2023-11-27T18:00:00,Bengkulu,34,Angin berputar 244 derajat,6.2 km/h,1009 mbar,2023-11-27 18
Kepahiang_2023-11-27T18:00:00,Kepahiang,40*,Angin berputar 237 derajat,4 km/h,1010 mbar,2023-11-27 18
Bantul_2023-11-27T18:00:00,Bantul,60*,Angin berputar 182 derajat,11.4 km/h,1008 mbar,2023-11-27 18
Sleman_2023-11-27T18:00:00,Sleman,61,Angin berputar 193 derajat,9.7 km/h,1009 mbar,2023-11-27 18
Yogyakarta_2023-11-27T18:00:00,Yogyakarta,61*,Angin berputar 190 derajat,11.3 km/h,1008 mbar,2023-11-27 18
Propinsi Gorontalo_2023-11-27T18:00:00,Propinsi Gorontalo,59,Angin berputar 22 derajat,2.9 km/h,1008 mbar,2023-11-27 18
Propinsi Gorontalo_2023-11-27T18:00:00,Propinsi Gorontalo,59,Angin berputar 22 derajat,2.9 km/h,1008 mbar,2023-11-27 18
Jambi_2023-11-27T18:00:00,Jambi,75,Angin berputar 53 derajat,3.6 km/h,1007 mbar,2023-11-27 18
Muara Sabak_2023-11-27T18:00:00,Muara Sabak,65,Angin berputar 9 derajat,7.5 km/h,1008 mbar,2023-11-27 18
Sungai Penuh_2023-11-27T18:00:00,Sungai Penuh,36*,Angin berputar 233 derajat,4.9 km/h,1010 mbar,2023-11-27 18
Sarolangun_2023-11-27T18:00:00,Sarolangun,42*,Angin berputar 95 derajat,4.7 km/h,1007 mbar,2023-11-27 18
Bandung_2023-11-27T18:00:00,Bandung,128,Angin berputar 19 derajat,4 km/h,1010 mbar,2023-11-27 18
Banjar_2023-11-27T18:00:00,Banjar,70*,Angin berputar 234 derajat,3.4 km/h,1011 mbar,2023-11-27 18
Ciamis_2023-11-27T18:00:00,Ciamis,62*,Angin berputar 117 derajat,6.1 km/h,1009 mbar,2023-11-27 18
Cianjur_2023-11-27T18:00:00,Cianjur,74*,Angin berputar 8 derajat,1.1 km/h,1010 mbar,2023-11-27 18
Bogor_2023-11-27T18:00:00,Bogor,81,Angin berputar 200 derajat,3.3 km/h,1009 mbar,2023-11-27 18
Bekasi_2023-11-27T18:00:00,Bekasi,141,Angin berputar 336 derajat,14.8 km/h,1003 mbar,2023-11-27 18
Cimahi_2023-11-27T18:00:00,Cimahi,77*,Angin berputar 356 derajat,4.2 km/h,1010 mbar,2023-11-27 18
Cirebon_2023-11-27T18:00:00,Cirebon,100,Angin berputar 58 derajat,11.7 km/h,1008 mbar,2023-11-27 18
Garut_2023-11-27T18:00:00,Garut,64*,Angin berputar 87 derajat,4.7 km/h,1010 mbar,2023-11-27 18
Indramayu_2023-11-27T18:00:00,Indramayu,68*,Angin berputar 21 derajat,16.5 km/h,1008 mbar,2023-11-27 18
Karawang_2023-11-27T18:00:00,Karawang,89,Angin berputar 319 derajat,5.8 km/h,1010 mbar,2023-11-27 18
Kuningan_2023-11-27T18:00:00,Kuningan,69*,Angin berputar 57 derajat,6.1 km/h,1009 mbar,2023-11-27 18
Majalengka_2023-11-27T18:00:00,Majalengka,71*,Angin berputar 59 derajat,6.8 km/h,1009 mbar,2023-11-27 18
Purwakarta_2023-11-27T18:00:00,Purwakarta,141,Angin berputar 354 derajat,6.3 km/h,1008 mbar,2023-11-27 18
Tasikmalaya_2023-11-27T18:00:00,Tasikmalaya,62*,Angin berputar 115 derajat,5.7 km/h,1009 mbar,2023-11-27 18
Bandung_2023-11-27T18:00:00,Bandung,128,Angin berputar 19 derajat,4 km/h,1010 mbar,2023-11-27 18
Subang_2023-11-27T18:00:00,Subang,68*,Angin berputar 89 derajat,3.8 km/h,1009 mbar,2023-11-27 18
Cirebon_2023-11-27T18:00:00,Cirebon,100,Angin berputar 58 derajat,11.7 km/h,1008 mbar,2023-11-27 18
Sumedang_2023-11-27T18:00:00,Sumedang,74*,Angin berputar 21 derajat,2.8 km/h,1009 mbar,2023-11-27 18
Tasikmalaya_2023-11-27T18:00:00,Tasikmalaya,62*,Angin berputar 115 derajat,5.7 km/h,1009 mbar,2023-11-27 18
Bogor_2023-11-27T18:00:00,Bogor,81,Angin berputar 200 derajat,3.3 km/h,1009 mbar,2023-11-27 18
Bekasi_2023-11-27T18:00:00,Bekasi,141,Angin berputar 336 derajat,14.8 km/h,1003 mbar,2023-11-27 18
Bogor_2023-11-27T18:00:00,Bogor,81,Angin berputar 200 derajat,3.3 km/h,1009 mbar,2023-11-27 18
Cianjur_2023-11-27T18:00:00,Cianjur,74*,Angin berputar 8 derajat,1.1 km/h,1010 mbar,2023-11-27 18
Banjarnegara_2023-11-27T18:00:00,Banjarnegara,62*,Angin berputar 214 derajat,4.5 km/h,1009 mbar,2023-11-27 18
Batang_2023-11-27T18:00:00,Batang,88*,Angin berputar 19 derajat,11.4 km/h,1008 mbar,2023-11-27 18
