id,kota,iqa,wind_dir(deg),wind_spd(km/h),pressure(mbar),accessed
Banda Aceh_2023-11-27T06:00:00,Banda Aceh,40,Angin berputar 76 derajat,7.8 km/h,1009 mbar,2023-11-27 06
Langsa_2023-11-27T06:00:00,Langsa,21*,Angin berputar 359 derajat,9.4 km/h,1008 mbar,2023-11-27 06
Lhokseumawe_2023-11-27T06:00:00,Lhokseumawe,17*,Angin berputar 269 derajat,10.5 km/h,1009 mbar,2023-11-27 06
Sabang_2023-11-27T06:00:00,Sabang,9*,Angin berputar 86 derajat,11.1 km/h,1009 mbar,2023-11-27 06
Bangli_2023-11-27T06:00:00,Bangli,52*,Angin berputar 195 derajat,3.2 km/h,1010 mbar,2023-11-27 06
Denpasar_2023-11-27T06:00:00,Denpasar,84,Angin berputar 168 derajat,5.5 km/h,1008 mbar,2023-11-27 06
Gianyar_2023-11-27T06:00:00,Gianyar,51*,Angin berputar 197 derajat,4.2 km/h,1010 mbar,2023-11-27 06
Badung_2023-11-27T06:00:00,Badung,71,Angin berputar 171 derajat,2.8 km/h,1010 mbar,2023-11-27 06
Klungkung_2023-11-27T06:00:00,Klungkung,50*,Angin berputar 195 derajat,5 km/h,1010 mbar,2023-11-27 06
Kabupaten Buleleng_2023-11-27T06:00:00,Kabupaten Buleleng,29,Angin berputar 188 derajat,10.9 km/h,1010 mbar,2023-11-27 06
Tabanan_2023-11-27T06:00:00,Tabanan,52*,Angin berputar 198 derajat,1 km/h,1010 mbar,2023-11-27 06
Pandeglang_2023-11-27T06:00:00,Pandeglang,95*,Angin berputar 159 derajat,4.9 km/h,1009 mbar,2023-11-27 06
Kabupaten Serang_2023-11-27T06:00:00,Kabupaten Serang,92,Angin berputar 323 derajat,6.2 km/h,1009 mbar,2023-11-27 06
Tangerang_2023-11-27T06:00:00,Tangerang,173,Angin berputar 320 derajat,9.3 km/h,1008 mbar,2023-11-27 06
Kabupaten Serang_2023-11-27T06:00:00,Kabupaten Serang,92,Angin berputar 323 derajat,6.2 km/h,1009 mbar,2023-11-27 06
South Tangerang_2023-11-27T06:00:00,South Tangerang,166,Angin berputar 342 derajat,9.3 km/h,1008 mbar,2023-11-27 06
Bengkulu_2023-11-27T06:00:00,Bengkulu,77,Angin berputar 244 derajat,4.3 km/h,1010 mbar,2023-11-27 06
Kepahiang_2023-11-27T06:00:00,Kepahiang,35*,Angin berputar 242 derajat,1.3 km/h,1011 mbar,2023-11-27 06
Bantul_2023-11-27T06:00:00,Bantul,72*,Angin berputar 193 derajat,4.9 km/h,1010 mbar,2023-11-27 06
Sleman_2023-11-27T06:00:00,Sleman,68,Angin berputar 203 derajat,4.2 km/h,1010 mbar,2023-11-27 06
Yogyakarta_2023-11-27T06:00:00,Yogyakarta,74*,Angin berputar 199 derajat,4.8 km/h,1010 mbar,2023-11-27 06
Propinsi Gorontalo_2023-11-27T06:00:00,Propinsi Gorontalo,60,Angin berputar 22 derajat,4.6 km/h,1009 mbar,2023-11-27 06
Propinsi Gorontalo_2023-11-27T06:00:00,Propinsi Gorontalo,60,Angin berputar 22 derajat,4.6 km/h,1009 mbar,2023-11-27 06
Jambi_2023-11-27T06:00:00,Jambi,53,Angin berputar 53 derajat,4.5 km/h,1009 mbar,2023-11-27 06
Muara Sabak_2023-11-27T06:00:00,Muara Sabak,73,Angin berputar 9 derajat,5.6 km/h,1009 mbar,2023-11-27 06
Sungai Penuh_2023-11-27T06:00:00,Sungai Penuh,45*,Angin berputar 227 derajat,1.8 km/h,1012 mbar,2023-11-27 06
Sarolangun_2023-11-27T06:00:00,Sarolangun,54*,Angin berputar 33 derajat,2.8 km/h,1009 mbar,2023-11-27 06
Bandung_2023-11-27T06:00:00,Bandung,87,Angin berputar 19 derajat,2.4 km/h,1011 mbar,2023-11-27 06
Banjar_2023-11-27T06:00:00,Banjar,72*,Angin berputar 165 derajat,2.1 km/h,1012 mbar,2023-11-27 06
Ciamis_2023-11-27T06:00:00,Ciamis,64*,Angin berputar 167 derajat,1.9 km/h,1011 mbar,2023-11-27 06
Cianjur_2023-11-27T06:00:00,Cianjur,73*,Angin berputar 218 derajat,3.5 km/h,1010 mbar,2023-11-27 06
Bogor_2023-11-27T06:00:00,Bogor,53,Angin berputar 200 derajat,5.4 km/h,986 mbar,2023-11-27 06
Bekasi_2023-11-27T06:00:00,Bekasi,133,Angin berputar 336 derajat,5.5 km/h,1004 mbar,2023-11-27 06
Cimahi_2023-11-27T06:00:00,Cimahi,81*,Angin berputar 352 derajat,2.4 km/h,1011 mbar,2023-11-27 06
Cirebon_2023-11-27T06:00:00,Cirebon,117,Angin berputar 58 derajat,8.2 km/h,1009 mbar,2023-11-27 06
Garut_2023-11-27T06:00:00,Garut,66*,Angin berputar 146 derajat,3.7 km/h,1012 mbar,2023-11-27 06
Indramayu_2023-11-27T06:00:00,Indramayu,71*,Angin berputar 343 derajat,7.5 km/h,1008 mbar,2023-11-27 06
Karawang_2023-11-27T06:00:00,Karawang,89,Angin berputar 319 derajat,5.8 km/h,1010 mbar,2023-11-27 06
Kuningan_2023-11-27T06:00:00,Kuningan,68*,Angin berputar 187 derajat,8.2 km/h,1010 mbar,2023-11-27 06
Majalengka_2023-11-27T06:00:00,Majalengka,73*,Angin berputar 183 derajat,6.6 km/h,1010 mbar,2023-11-27 06
Purwakarta_2023-11-27T06:00:00,Purwakarta,97,Angin berputar 354 derajat,3.4 km/h,1009 mbar,2023-11-27 06
Tasikmalaya_2023-11-27T06:00:00,Tasikmalaya,64*,Angin berputar 168 derajat,1.4 km/h,1011 mbar,2023-11-27 06
Bandung_2023-11-27T06:00:00,Bandung,87,Angin berputar 19 derajat,2.4 km/h,1011 mbar,2023-11-27 06
Subang_2023-11-27T06:00:00,Subang,66*,Angin berputar 181 derajat,5.3 km/h,1010 mbar,2023-11-27 06
Cirebon_2023-11-27T06:00:00,Cirebon,117,Angin berputar 58 derajat,8.2 km/h,1009 mbar,2023-11-27 06
Sumedang_2023-11-27T06:00:00,Sumedang,80*,Angin berputar 184 derajat,5 km/h,1010 mbar,2023-11-27 06
Tasikmalaya_2023-11-27T06:00:00,Tasikmalaya,64*,Angin berputar 168 derajat,1.4 km/h,1011 mbar,2023-11-27 06
Bogor_2023-11-27T06:00:00,Bogor,53,Angin berputar 200 derajat,5.4 km/h,986 mbar,2023-11-27 06
