id,kota,iqa,wind_dir(deg),wind_spd(km/h),pressure(mbar),accessed
Banda Aceh_2023-11-20T12:00:00,Banda Aceh,33,Angin berputar 174 derajat,15.4 km/h,1012 mbar,2023-11-20 12
Langsa_2023-11-20T12:00:00,Langsa,30*,Angin berputar 353 derajat,9.5 km/h,1012 mbar,2023-11-20 12
Lhokseumawe_2023-11-20T12:00:00,Lhokseumawe,32*,Angin berputar 106 derajat,10.6 km/h,1013 mbar,2023-11-20 12
Sabang_2023-11-20T12:00:00,Sabang,37*,Angin berputar 91 derajat,27.5 km/h,1012 mbar,2023-11-20 12
Bangli_2023-11-20T12:00:00,Bangli,33*,Angin berputar 156 derajat,12.5 km/h,1012 mbar,2023-11-20 12
Denpasar_2023-11-20T12:00:00,Denpasar,37,Angin berputar 182 derajat,16.7 km/h,1011 mbar,2023-11-20 12
Gianyar_2023-11-20T12:00:00,Gianyar,33*,Angin berputar 154 derajat,14.2 km/h,1011 mbar,2023-11-20 12
Badung_2023-11-20T12:00:00,Badung,41,Angin berputar 184 derajat,15.4 km/h,1011 mbar,2023-11-20 12
Klungkung_2023-11-20T12:00:00,Klungkung,33*,Angin berputar 159 derajat,13.5 km/h,1011 mbar,2023-11-20 12
Kabupaten Buleleng_2023-11-20T12:00:00,Kabupaten Buleleng,17,Angin berputar 186 derajat,3.7 km/h,1011 mbar,2023-11-20 12
Tabanan_2023-11-20T12:00:00,Tabanan,33*,Angin berputar 158 derajat,16.5 km/h,1011 mbar,2023-11-20 12
Pandeglang_2023-11-20T12:00:00,Pandeglang,105*,Angin berputar 312 derajat,3.6 km/h,1011 mbar,2023-11-20 12
Kabupaten Serang_2023-11-20T12:00:00,Kabupaten Serang,109,Angin berputar 344 derajat,7 km/h,1010 mbar,2023-11-20 12
Tangerang_2023-11-20T12:00:00,Tangerang,145,Angin berputar 5 derajat,3.7 km/h,1009 mbar,2023-11-20 12
Kabupaten Serang_2023-11-20T12:00:00,Kabupaten Serang,109,Angin berputar 344 derajat,7 km/h,1010 mbar,2023-11-20 12
South Tangerang_2023-11-20T12:00:00,South Tangerang,134,Angin berputar 10 derajat,13 km/h,1007 mbar,2023-11-20 12
Bengkulu_2023-11-20T12:00:00,Bengkulu,65,Angin berputar 199 derajat,18.5 km/h,1011 mbar,2023-11-20 12
Kepahiang_2023-11-20T12:00:00,Kepahiang,41*,Angin berputar 227 derajat,4.1 km/h,1012 mbar,2023-11-20 12
Bantul_2023-11-20T12:00:00,Bantul,45*,Angin berputar 164 derajat,16.3 km/h,1011 mbar,2023-11-20 12
Sleman_2023-11-20T12:00:00,Sleman,65,Angin berputar 176 derajat,10.4 km/h,1012 mbar,2023-11-20 12
Yogyakarta_2023-11-20T12:00:00,Yogyakarta,44*,Angin berputar 169 derajat,12 km/h,1011 mbar,2023-11-20 12
Propinsi Gorontalo_2023-11-20T12:00:00,Propinsi Gorontalo,64,Angin berputar 216 derajat,15.5 km/h,1009 mbar,2023-11-20 12
Propinsi Gorontalo_2023-11-20T12:00:00,Propinsi Gorontalo,64,Angin berputar 216 derajat,15.5 km/h,1009 mbar,2023-11-20 12
Jambi_2023-11-20T12:00:00,Jambi,45,Angin berputar 66 derajat,6.1 km/h,1011 mbar,2023-11-20 12
Muara Sabak_2023-11-20T12:00:00,Muara Sabak,42*,Angin berputar 286 derajat,8.9 km/h,1011 mbar,2023-11-20 12
Sungai Penuh_2023-11-20T12:00:00,Sungai Penuh,43*,Angin berputar 221 derajat,3.3 km/h,1013 mbar,2023-11-20 12
Sarolangun_2023-11-20T12:00:00,Sarolangun,50*,Angin berputar 10 derajat,5.9 km/h,1011 mbar,2023-11-20 12
Bandung_2023-11-20T12:00:00,Bandung,67,Angin berputar 352 derajat,6.9 km/h,1012 mbar,2023-11-20 12
Banjar_2023-11-20T12:00:00,Banjar,59*,Angin berputar 203 derajat,5.1 km/h,1013 mbar,2023-11-20 12
Ciamis_2023-11-20T12:00:00,Ciamis,53*,Angin berputar 149 derajat,9.6 km/h,1012 mbar,2023-11-20 12
Cianjur_2023-11-20T12:00:00,Cianjur,64*,Angin berputar 208 derajat,4.5 km/h,1012 mbar,2023-11-20 12
Bogor_2023-11-20T12:00:00,Bogor,83,Angin berputar 4 derajat,5.8 km/h,1011 mbar,2023-11-20 12
Bekasi_2023-11-20T12:00:00,Bekasi,97,Angin berputar 1 derajat,13 km/h,1010 mbar,2023-11-20 12
Cimahi_2023-11-20T12:00:00,Cimahi,69*,Angin berputar 350 derajat,7.2 km/h,1012 mbar,2023-11-20 12
Cirebon_2023-11-20T12:00:00,Cirebon,120,Angin berputar 37 derajat,13.6 km/h,1010 mbar,2023-11-20 12
Garut_2023-11-20T12:00:00,Garut,51*,Angin berputar 127 derajat,9.1 km/h,1013 mbar,2023-11-20 12
Indramayu_2023-11-20T12:00:00,Indramayu,61*,Angin berputar 57 derajat,13.9 km/h,1010 mbar,2023-11-20 12
Karawang_2023-11-20T12:00:00,Karawang,89,Angin berputar 319 derajat,5.8 km/h,1010 mbar,2023-11-20 12
Kuningan_2023-11-20T12:00:00,Kuningan,54*,Angin berputar 174 derajat,12.1 km/h,1012 mbar,2023-11-20 12
Majalengka_2023-11-20T12:00:00,Majalengka,54*,Angin berputar 121 derajat,5.9 km/h,1010 mbar,2023-11-20 12
Purwakarta_2023-11-20T12:00:00,Purwakarta,91,Angin berputar 7 derajat,6 km/h,1010 mbar,2023-11-20 12
Tasikmalaya_2023-11-20T12:00:00,Tasikmalaya,52*,Angin berputar 142 derajat,9.5 km/h,1012 mbar,2023-11-20 12
Bandung_2023-11-20T12:00:00,Bandung,67,Angin berputar 352 derajat,6.9 km/h,1012 mbar,2023-11-20 12
Subang_2023-11-20T12:00:00,Subang,54*,Angin berputar 171 derajat,11.1 km/h,1012 mbar,2023-11-20 12
Cirebon_2023-11-20T12:00:00,Cirebon,120,Angin berputar 37 derajat,13.6 km/h,1010 mbar,2023-11-20 12
Sumedang_2023-11-20T12:00:00,Sumedang,60*,Angin berputar 56 derajat,6.9 km/h,1011 mbar,2023-11-20 12
Tasikmalaya_2023-11-20T12:00:00,Tasikmalaya,52*,Angin berputar 142 derajat,9.5 km/h,1012 mbar,2023-11-20 12
Bogor_2023-11-20T12:00:00,Bogor,83,Angin berputar 4 derajat,5.8 km/h,1011 mbar,2023-11-20 12
Bekasi_2023-11-20T12:00:00,Bekasi,97,Angin berputar 1 derajat,13 km/h,1010 mbar,2023-11-20 12
Bogor_2023-11-20T12:00:00,Bogor,83,Angin berputar 4 derajat,5.8 km/h,1011 mbar,2023-11-20 12
Cianjur_2023-11-20T12:00:00,Cianjur,64*,Angin berputar 208 derajat,4.5 km/h,1012 mbar,2023-11-20 12
Banjarnegara_2023-11-20T12:00:00,Banjarnegara,49*,Angin berputar 174 derajat,8.5 km/h,1012 mbar,2023-11-20 12
Batang_2023-11-20T12:00:00,Batang,74*,Angin berputar 12 derajat,13 km/h,1010 mbar,2023-11-20 12
Blora_2023-11-20T12:00:00,Blora,62*,Angin berputar 9 derajat,5.5 km/h,1010 mbar,2023-11-20 12
Boyolali_2023-11-20T12:00:00,Boyolali,40*,Angin berputar 199 derajat,13.5 km/h,1012 mbar,2023-11-20 12
Brebes_2023-11-20T12:00:00,Brebes,57*,Angin berputar 197 derajat,1.5 km/h,1010 mbar,2023-11-20 12
Cilacap_2023-11-20T12:00:00,Cilacap,54*,Angin berputar 146 derajat,16.1 km/h,1012 mbar,2023-11-20 12
Demak_2023-11-20T12:00:00,Demak,64*,Angin berputar 333 derajat,8.3 km/h,1010 mbar,2023-11-20 12
Jepara_2023-11-20T12:00:00,Jepara,73*,Angin berputar 5 derajat,4.6 km/h,1010 mbar,2023-11-20 12
