id,kota,iqa,wind_dir(deg),wind_spd(km/h),pressure(mbar),accessed
Banda Aceh_2023-11-22T06:00:00,Banda Aceh,38,Angin berputar 106 derajat,11.1 km/h,1008 mbar,2023-11-22 06
Langsa_2023-11-22T06:00:00,Langsa,26*,Angin berputar 308 derajat,3.8 km/h,1008 mbar,2023-11-22 06
Lhokseumawe_2023-11-22T06:00:00,Lhokseumawe,33*,Angin berputar 92 derajat,6.9 km/h,1009 mbar,2023-11-22 06
Sabang_2023-11-22T06:00:00,Sabang,36*,Angin berputar 64 derajat,16 km/h,1008 mbar,2023-11-22 06
Bangli_2023-11-22T06:00:00,Bangli,43*,Angin berputar 143 derajat,1.9 km/h,1011 mbar,2023-11-22 06
Denpasar_2023-11-22T06:00:00,Denpasar,63,Angin berputar 169 derajat,5.5 km/h,1010 mbar,2023-11-22 06
Gianyar_2023-11-22T06:00:00,Gianyar,43*,Angin berputar 141 derajat,3.8 km/h,1010 mbar,2023-11-22 06
Badung_2023-11-22T06:00:00,Badung,82,Angin berputar 174 derajat,5.1 km/h,1010 mbar,2023-11-22 06
Klungkung_2023-11-22T06:00:00,Klungkung,43*,Angin berputar 152 derajat,2.7 km/h,1010 mbar,2023-11-22 06
Kabupaten Buleleng_2023-11-22T06:00:00,Kabupaten Buleleng,50,Angin berputar 183 derajat,8.2 km/h,1010 mbar,2023-11-22 06
Tabanan_2023-11-22T06:00:00,Tabanan,43*,Angin berputar 151 derajat,5.4 km/h,1010 mbar,2023-11-22 06
Pandeglang_2023-11-22T06:00:00,Pandeglang,69*,Angin berputar 217 derajat,2.8 km/h,1009 mbar,2023-11-22 06
Kabupaten Serang_2023-11-22T06:00:00,Kabupaten Serang,102,Angin berputar 293 derajat,3.5 km/h,1008 mbar,2023-11-22 06
Tangerang_2023-11-22T06:00:00,Tangerang,153,Angin berputar 347 derajat,7.4 km/h,1008 mbar,2023-11-22 06
Kabupaten Serang_2023-11-22T06:00:00,Kabupaten Serang,102,Angin berputar 293 derajat,3.5 km/h,1008 mbar,2023-11-22 06
South Tangerang_2023-11-22T06:00:00,South Tangerang,80,Angin berputar 358 derajat,7.4 km/h,1008 mbar,2023-11-22 06
Bengkulu_2023-11-22T06:00:00,Bengkulu,58,Angin berputar 170 derajat,4.3 km/h,1009 mbar,2023-11-22 06
Kepahiang_2023-11-22T06:00:00,Kepahiang,44*,Angin berputar 194 derajat,1.6 km/h,1010 mbar,2023-11-22 06
Bantul_2023-11-22T06:00:00,Bantul,62*,Angin berputar 175 derajat,2.7 km/h,1010 mbar,2023-11-22 06
Sleman_2023-11-22T06:00:00,Sleman,45,Angin berputar 200 derajat,4.5 km/h,1010 mbar,2023-11-22 06
