id,kota,iqa,wind_dir(deg),wind_spd(km/h),pressure(mbar),accessed
Banda Aceh_2023-11-21T06:00:00,Banda Aceh,52,Angin berputar 63 derajat,2.8 km/h,1010 mbar,2023-11-21 06
Langsa_2023-11-21T06:00:00,Langsa,15*,Angin berputar 355 derajat,3.3 km/h,1010 mbar,2023-11-21 06
Lhokseumawe_2023-11-21T06:00:00,Lhokseumawe,25*,Angin berputar 106 derajat,2.8 km/h,1010 mbar,2023-11-21 06
Sabang_2023-11-21T06:00:00,Sabang,39*,Angin berputar 91 derajat,9.9 km/h,1010 mbar,2023-11-21 06
Bangli_2023-11-21T06:00:00,Bangli,38*,Angin berputar 154 derajat,2 km/h,1012 mbar,2023-11-21 06
Denpasar_2023-11-21T06:00:00,Denpasar,61,Angin berputar 178 derajat,5.5 km/h,1010 mbar,2023-11-21 06
Gianyar_2023-11-21T06:00:00,Gianyar,42*,Angin berputar 154 derajat,4.1 km/h,1011 mbar,2023-11-21 06
Badung_2023-11-21T06:00:00,Badung,37,Angin berputar 180 derajat,5.6 km/h,1011 mbar,2023-11-21 06
Klungkung_2023-11-21T06:00:00,Klungkung,41*,Angin berputar 158 derajat,3.5 km/h,1011 mbar,2023-11-21 06
Kabupaten Buleleng_2023-11-21T06:00:00,Kabupaten Buleleng,25,Angin berputar 187 derajat,6.9 km/h,1012 mbar,2023-11-21 06
Tabanan_2023-11-21T06:00:00,Tabanan,42*,Angin berputar 161 derajat,6.6 km/h,1011 mbar,2023-11-21 06
Pandeglang_2023-11-21T06:00:00,Pandeglang,86*,Angin berputar 219 derajat,3 km/h,1010 mbar,2023-11-21 06
Kabupaten Serang_2023-11-21T06:00:00,Kabupaten Serang,92,Angin berputar 328 derajat,4.3 km/h,1009 mbar,2023-11-21 06
Tangerang_2023-11-21T06:00:00,Tangerang,134,Angin berputar 358 derajat,9.3 km/h,1009 mbar,2023-11-21 06
Kabupaten Serang_2023-11-21T06:00:00,Kabupaten Serang,92,Angin berputar 328 derajat,4.3 km/h,1009 mbar,2023-11-21 06
South Tangerang_2023-11-21T06:00:00,South Tangerang,132,Angin berputar 359 derajat,9.3 km/h,1009 mbar,2023-11-21 06
