id,kota,iqa,wind_dir(deg),wind_spd(km/h),pressure(mbar),accessed
Banda Aceh_2023-11-23T12:00:00,Banda Aceh,54,Angin berputar 94 derajat,6.7 km/h,1011 mbar,2023-11-23 12
Langsa_2023-11-23T12:00:00,Langsa,24*,Angin berputar 306 derajat,1 km/h,1011 mbar,2023-11-23 12
Lhokseumawe_2023-11-23T12:00:00,Lhokseumawe,32*,Angin berputar 132 derajat,8.9 km/h,1011 mbar,2023-11-23 12
Sabang_2023-11-23T12:00:00,Sabang,36*,Angin berputar 63 derajat,12.4 km/h,1011 mbar,2023-11-23 12
Bangli_2023-11-23T12:00:00,Bangli,42*,Angin berputar 149 derajat,10.9 km/h,1009 mbar,2023-11-23 12
Denpasar_2023-11-23T12:00:00,Denpasar,55,Angin berputar 153 derajat,18.5 km/h,1008 mbar,2023-11-23 12
Gianyar_2023-11-23T12:00:00,Gianyar,42*,Angin berputar 149 derajat,13.4 km/h,1009 mbar,2023-11-23 12
Badung_2023-11-23T12:00:00,Badung,65,Angin berputar 154 derajat,14.4 km/h,1008 mbar,2023-11-23 12
Klungkung_2023-11-23T12:00:00,Klungkung,42*,Angin berputar 154 derajat,12.7 km/h,1009 mbar,2023-11-23 12
Kabupaten Buleleng_2023-11-23T12:00:00,Kabupaten Buleleng,53,Angin berputar 180 derajat,2.6 km/h,1008 mbar,2023-11-23 12
Tabanan_2023-11-23T12:00:00,Tabanan,42*,Angin berputar 156 derajat,15.7 km/h,1008 mbar,2023-11-23 12
Pandeglang_2023-11-23T12:00:00,Pandeglang,109*,Angin berputar 355 derajat,4.1 km/h,1009 mbar,2023-11-23 12
Kabupaten Serang_2023-11-23T12:00:00,Kabupaten Serang,124,Angin berputar 263 derajat,5.1 km/h,1009 mbar,2023-11-23 12
Tangerang_2023-11-23T12:00:00,Tangerang,162,Angin berputar 355 derajat,9.3 km/h,1009 mbar,2023-11-23 12
Kabupaten Serang_2023-11-23T12:00:00,Kabupaten Serang,124,Angin berputar 263 derajat,5.1 km/h,1009 mbar,2023-11-23 12
South Tangerang_2023-11-23T12:00:00,South Tangerang,163,Angin berputar 5 derajat,9.3 km/h,1009 mbar,2023-11-23 12
Bengkulu_2023-11-23T12:00:00,Bengkulu,54,Angin berputar 172 derajat,6.8 km/h,1010 mbar,2023-11-23 12
Kepahiang_2023-11-23T12:00:00,Kepahiang,54*,Angin berputar 230 derajat,1.5 km/h,1011 mbar,2023-11-23 12
Bantul_2023-11-23T12:00:00,Bantul,49*,Angin berputar 166 derajat,18.4 km/h,1009 mbar,2023-11-23 12
Sleman_2023-11-23T12:00:00,Sleman,89,Angin berputar 187 derajat,11.5 km/h,1009 mbar,2023-11-23 12
Yogyakarta_2023-11-23T12:00:00,Yogyakarta,50*,Angin berputar 179 derajat,14.7 km/h,1009 mbar,2023-11-23 12
Propinsi Gorontalo_2023-11-23T12:00:00,Propinsi Gorontalo,62,Angin berputar 163 derajat,7.9 km/h,1007 mbar,2023-11-23 12
Propinsi Gorontalo_2023-11-23T12:00:00,Propinsi Gorontalo,62,Angin berputar 163 derajat,7.9 km/h,1007 mbar,2023-11-23 12
Jambi_2023-11-23T12:00:00,Jambi,60,Angin berputar 301 derajat,4.6 km/h,1010 mbar,2023-11-23 12
Muara Sabak_2023-11-23T12:00:00,Muara Sabak,131,Angin berputar 273 derajat,5.3 km/h,1010 mbar,2023-11-23 12
Sungai Penuh_2023-11-23T12:00:00,Sungai Penuh,57*,Angin berputar 218 derajat,2.8 km/h,1012 mbar,2023-11-23 12
Sarolangun_2023-11-23T12:00:00,Sarolangun,72*,Angin berputar 354 derajat,3.7 km/h,1010 mbar,2023-11-23 12
Bandung_2023-11-23T12:00:00,Bandung,95,Angin berputar 8 derajat,5.7 km/h,1010 mbar,2023-11-23 12
Banjar_2023-11-23T12:00:00,Banjar,60*,Angin berputar 146 derajat,3 km/h,1011 mbar,2023-11-23 12
Ciamis_2023-11-23T12:00:00,Ciamis,53*,Angin berputar 134 derajat,8.1 km/h,1010 mbar,2023-11-23 12
Cianjur_2023-11-23T12:00:00,Cianjur,81*,Angin berputar 14 derajat,4.8 km/h,1010 mbar,2023-11-23 12
Bogor_2023-11-23T12:00:00,Bogor,69,Angin berputar 179 derajat,6.2 km/h,988 mbar,2023-11-23 12
Bekasi_2023-11-23T12:00:00,Bekasi,132,Angin berputar 4 derajat,9.3 km/h,1004 mbar,2023-11-23 12
Cimahi_2023-11-23T12:00:00,Cimahi,74*,Angin berputar 26 derajat,6.2 km/h,1010 mbar,2023-11-23 12
Cirebon_2023-11-23T12:00:00,Cirebon,152,Angin berputar 78 derajat,13.5 km/h,1008 mbar,2023-11-23 12
Garut_2023-11-23T12:00:00,Garut,53*,Angin berputar 111 derajat,7 km/h,1011 mbar,2023-11-23 12
Indramayu_2023-11-23T12:00:00,Indramayu,69*,Angin berputar 25 derajat,14.1 km/h,1008 mbar,2023-11-23 12
Karawang_2023-11-23T12:00:00,Karawang,89,Angin berputar 319 derajat,5.8 km/h,1010 mbar,2023-11-23 12
Kuningan_2023-11-23T12:00:00,Kuningan,56*,Angin berputar 203 derajat,7.6 km/h,1009 mbar,2023-11-23 12
Majalengka_2023-11-23T12:00:00,Majalengka,58*,Angin berputar 111 derajat,5.5 km/h,1009 mbar,2023-11-23 12
Purwakarta_2023-11-23T12:00:00,Purwakarta,162,Angin berputar 12 derajat,4.7 km/h,1009 mbar,2023-11-23 12
Tasikmalaya_2023-11-23T12:00:00,Tasikmalaya,53*,Angin berputar 120 derajat,8 km/h,1010 mbar,2023-11-23 12
Bandung_2023-11-23T12:00:00,Bandung,95,Angin berputar 8 derajat,5.7 km/h,1010 mbar,2023-11-23 12
Subang_2023-11-23T12:00:00,Subang,54*,Angin berputar 165 derajat,8.9 km/h,1009 mbar,2023-11-23 12
Cirebon_2023-11-23T12:00:00,Cirebon,152,Angin berputar 78 derajat,13.5 km/h,1008 mbar,2023-11-23 12
Sumedang_2023-11-23T12:00:00,Sumedang,61*,Angin berputar 183 derajat,5.5 km/h,1009 mbar,2023-11-23 12
Tasikmalaya_2023-11-23T12:00:00,Tasikmalaya,53*,Angin berputar 120 derajat,8 km/h,1010 mbar,2023-11-23 12
Bogor_2023-11-23T12:00:00,Bogor,69,Angin berputar 179 derajat,6.2 km/h,988 mbar,2023-11-23 12
Bekasi_2023-11-23T12:00:00,Bekasi,132,Angin berputar 4 derajat,9.3 km/h,1004 mbar,2023-11-23 12
Bogor_2023-11-23T12:00:00,Bogor,69,Angin berputar 179 derajat,6.2 km/h,988 mbar,2023-11-23 12
Cianjur_2023-11-23T12:00:00,Cianjur,81*,Angin berputar 14 derajat,4.8 km/h,1010 mbar,2023-11-23 12
Banjarnegara_2023-11-23T12:00:00,Banjarnegara,52*,Angin berputar 184 derajat,6.2 km/h,1010 mbar,2023-11-23 12
Batang_2023-11-23T12:00:00,Batang,80*,Angin berputar 5 derajat,14.2 km/h,1008 mbar,2023-11-23 12
Blora_2023-11-23T12:00:00,Blora,73*,Angin berputar 14 derajat,4 km/h,1008 mbar,2023-11-23 12
Boyolali_2023-11-23T12:00:00,Boyolali,54*,Angin berputar 187 derajat,10 km/h,1009 mbar,2023-11-23 12
Brebes_2023-11-23T12:00:00,Brebes,63*,Angin berputar 196 derajat,7 km/h,1008 mbar,2023-11-23 12
Cilacap_2023-11-23T12:00:00,Cilacap,48*,Angin berputar 139 derajat,16.8 km/h,1009 mbar,2023-11-23 12
Demak_2023-11-23T12:00:00,Demak,78*,Angin berputar 333 derajat,2.5 km/h,1008 mbar,2023-11-23 12
Jepara_2023-11-23T12:00:00,Jepara,81*,Angin berputar 355 derajat,6.3 km/h,1008 mbar,2023-11-23 12
