id,kota,iqa,wind_dir(deg),wind_spd(km/h),pressure(mbar),accessed
Banda Aceh_2023-11-26T18:00:00,Banda Aceh,22,Angin berputar 43 derajat,9.1 km/h,1009 mbar,2023-11-26 18
Langsa_2023-11-26T18:00:00,Langsa,17*,Angin berputar 359 derajat,6.8 km/h,1009 mbar,2023-11-26 18
Lhokseumawe_2023-11-26T18:00:00,Lhokseumawe,15*,Angin berputar 269 derajat,6.3 km/h,1010 mbar,2023-11-26 18
Sabang_2023-11-26T18:00:00,Sabang,11*,Angin berputar 61 derajat,14.3 km/h,1009 mbar,2023-11-26 18
Bangli_2023-11-26T18:00:00,Bangli,52*,Angin berputar 196 derajat,5.5 km/h,1009 mbar,2023-11-26 18
Denpasar_2023-11-26T18:00:00,Denpasar,62,Angin berputar 146 derajat,9.6 km/h,1007 mbar,2023-11-26 18
Gianyar_2023-11-26T18:00:00,Gianyar,51*,Angin berputar 197 derajat,6.4 km/h,1009 mbar,2023-11-26 18
Badung_2023-11-26T18:00:00,Badung,53,Angin berputar 149 derajat,6.2 km/h,1009 mbar,2023-11-26 18
Klungkung_2023-11-26T18:00:00,Klungkung,52*,Angin berputar 195 derajat,6.9 km/h,1009 mbar,2023-11-26 18
Kabupaten Buleleng_2023-11-26T18:00:00,Kabupaten Buleleng,33,Angin berputar 182 derajat,7.5 km/h,1009 mbar,2023-11-26 18
Tabanan_2023-11-26T18:00:00,Tabanan,50*,Angin berputar 198 derajat,5.9 km/h,1009 mbar,2023-11-26 18
Pandeglang_2023-11-26T18:00:00,Pandeglang,78*,Angin berputar 161 derajat,3.1 km/h,1008 mbar,2023-11-26 18
Kabupaten Serang_2023-11-26T18:00:00,Kabupaten Serang,96,Angin berputar 339 derajat,7.1 km/h,1007 mbar,2023-11-26 18
Tangerang_2023-11-26T18:00:00,Tangerang,101,Angin berputar 1 derajat,11.1 km/h,1006 mbar,2023-11-26 18
Kabupaten Serang_2023-11-26T18:00:00,Kabupaten Serang,96,Angin berputar 339 derajat,7.1 km/h,1007 mbar,2023-11-26 18
South Tangerang_2023-11-26T18:00:00,South Tangerang,119,Angin berputar 19 derajat,18.5 km/h,1006 mbar,2023-11-26 18
Bengkulu_2023-11-26T18:00:00,Bengkulu,41,Angin berputar 208 derajat,7.6 km/h,1008 mbar,2023-11-26 18
Kepahiang_2023-11-26T18:00:00,Kepahiang,38*,Angin berputar 242 derajat,4 km/h,1009 mbar,2023-11-26 18
Bantul_2023-11-26T18:00:00,Bantul,61*,Angin berputar 196 derajat,11.5 km/h,1009 mbar,2023-11-26 18
Sleman_2023-11-26T18:00:00,Sleman,58,Angin berputar 213 derajat,10.1 km/h,1009 mbar,2023-11-26 18
Yogyakarta_2023-11-26T18:00:00,Yogyakarta,61*,Angin berputar 206 derajat,11 km/h,1009 mbar,2023-11-26 18
Propinsi Gorontalo_2023-11-26T18:00:00,Propinsi Gorontalo,60,Angin berputar 171 derajat,2.4 km/h,1009 mbar,2023-11-26 18
Propinsi Gorontalo_2023-11-26T18:00:00,Propinsi Gorontalo,60,Angin berputar 171 derajat,2.4 km/h,1009 mbar,2023-11-26 18
Jambi_2023-11-26T18:00:00,Jambi,73,Angin berputar 111 derajat,2.9 km/h,1007 mbar,2023-11-26 18
Muara Sabak_2023-11-26T18:00:00,Muara Sabak,56,Angin berputar 235 derajat,5.2 km/h,1007 mbar,2023-11-26 18
Sungai Penuh_2023-11-26T18:00:00,Sungai Penuh,44*,Angin berputar 227 derajat,3.8 km/h,1011 mbar,2023-11-26 18
Sarolangun_2023-11-26T18:00:00,Sarolangun,47*,Angin berputar 38 derajat,5.3 km/h,1007 mbar,2023-11-26 18
Bandung_2023-11-26T18:00:00,Bandung,95,Angin berputar 27 derajat,3.7 km/h,1009 mbar,2023-11-26 18
Banjar_2023-11-26T18:00:00,Banjar,65*,Angin berputar 165 derajat,2.8 km/h,1010 mbar,2023-11-26 18
Ciamis_2023-11-26T18:00:00,Ciamis,56*,Angin berputar 153 derajat,7.4 km/h,1009 mbar,2023-11-26 18
Cianjur_2023-11-26T18:00:00,Cianjur,73*,Angin berputar 218 derajat,1.1 km/h,1009 mbar,2023-11-26 18
Bogor_2023-11-26T18:00:00,Bogor,64,Angin berputar 20 derajat,5.3 km/h,986 mbar,2023-11-26 18
Bekasi_2023-11-26T18:00:00,Bekasi,101,Angin berputar 32 derajat,18.5 km/h,1006 mbar,2023-11-26 18
