id,kota,iqa,wind_dir(deg),wind_spd(km/h),pressure(mbar),accessed
Banda Aceh_2023-11-28T00:00:00,Banda Aceh,36,Angin berputar 187 derajat,13.4 km/h,1010 mbar,2023-11-28 00
Langsa_2023-11-28T00:00:00,Langsa,22*,Angin berputar 333 derajat,4.7 km/h,1010 mbar,2023-11-28 00
Lhokseumawe_2023-11-28T00:00:00,Lhokseumawe,28*,Angin berputar 321 derajat,2.8 km/h,1010 mbar,2023-11-28 00
Sabang_2023-11-28T00:00:00,Sabang,8*,Angin berputar 67 derajat,27 km/h,1010 mbar,2023-11-28 00
Bangli_2023-11-28T00:00:00,Bangli,47*,Angin berputar 188 derajat,3.1 km/h,1011 mbar,2023-11-28 00
Denpasar_2023-11-28T00:00:00,Denpasar,84,Angin berputar 190 derajat,5.5 km/h,1010 mbar,2023-11-28 00
Gianyar_2023-11-28T00:00:00,Gianyar,47*,Angin berputar 195 derajat,3.5 km/h,1011 mbar,2023-11-28 00
Badung_2023-11-28T00:00:00,Badung,55,Angin berputar 200 derajat,2.2 km/h,1011 mbar,2023-11-28 00
Klungkung_2023-11-28T00:00:00,Klungkung,47*,Angin berputar 191 derajat,4.3 km/h,1011 mbar,2023-11-28 00
Kabupaten Buleleng_2023-11-28T00:00:00,Kabupaten Buleleng,33,Angin berputar 190 derajat,8.4 km/h,1011 mbar,2023-11-28 00
Tabanan_2023-11-28T00:00:00,Tabanan,49*,Angin berputar 204 derajat,1.2 km/h,1011 mbar,2023-11-28 00
Pandeglang_2023-11-28T00:00:00,Pandeglang,80*,Angin berputar 41 derajat,1.8 km/h,1011 mbar,2023-11-28 00
Kabupaten Serang_2023-11-28T00:00:00,Kabupaten Serang,104,Angin berputar 20 derajat,3.4 km/h,1010 mbar,2023-11-28 00
Tangerang_2023-11-28T00:00:00,Tangerang,163,Angin berputar 22 derajat,9.3 km/h,1010 mbar,2023-11-28 00
Kabupaten Serang_2023-11-28T00:00:00,Kabupaten Serang,104,Angin berputar 20 derajat,3.4 km/h,1010 mbar,2023-11-28 00
South Tangerang_2023-11-28T00:00:00,South Tangerang,164,Angin berputar 18 derajat,9.3 km/h,1010 mbar,2023-11-28 00
Bengkulu_2023-11-28T00:00:00,Bengkulu,69,Angin berputar 334 derajat,3.9 km/h,1012 mbar,2023-11-28 00
Kepahiang_2023-11-28T00:00:00,Kepahiang,46*,Angin berputar 240 derajat,1.4 km/h,1013 mbar,2023-11-28 00
Bantul_2023-11-28T00:00:00,Bantul,64*,Angin berputar 183 derajat,1.5 km/h,1011 mbar,2023-11-28 00
Sleman_2023-11-28T00:00:00,Sleman,67,Angin berputar 198 derajat,3.2 km/h,1011 mbar,2023-11-28 00
Yogyakarta_2023-11-28T00:00:00,Yogyakarta,66*,Angin berputar 193 derajat,2 km/h,1011 mbar,2023-11-28 00
Propinsi Gorontalo_2023-11-28T00:00:00,Propinsi Gorontalo,59,Angin berputar 23 derajat,5.7 km/h,1010 mbar,2023-11-28 00
Propinsi Gorontalo_2023-11-28T00:00:00,Propinsi Gorontalo,59,Angin berputar 23 derajat,5.7 km/h,1010 mbar,2023-11-28 00
Jambi_2023-11-28T00:00:00,Jambi,153,Angin berputar 206 derajat,1.8 km/h,1010 mbar,2023-11-28 00
Muara Sabak_2023-11-28T00:00:00,Muara Sabak,56,Angin berputar 240 derajat,2.5 km/h,1010 mbar,2023-11-28 00
Sungai Penuh_2023-11-28T00:00:00,Sungai Penuh,45*,Angin berputar 229 derajat,0.4 km/h,1014 mbar,2023-11-28 00
Sarolangun_2023-11-28T00:00:00,Sarolangun,62*,Angin berputar 91 derajat,3.3 km/h,1011 mbar,2023-11-28 00
Bandung_2023-11-28T00:00:00,Bandung,92,Angin berputar 2 derajat,1.5 km/h,1012 mbar,2023-11-28 00
Banjar_2023-11-28T00:00:00,Banjar,69*,Angin berputar 234 derajat,3.9 km/h,1013 mbar,2023-11-28 00
Ciamis_2023-11-28T00:00:00,Ciamis,73*,Angin berputar 105 derajat,3 km/h,1012 mbar,2023-11-28 00
Cianjur_2023-11-28T00:00:00,Cianjur,71*,Angin berputar 8 derajat,4.1 km/h,1012 mbar,2023-11-28 00
Bogor_2023-11-28T00:00:00,Bogor,85,Angin berputar 179 derajat,4.5 km/h,1011 mbar,2023-11-28 00
Bekasi_2023-11-28T00:00:00,Bekasi,133,Angin berputar 359 derajat,0 km/h,1006 mbar,2023-11-28 00
