id,kota,iqa,wind_dir(deg),wind_spd(km/h),pressure(mbar),accessed
Banda Aceh_2023-11-20T18:00:00,Banda Aceh,33,Angin berputar 174 derajat,4.7 km/h,1009 mbar,2023-11-20 18
Langsa_2023-11-20T18:00:00,Langsa,28*,Angin berputar 22 derajat,7.7 km/h,1009 mbar,2023-11-20 18
Lhokseumawe_2023-11-20T18:00:00,Lhokseumawe,39*,Angin berputar 106 derajat,9 km/h,1009 mbar,2023-11-20 18
Sabang_2023-11-20T18:00:00,Sabang,41*,Angin berputar 91 derajat,22.2 km/h,1009 mbar,2023-11-20 18
Bangli_2023-11-20T18:00:00,Bangli,34*,Angin berputar 156 derajat,6.4 km/h,1011 mbar,2023-11-20 18
Denpasar_2023-11-20T18:00:00,Denpasar,61,Angin berputar 182 derajat,13.8 km/h,1011 mbar,2023-11-20 18
Gianyar_2023-11-20T18:00:00,Gianyar,34*,Angin berputar 155 derajat,8.1 km/h,1011 mbar,2023-11-20 18
Badung_2023-11-20T18:00:00,Badung,55,Angin berputar 184 derajat,9.6 km/h,1011 mbar,2023-11-20 18
Klungkung_2023-11-20T18:00:00,Klungkung,34*,Angin berputar 160 derajat,7.7 km/h,1011 mbar,2023-11-20 18
Kabupaten Buleleng_2023-11-20T18:00:00,Kabupaten Buleleng,33,Angin berputar 186 derajat,6.9 km/h,1011 mbar,2023-11-20 18
Tabanan_2023-11-20T18:00:00,Tabanan,33*,Angin berputar 160 derajat,9.7 km/h,1011 mbar,2023-11-20 18
Pandeglang_2023-11-20T18:00:00,Pandeglang,88*,Angin berputar 233 derajat,5.5 km/h,1009 mbar,2023-11-20 18
Kabupaten Serang_2023-11-20T18:00:00,Kabupaten Serang,75,Angin berputar 344 derajat,8.3 km/h,1008 mbar,2023-11-20 18
Tangerang_2023-11-20T18:00:00,Tangerang,92,Angin berputar 5 derajat,13 km/h,1008 mbar,2023-11-20 18
Kabupaten Serang_2023-11-20T18:00:00,Kabupaten Serang,75,Angin berputar 344 derajat,8.3 km/h,1008 mbar,2023-11-20 18
South Tangerang_2023-11-20T18:00:00,South Tangerang,106,Angin berputar 10 derajat,13 km/h,1007 mbar,2023-11-20 18
Bengkulu_2023-11-20T18:00:00,Bengkulu,57,Angin berputar 199 derajat,16.9 km/h,1010 mbar,2023-11-20 18
Kepahiang_2023-11-20T18:00:00,Kepahiang,41*,Angin berputar 218 derajat,4.4 km/h,1011 mbar,2023-11-20 18
Bantul_2023-11-20T18:00:00,Bantul,42*,Angin berputar 166 derajat,16.1 km/h,1010 mbar,2023-11-20 18
Sleman_2023-11-20T18:00:00,Sleman,56,Angin berputar 178 derajat,13.4 km/h,1010 mbar,2023-11-20 18
Yogyakarta_2023-11-20T18:00:00,Yogyakarta,42*,Angin berputar 172 derajat,14.9 km/h,1010 mbar,2023-11-20 18
