id,kota,iqa,wind_dir(deg),wind_spd(km/h),pressure(mbar),accessed
Banda Aceh_2023-11-24T12:00:00,Banda Aceh,38,Angin berputar 51 derajat,7.3 km/h,1011 mbar,2023-11-24 12
Langsa_2023-11-24T12:00:00,Langsa,24*,Angin berputar 238 derajat,2.4 km/h,1012 mbar,2023-11-24 12
Lhokseumawe_2023-11-24T12:00:00,Lhokseumawe,33*,Angin berputar 109 derajat,11.4 km/h,1011 mbar,2023-11-24 12
Sabang_2023-11-24T12:00:00,Sabang,38*,Angin berputar 110 derajat,8.5 km/h,1011 mbar,2023-11-24 12
Bangli_2023-11-24T12:00:00,Bangli,43*,Angin berputar 162 derajat,10.2 km/h,1009 mbar,2023-11-24 12
Denpasar_2023-11-24T12:00:00,Denpasar,72,Angin berputar 142 derajat,7.4 km/h,1008 mbar,2023-11-24 12
Gianyar_2023-11-24T12:00:00,Gianyar,43*,Angin berputar 161 derajat,12.6 km/h,1008 mbar,2023-11-24 12
Badung_2023-11-24T12:00:00,Badung,71,Angin berputar 139 derajat,12.9 km/h,1008 mbar,2023-11-24 12
Klungkung_2023-11-24T12:00:00,Klungkung,43*,Angin berputar 161 derajat,12.1 km/h,1008 mbar,2023-11-24 12
Kabupaten Buleleng_2023-11-24T12:00:00,Kabupaten Buleleng,45,Angin berputar 179 derajat,5.4 km/h,1009 mbar,2023-11-24 12
Tabanan_2023-11-24T12:00:00,Tabanan,43*,Angin berputar 167 derajat,12.7 km/h,1008 mbar,2023-11-24 12
Pandeglang_2023-11-24T12:00:00,Pandeglang,135*,Angin berputar 191 derajat,0.1 km/h,1008 mbar,2023-11-24 12
Kabupaten Serang_2023-11-24T12:00:00,Kabupaten Serang,161,Angin berputar 26 derajat,6.8 km/h,1008 mbar,2023-11-24 12
Tangerang_2023-11-24T12:00:00,Tangerang,153,Angin berputar 5 derajat,13 km/h,1008 mbar,2023-11-24 12
Kabupaten Serang_2023-11-24T12:00:00,Kabupaten Serang,161,Angin berputar 26 derajat,6.8 km/h,1008 mbar,2023-11-24 12
South Tangerang_2023-11-24T12:00:00,South Tangerang,182,Angin berputar 14 derajat,13 km/h,1008 mbar,2023-11-24 12
Bengkulu_2023-11-24T12:00:00,Bengkulu,71,Angin berputar 198 derajat,9.9 km/h,1010 mbar,2023-11-24 12
Kepahiang_2023-11-24T12:00:00,Kepahiang,44*,Angin berputar 237 derajat,5.4 km/h,1010 mbar,2023-11-24 12
