id,kota,iqa,wind_dir(deg),wind_spd(km/h),pressure(mbar),accessed
Banda Aceh_2023-11-27T12:00:00,Banda Aceh,45,Angin berputar 76 derajat,11.4 km/h,1009 mbar,2023-11-27 12
Langsa_2023-11-27T12:00:00,Langsa,20*,Angin berputar 347 derajat,5.1 km/h,1008 mbar,2023-11-27 12
Lhokseumawe_2023-11-27T12:00:00,Lhokseumawe,8*,Angin berputar 318 derajat,15.1 km/h,1008 mbar,2023-11-27 12
Sabang_2023-11-27T12:00:00,Sabang,6*,Angin berputar 54 derajat,12.9 km/h,1009 mbar,2023-11-27 12
Bangli_2023-11-27T12:00:00,Bangli,46*,Angin berputar 188 derajat,2 km/h,1010 mbar,2023-11-27 12
Denpasar_2023-11-27T12:00:00,Denpasar,85,Angin berputar 168 derajat,5.5 km/h,1008 mbar,2023-11-27 12
Gianyar_2023-11-27T12:00:00,Gianyar,48*,Angin berputar 195 derajat,2.4 km/h,1009 mbar,2023-11-27 12
Badung_2023-11-27T12:00:00,Badung,65,Angin berputar 171 derajat,3 km/h,1009 mbar,2023-11-27 12
Klungkung_2023-11-27T12:00:00,Klungkung,48*,Angin berputar 191 derajat,3 km/h,1009 mbar,2023-11-27 12
Kabupaten Buleleng_2023-11-27T12:00:00,Kabupaten Buleleng,37,Angin berputar 188 derajat,3.5 km/h,1009 mbar,2023-11-27 12
Tabanan_2023-11-27T12:00:00,Tabanan,48*,Angin berputar 204 derajat,3.5 km/h,1009 mbar,2023-11-27 12
Pandeglang_2023-11-27T12:00:00,Pandeglang,80*,Angin berputar 41 derajat,2.2 km/h,1009 mbar,2023-11-27 12
Kabupaten Serang_2023-11-27T12:00:00,Kabupaten Serang,88,Angin berputar 323 derajat,3.2 km/h,1009 mbar,2023-11-27 12
Tangerang_2023-11-27T12:00:00,Tangerang,129,Angin berputar 320 derajat,13 km/h,1008 mbar,2023-11-27 12
Kabupaten Serang_2023-11-27T12:00:00,Kabupaten Serang,88,Angin berputar 323 derajat,3.2 km/h,1009 mbar,2023-11-27 12
South Tangerang_2023-11-27T12:00:00,South Tangerang,102,Angin berputar 342 derajat,14.8 km/h,1008 mbar,2023-11-27 12
Bengkulu_2023-11-27T12:00:00,Bengkulu,30,Angin berputar 244 derajat,3.3 km/h,1009 mbar,2023-11-27 12
Kepahiang_2023-11-27T12:00:00,Kepahiang,40*,Angin berputar 237 derajat,3.1 km/h,1010 mbar,2023-11-27 12
Bantul_2023-11-27T12:00:00,Bantul,60*,Angin berputar 182 derajat,7 km/h,1009 mbar,2023-11-27 12
Sleman_2023-11-27T12:00:00,Sleman,73,Angin berputar 193 derajat,6.7 km/h,1010 mbar,2023-11-27 12
Yogyakarta_2023-11-27T12:00:00,Yogyakarta,61*,Angin berputar 190 derajat,7.2 km/h,1009 mbar,2023-11-27 12
Propinsi Gorontalo_2023-11-27T12:00:00,Propinsi Gorontalo,59,Angin berputar 22 derajat,3.9 km/h,1009 mbar,2023-11-27 12
Propinsi Gorontalo_2023-11-27T12:00:00,Propinsi Gorontalo,59,Angin berputar 22 derajat,3.9 km/h,1009 mbar,2023-11-27 12
Jambi_2023-11-27T12:00:00,Jambi,141,Angin berputar 53 derajat,4.4 km/h,1008 mbar,2023-11-27 12
Muara Sabak_2023-11-27T12:00:00,Muara Sabak,66,Angin berputar 9 derajat,7.5 km/h,1008 mbar,2023-11-27 12
Sungai Penuh_2023-11-27T12:00:00,Sungai Penuh,36*,Angin berputar 233 derajat,2.4 km/h,1011 mbar,2023-11-27 12
Sarolangun_2023-11-27T12:00:00,Sarolangun,42*,Angin berputar 95 derajat,4.5 km/h,1008 mbar,2023-11-27 12
Bandung_2023-11-27T12:00:00,Bandung,152,Angin berputar 19 derajat,3.6 km/h,1010 mbar,2023-11-27 12
Banjar_2023-11-27T12:00:00,Banjar,70*,Angin berputar 234 derajat,3.1 km/h,1011 mbar,2023-11-27 12
Ciamis_2023-11-27T12:00:00,Ciamis,62*,Angin berputar 117 derajat,5.2 km/h,1010 mbar,2023-11-27 12
Cianjur_2023-11-27T12:00:00,Cianjur,74*,Angin berputar 8 derajat,1.5 km/h,1010 mbar,2023-11-27 12
Bogor_2023-11-27T12:00:00,Bogor,89,Angin berputar 200 derajat,3.4 km/h,1009 mbar,2023-11-27 12
Bekasi_2023-11-27T12:00:00,Bekasi,140,Angin berputar 336 derajat,14.8 km/h,1004 mbar,2023-11-27 12
Cimahi_2023-11-27T12:00:00,Cimahi,77*,Angin berputar 356 derajat,4.2 km/h,1010 mbar,2023-11-27 12
Cirebon_2023-11-27T12:00:00,Cirebon,99,Angin berputar 58 derajat,9 km/h,1009 mbar,2023-11-27 12
Garut_2023-11-27T12:00:00,Garut,64*,Angin berputar 87 derajat,4.7 km/h,1011 mbar,2023-11-27 12
Indramayu_2023-11-27T12:00:00,Indramayu,68*,Angin berputar 21 derajat,13.1 km/h,1008 mbar,2023-11-27 12
Karawang_2023-11-27T12:00:00,Karawang,89,Angin berputar 319 derajat,5.8 km/h,1010 mbar,2023-11-27 12
Kuningan_2023-11-27T12:00:00,Kuningan,69*,Angin berputar 57 derajat,4.1 km/h,1010 mbar,2023-11-27 12
Majalengka_2023-11-27T12:00:00,Majalengka,71*,Angin berputar 59 derajat,5.4 km/h,1009 mbar,2023-11-27 12
Purwakarta_2023-11-27T12:00:00,Purwakarta,154,Angin berputar 354 derajat,4.4 km/h,1009 mbar,2023-11-27 12
Tasikmalaya_2023-11-27T12:00:00,Tasikmalaya,62*,Angin berputar 115 derajat,5.3 km/h,1010 mbar,2023-11-27 12
Bandung_2023-11-27T12:00:00,Bandung,152,Angin berputar 19 derajat,3.6 km/h,1010 mbar,2023-11-27 12
Subang_2023-11-27T12:00:00,Subang,68*,Angin berputar 89 derajat,4.2 km/h,1010 mbar,2023-11-27 12
Cirebon_2023-11-27T12:00:00,Cirebon,99,Angin berputar 58 derajat,9 km/h,1009 mbar,2023-11-27 12
Sumedang_2023-11-27T12:00:00,Sumedang,74*,Angin berputar 21 derajat,1.8 km/h,1010 mbar,2023-11-27 12
Tasikmalaya_2023-11-27T12:00:00,Tasikmalaya,62*,Angin berputar 115 derajat,5.3 km/h,1010 mbar,2023-11-27 12
Bogor_2023-11-27T12:00:00,Bogor,89,Angin berputar 200 derajat,3.4 km/h,1009 mbar,2023-11-27 12
Bekasi_2023-11-27T12:00:00,Bekasi,140,Angin berputar 336 derajat,14.8 km/h,1004 mbar,2023-11-27 12
Bogor_2023-11-27T12:00:00,Bogor,89,Angin berputar 200 derajat,3.4 km/h,1009 mbar,2023-11-27 12
Cianjur_2023-11-27T12:00:00,Cianjur,74*,Angin berputar 8 derajat,1.5 km/h,1010 mbar,2023-11-27 12
Banjarnegara_2023-11-27T12:00:00,Banjarnegara,62*,Angin berputar 214 derajat,3.7 km/h,1010 mbar,2023-11-27 12
Batang_2023-11-27T12:00:00,Batang,88*,Angin berputar 19 derajat,10.5 km/h,1009 mbar,2023-11-27 12
Blora_2023-11-27T12:00:00,Blora,84*,Angin berputar 338 derajat,12.9 km/h,1008 mbar,2023-11-27 12
Boyolali_2023-11-27T12:00:00,Boyolali,65*,Angin berputar 195 derajat,5.5 km/h,1010 mbar,2023-11-27 12
Brebes_2023-11-27T12:00:00,Brebes,69*,Angin berputar 38 derajat,7.9 km/h,1009 mbar,2023-11-27 12
Cilacap_2023-11-27T12:00:00,Cilacap,60*,Angin berputar 184 derajat,10 km/h,1009 mbar,2023-11-27 12
Demak_2023-11-27T12:00:00,Demak,89*,Angin berputar 345 derajat,12.5 km/h,1009 mbar,2023-11-27 12
Jepara_2023-11-27T12:00:00,Jepara,90*,Angin berputar 5 derajat,11.7 km/h,1009 mbar,2023-11-27 12
Pekalongan_2023-11-27T12:00:00,Pekalongan,65*,Angin berputar 25 derajat,4.2 km/h,1009 mbar,2023-11-27 12
Karanganyar_2023-11-27T12:00:00,Karanganyar,64*,Angin berputar 205 derajat,7.1 km/h,1009 mbar,2023-11-27 12
Kebumen_2023-11-27T12:00:00,Kebumen,62*,Angin berputar 179 derajat,6.8 km/h,1009 mbar,2023-11-27 12
Kendal_2023-11-27T12:00:00,Kendal,73*,Angin berputar 338 derajat,6.7 km/h,1009 mbar,2023-11-27 12
Kabupaten Klaten_2023-11-27T12:00:00,Kabupaten Klaten,61*,Angin berputar 210 derajat,10.1 km/h,1009 mbar,2023-11-27 12
Kudus_2023-11-27T12:00:00,Kudus,91*,Angin berputar 166 derajat,9.2 km/h,1009 mbar,2023-11-27 12
Magelang_2023-11-27T12:00:00,Magelang,67*,Angin berputar 198 derajat,4.8 km/h,1011 mbar,2023-11-27 12
Magelang_2023-11-27T12:00:00,Magelang,67*,Angin berputar 198 derajat,4.8 km/h,1011 mbar,2023-11-27 12
Pati_2023-11-27T12:00:00,Pati,90*,Angin berputar 22 derajat,5.5 km/h,1008 mbar,2023-11-27 12
Pekalongan_2023-11-27T12:00:00,Pekalongan,65*,Angin berputar 25 derajat,4.2 km/h,1009 mbar,2023-11-27 12
Pemalang_2023-11-27T12:00:00,Pemalang,67*,Angin berputar 193 derajat,5.7 km/h,1009 mbar,2023-11-27 12
Purbalingga_2023-11-27T12:00:00,Purbalingga,64*,Angin berputar 185 derajat,4.7 km/h,1010 mbar,2023-11-27 12
Banyumas_2023-11-27T12:00:00,Banyumas,62*,Angin berputar 189 derajat,5.7 km/h,1009 mbar,2023-11-27 12
Purworejo_2023-11-27T12:00:00,Purworejo,63*,Angin berputar 193 derajat,6.3 km/h,1009 mbar,2023-11-27 12
Rembang_2023-11-27T12:00:00,Rembang,84*,Angin berputar 337 derajat,12.9 km/h,1008 mbar,2023-11-27 12
Salatiga_2023-11-27T12:00:00,Salatiga,74*,Angin berputar 235 derajat,3.1 km/h,1010 mbar,2023-11-27 12
Semarang_2023-11-27T12:00:00,Semarang,44,Angin berputar 337 derajat,8 km/h,1009 mbar,2023-11-27 12
Tegal_2023-11-27T12:00:00,Tegal,69*,Angin berputar 211 derajat,7.6 km/h,1009 mbar,2023-11-27 12
Sragen_2023-11-27T12:00:00,Sragen,71*,Angin berputar 4 derajat,10.3 km/h,1009 mbar,2023-11-27 12
Sukoharjo_2023-11-27T12:00:00,Sukoharjo,62*,Angin berputar 196 derajat,9.4 km/h,1009 mbar,2023-11-27 12
Surakarta_2023-11-27T12:00:00,Surakarta,57,Angin berputar 205 derajat,7.2 km/h,1009 mbar,2023-11-27 12
Tegal_2023-11-27T12:00:00,Tegal,69*,Angin berputar 211 derajat,7.6 km/h,1009 mbar,2023-11-27 12
Temanggung_2023-11-27T12:00:00,Temanggung,71*,Angin berputar 188 derajat,3.9 km/h,1011 mbar,2023-11-27 12
Semarang_2023-11-27T12:00:00,Semarang,44,Angin berputar 337 derajat,8 km/h,1009 mbar,2023-11-27 12
