id,kota,iqa,wind_dir(deg),wind_spd(km/h),pressure(mbar),accessed
Banda Aceh_2023-11-29T18:00:00,Banda Aceh,18,Angin berputar 53 derajat,1.8 km/h,1008 mbar,2023-11-29 18
Langsa_2023-11-29T18:00:00,Langsa,27*,Angin berputar 307 derajat,0.9 km/h,1006 mbar,2023-11-29 18
Lhokseumawe_2023-11-29T18:00:00,Lhokseumawe,23*,Angin berputar 262 derajat,8.8 km/h,1007 mbar,2023-11-29 18
Sabang_2023-11-29T18:00:00,Sabang,14*,Angin berputar 14 derajat,9.6 km/h,1008 mbar,2023-11-29 18
Bangli_2023-11-29T18:00:00,Bangli,54*,Angin berputar 160 derajat,4.4 km/h,1010 mbar,2023-11-29 18
Denpasar_2023-11-29T18:00:00,Denpasar,53,Angin berputar 199 derajat,19.3 km/h,1008 mbar,2023-11-29 18
Gianyar_2023-11-29T18:00:00,Gianyar,54*,Angin berputar 163 derajat,6.2 km/h,1010 mbar,2023-11-29 18
Badung_2023-11-29T18:00:00,Badung,61,Angin berputar 198 derajat,7.3 km/h,1010 mbar,2023-11-29 18
Klungkung_2023-11-29T18:00:00,Klungkung,54*,Angin berputar 166 derajat,6.2 km/h,1010 mbar,2023-11-29 18
Kabupaten Buleleng_2023-11-29T18:00:00,Kabupaten Buleleng,21,Angin berputar 187 derajat,8.4 km/h,1010 mbar,2023-11-29 18
Tabanan_2023-11-29T18:00:00,Tabanan,54*,Angin berputar 169 derajat,7 km/h,1010 mbar,2023-11-29 18
Pandeglang_2023-11-29T18:00:00,Pandeglang,84*,Angin berputar 336 derajat,2.4 km/h,1007 mbar,2023-11-29 18
Kabupaten Serang_2023-11-29T18:00:00,Kabupaten Serang,154,Angin berputar 330 derajat,3 km/h,1007 mbar,2023-11-29 18
Tangerang_2023-11-29T18:00:00,Tangerang,96,Angin berputar 351 derajat,20.4 km/h,1006 mbar,2023-11-29 18
Kabupaten Serang_2023-11-29T18:00:00,Kabupaten Serang,154,Angin berputar 330 derajat,3 km/h,1007 mbar,2023-11-29 18
South Tangerang_2023-11-29T18:00:00,South Tangerang,114,Angin berputar 2 derajat,22.2 km/h,1005 mbar,2023-11-29 18
Bengkulu_2023-11-29T18:00:00,Bengkulu,97,Angin berputar 230 derajat,11.8 km/h,1007 mbar,2023-11-29 18
Kepahiang_2023-11-29T18:00:00,Kepahiang,46*,Angin berputar 246 derajat,3.6 km/h,1008 mbar,2023-11-29 18
Bantul_2023-11-29T18:00:00,Bantul,55*,Angin berputar 160 derajat,12.8 km/h,1009 mbar,2023-11-29 18
Sleman_2023-11-29T18:00:00,Sleman,56,Angin berputar 182 derajat,6.5 km/h,1009 mbar,2023-11-29 18
Yogyakarta_2023-11-29T18:00:00,Yogyakarta,55*,Angin berputar 171 derajat,8.3 km/h,1009 mbar,2023-11-29 18
Propinsi Gorontalo_2023-11-29T18:00:00,Propinsi Gorontalo,60,Angin berputar 34 derajat,2.5 km/h,1009 mbar,2023-11-29 18
Propinsi Gorontalo_2023-11-29T18:00:00,Propinsi Gorontalo,60,Angin berputar 34 derajat,2.5 km/h,1009 mbar,2023-11-29 18
Jambi_2023-11-29T18:00:00,Jambi,83,Angin berputar 190 derajat,5.7 km/h,1006 mbar,2023-11-29 18
Muara Sabak_2023-11-29T18:00:00,Muara Sabak,58,Angin berputar 191 derajat,8.9 km/h,1006 mbar,2023-11-29 18
Sungai Penuh_2023-11-29T18:00:00,Sungai Penuh,53*,Angin berputar 239 derajat,4 km/h,1009 mbar,2023-11-29 18
Sarolangun_2023-11-29T18:00:00,Sarolangun,51*,Angin berputar 147 derajat,4.6 km/h,1006 mbar,2023-11-29 18
Bandung_2023-11-29T18:00:00,Bandung,67,Angin berputar 7 derajat,4 km/h,1009 mbar,2023-11-29 18
Banjar_2023-11-29T18:00:00,Banjar,63*,Angin berputar 174 derajat,1.2 km/h,1010 mbar,2023-11-29 18
Ciamis_2023-11-29T18:00:00,Ciamis,55*,Angin berputar 150 derajat,7.3 km/h,1009 mbar,2023-11-29 18
Cianjur_2023-11-29T18:00:00,Cianjur,65*,Angin berputar 2 derajat,3.9 km/h,1008 mbar,2023-11-29 18
