id,kota,iqa,wind_dir(deg),wind_spd(km/h),pressure(mbar),accessed
Banda Aceh_2023-11-24T18:00:00,Banda Aceh,37,Angin berputar 51 derajat,6.4 km/h,1008 mbar,2023-11-24 18
Langsa_2023-11-24T18:00:00,Langsa,32*,Angin berputar 238 derajat,0.8 km/h,1008 mbar,2023-11-24 18
Lhokseumawe_2023-11-24T18:00:00,Lhokseumawe,38*,Angin berputar 102 derajat,1.8 km/h,1008 mbar,2023-11-24 18
Sabang_2023-11-24T18:00:00,Sabang,38*,Angin berputar 100 derajat,20.7 km/h,1008 mbar,2023-11-24 18
Bangli_2023-11-24T18:00:00,Bangli,46*,Angin berputar 167 derajat,6 km/h,1009 mbar,2023-11-24 18
Denpasar_2023-11-24T18:00:00,Denpasar,65,Angin berputar 142 derajat,9.6 km/h,1007 mbar,2023-11-24 18
Gianyar_2023-11-24T18:00:00,Gianyar,46*,Angin berputar 168 derajat,6.8 km/h,1008 mbar,2023-11-24 18
Badung_2023-11-24T18:00:00,Badung,63,Angin berputar 139 derajat,7.3 km/h,1008 mbar,2023-11-24 18
Klungkung_2023-11-24T18:00:00,Klungkung,45*,Angin berputar 167 derajat,6.8 km/h,1008 mbar,2023-11-24 18
Kabupaten Buleleng_2023-11-24T18:00:00,Kabupaten Buleleng,25,Angin berputar 179 derajat,4.9 km/h,1008 mbar,2023-11-24 18
Tabanan_2023-11-24T18:00:00,Tabanan,46*,Angin berputar 181 derajat,8 km/h,1008 mbar,2023-11-24 18
Pandeglang_2023-11-24T18:00:00,Pandeglang,106*,Angin berputar 202 derajat,4.1 km/h,1007 mbar,2023-11-24 18
Kabupaten Serang_2023-11-24T18:00:00,Kabupaten Serang,98,Angin berputar 26 derajat,6.2 km/h,1007 mbar,2023-11-24 18
Tangerang_2023-11-24T18:00:00,Tangerang,161,Angin berputar 5 derajat,13 km/h,1006 mbar,2023-11-24 18
Kabupaten Serang_2023-11-24T18:00:00,Kabupaten Serang,98,Angin berputar 26 derajat,6.2 km/h,1007 mbar,2023-11-24 18
South Tangerang_2023-11-24T18:00:00,South Tangerang,178,Angin berputar 14 derajat,13 km/h,1006 mbar,2023-11-24 18
Bengkulu_2023-11-24T18:00:00,Bengkulu,46,Angin berputar 198 derajat,5.1 km/h,1008 mbar,2023-11-24 18
Kepahiang_2023-11-24T18:00:00,Kepahiang,44*,Angin berputar 232 derajat,4.9 km/h,1009 mbar,2023-11-24 18
Bantul_2023-11-24T18:00:00,Bantul,59*,Angin berputar 172 derajat,12.3 km/h,1007 mbar,2023-11-24 18
Sleman_2023-11-24T18:00:00,Sleman,56,Angin berputar 194 derajat,10.8 km/h,1008 mbar,2023-11-24 18
Yogyakarta_2023-11-24T18:00:00,Yogyakarta,59*,Angin berputar 188 derajat,12.1 km/h,1007 mbar,2023-11-24 18
Propinsi Gorontalo_2023-11-24T18:00:00,Propinsi Gorontalo,60,Angin berputar 179 derajat,1.9 km/h,1008 mbar,2023-11-24 18
Propinsi Gorontalo_2023-11-24T18:00:00,Propinsi Gorontalo,60,Angin berputar 179 derajat,1.9 km/h,1008 mbar,2023-11-24 18
Jambi_2023-11-24T18:00:00,Jambi,77,Angin berputar 36 derajat,5.3 km/h,1007 mbar,2023-11-24 18
Muara Sabak_2023-11-24T18:00:00,Muara Sabak,43,Angin berputar 200 derajat,9.8 km/h,1007 mbar,2023-11-24 18
Sungai Penuh_2023-11-24T18:00:00,Sungai Penuh,56*,Angin berputar 228 derajat,4.2 km/h,1010 mbar,2023-11-24 18
Sarolangun_2023-11-24T18:00:00,Sarolangun,61*,Angin berputar 60 derajat,6.9 km/h,1005 mbar,2023-11-24 18
Bandung_2023-11-24T18:00:00,Bandung,146,Angin berputar 35 derajat,6.3 km/h,1008 mbar,2023-11-24 18
Banjar_2023-11-24T18:00:00,Banjar,69*,Angin berputar 193 derajat,5.5 km/h,1009 mbar,2023-11-24 18
Ciamis_2023-11-24T18:00:00,Ciamis,57*,Angin berputar 146 derajat,7.8 km/h,1008 mbar,2023-11-24 18
Cianjur_2023-11-24T18:00:00,Cianjur,91*,Angin berputar 221 derajat,2.1 km/h,1008 mbar,2023-11-24 18
Bogor_2023-11-24T18:00:00,Bogor,126,Angin berputar 179 derajat,5.3 km/h,985 mbar,2023-11-24 18
Bekasi_2023-11-24T18:00:00,Bekasi,155,Angin berputar 344 derajat,5.5 km/h,1002 mbar,2023-11-24 18
