id,kota,iqa,wind_dir(deg),wind_spd(km/h),pressure(mbar),accessed
Banda Aceh_2023-11-25T12:00:00,Banda Aceh,43,Angin berputar 197 derajat,6.6 km/h,1011 mbar,2023-11-25 12
Langsa_2023-11-25T12:00:00,Langsa,26*,Angin berputar 278 derajat,0.6 km/h,1011 mbar,2023-11-25 12
Lhokseumawe_2023-11-25T12:00:00,Lhokseumawe,38*,Angin berputar 77 derajat,9.8 km/h,1011 mbar,2023-11-25 12
Sabang_2023-11-25T12:00:00,Sabang,37*,Angin berputar 79 derajat,18 km/h,1011 mbar,2023-11-25 12
Bangli_2023-11-25T12:00:00,Bangli,53*,Angin berputar 174 derajat,9.3 km/h,1009 mbar,2023-11-25 12
Denpasar_2023-11-25T12:00:00,Denpasar,56,Angin berputar 157 derajat,16.7 km/h,1009 mbar,2023-11-25 12
Gianyar_2023-11-25T12:00:00,Gianyar,53*,Angin berputar 180 derajat,10.9 km/h,1009 mbar,2023-11-25 12
Badung_2023-11-25T12:00:00,Badung,55,Angin berputar 149 derajat,10.4 km/h,1009 mbar,2023-11-25 12
Klungkung_2023-11-25T12:00:00,Klungkung,53*,Angin berputar 179 derajat,11.2 km/h,1009 mbar,2023-11-25 12
Kabupaten Buleleng_2023-11-25T12:00:00,Kabupaten Buleleng,37,Angin berputar 180 derajat,1.1 km/h,1009 mbar,2023-11-25 12
Tabanan_2023-11-25T12:00:00,Tabanan,51*,Angin berputar 188 derajat,9.7 km/h,1009 mbar,2023-11-25 12
Pandeglang_2023-11-25T12:00:00,Pandeglang,91*,Angin berputar 179 derajat,2.4 km/h,1009 mbar,2023-11-25 12
Kabupaten Serang_2023-11-25T12:00:00,Kabupaten Serang,82,Angin berputar 350 derajat,6.9 km/h,1009 mbar,2023-11-25 12
Tangerang_2023-11-25T12:00:00,Tangerang,162,Angin berputar 348 derajat,9.3 km/h,1010 mbar,2023-11-25 12
Kabupaten Serang_2023-11-25T12:00:00,Kabupaten Serang,82,Angin berputar 350 derajat,6.9 km/h,1009 mbar,2023-11-25 12
South Tangerang_2023-11-25T12:00:00,South Tangerang,185,Angin berputar 4 derajat,12.9 km/h,1010 mbar,2023-11-25 12
Bengkulu_2023-11-25T12:00:00,Bengkulu,81,Angin berputar 234 derajat,10 km/h,1011 mbar,2023-11-25 12
Kepahiang_2023-11-25T12:00:00,Kepahiang,48*,Angin berputar 235 derajat,4.9 km/h,1012 mbar,2023-11-25 12
Bantul_2023-11-25T12:00:00,Bantul,59*,Angin berputar 181 derajat,11.3 km/h,1009 mbar,2023-11-25 12
Sleman_2023-11-25T12:00:00,Sleman,71,Angin berputar 196 derajat,8.7 km/h,1010 mbar,2023-11-25 12
Yogyakarta_2023-11-25T12:00:00,Yogyakarta,56*,Angin berputar 187 derajat,9.8 km/h,1009 mbar,2023-11-25 12
Propinsi Gorontalo_2023-11-25T12:00:00,Propinsi Gorontalo,59,Angin berputar 154 derajat,4 km/h,1008 mbar,2023-11-25 12
Propinsi Gorontalo_2023-11-25T12:00:00,Propinsi Gorontalo,59,Angin berputar 154 derajat,4 km/h,1008 mbar,2023-11-25 12
Jambi_2023-11-25T12:00:00,Jambi,35,Angin berputar 137 derajat,6.3 km/h,1011 mbar,2023-11-25 12
Muara Sabak_2023-11-25T12:00:00,Muara Sabak,38,Angin berputar 245 derajat,11.9 km/h,1010 mbar,2023-11-25 12
Sungai Penuh_2023-11-25T12:00:00,Sungai Penuh,53*,Angin berputar 242 derajat,2.2 km/h,1014 mbar,2023-11-25 12
Sarolangun_2023-11-25T12:00:00,Sarolangun,56*,Angin berputar 153 derajat,4.6 km/h,1011 mbar,2023-11-25 12
Bandung_2023-11-25T12:00:00,Bandung,79,Angin berputar 21 derajat,5.9 km/h,1010 mbar,2023-11-25 12
Banjar_2023-11-25T12:00:00,Banjar,56*,Angin berputar 207 derajat,4.1 km/h,1011 mbar,2023-11-25 12
Ciamis_2023-11-25T12:00:00,Ciamis,56*,Angin berputar 148 derajat,7.5 km/h,1010 mbar,2023-11-25 12
Cianjur_2023-11-25T12:00:00,Cianjur,65*,Angin berputar 209 derajat,2.2 km/h,1010 mbar,2023-11-25 12
Bogor_2023-11-25T12:00:00,Bogor,73,Angin berputar 17 derajat,3 km/h,988 mbar,2023-11-25 12
Bekasi_2023-11-25T12:00:00,Bekasi,160,Angin berputar 345 derajat,0 km/h,1006 mbar,2023-11-25 12
Cimahi_2023-11-25T12:00:00,Cimahi,64*,Angin berputar 346 derajat,6.3 km/h,1010 mbar,2023-11-25 12
Cirebon_2023-11-25T12:00:00,Cirebon,154,Angin berputar 52 derajat,12.9 km/h,1008 mbar,2023-11-25 12
Garut_2023-11-25T12:00:00,Garut,54*,Angin berputar 121 derajat,7.7 km/h,1011 mbar,2023-11-25 12
Indramayu_2023-11-25T12:00:00,Indramayu,65*,Angin berputar 43 derajat,12.5 km/h,1008 mbar,2023-11-25 12
Karawang_2023-11-25T12:00:00,Karawang,89,Angin berputar 319 derajat,5.8 km/h,1010 mbar,2023-11-25 12
Kuningan_2023-11-25T12:00:00,Kuningan,59*,Angin berputar 215 derajat,8.7 km/h,1010 mbar,2023-11-25 12
Majalengka_2023-11-25T12:00:00,Majalengka,59*,Angin berputar 51 derajat,3.2 km/h,1009 mbar,2023-11-25 12
Purwakarta_2023-11-25T12:00:00,Purwakarta,114,Angin berputar 3 derajat,5.8 km/h,1009 mbar,2023-11-25 12
Tasikmalaya_2023-11-25T12:00:00,Tasikmalaya,54*,Angin berputar 143 derajat,7.8 km/h,1010 mbar,2023-11-25 12
Bandung_2023-11-25T12:00:00,Bandung,79,Angin berputar 21 derajat,5.9 km/h,1010 mbar,2023-11-25 12
Subang_2023-11-25T12:00:00,Subang,58*,Angin berputar 156 derajat,8.2 km/h,1010 mbar,2023-11-25 12
Cirebon_2023-11-25T12:00:00,Cirebon,154,Angin berputar 52 derajat,12.9 km/h,1008 mbar,2023-11-25 12
Sumedang_2023-11-25T12:00:00,Sumedang,62*,Angin berputar 47 derajat,6.3 km/h,1009 mbar,2023-11-25 12
Tasikmalaya_2023-11-25T12:00:00,Tasikmalaya,54*,Angin berputar 143 derajat,7.8 km/h,1010 mbar,2023-11-25 12
Bogor_2023-11-25T12:00:00,Bogor,73,Angin berputar 17 derajat,3 km/h,988 mbar,2023-11-25 12
Bekasi_2023-11-25T12:00:00,Bekasi,160,Angin berputar 345 derajat,0 km/h,1006 mbar,2023-11-25 12
Bogor_2023-11-25T12:00:00,Bogor,73,Angin berputar 17 derajat,3 km/h,988 mbar,2023-11-25 12
Cianjur_2023-11-25T12:00:00,Cianjur,65*,Angin berputar 209 derajat,2.2 km/h,1010 mbar,2023-11-25 12
Banjarnegara_2023-11-25T12:00:00,Banjarnegara,57*,Angin berputar 186 derajat,6.1 km/h,1010 mbar,2023-11-25 12
Batang_2023-11-25T12:00:00,Batang,74*,Angin berputar 0 derajat,4.8 km/h,1009 mbar,2023-11-25 12
Blora_2023-11-25T12:00:00,Blora,75*,Angin berputar 14 derajat,7.6 km/h,1008 mbar,2023-11-25 12
Boyolali_2023-11-25T12:00:00,Boyolali,56*,Angin berputar 202 derajat,10.5 km/h,1010 mbar,2023-11-25 12
Brebes_2023-11-25T12:00:00,Brebes,61*,Angin berputar 116 derajat,6 km/h,1009 mbar,2023-11-25 12
Cilacap_2023-11-25T12:00:00,Cilacap,59*,Angin berputar 156 derajat,14.4 km/h,1010 mbar,2023-11-25 12
Demak_2023-11-25T12:00:00,Demak,75*,Angin berputar 151 derajat,8.9 km/h,1009 mbar,2023-11-25 12
Jepara_2023-11-25T12:00:00,Jepara,75*,Angin berputar 152 derajat,9 km/h,1009 mbar,2023-11-25 12
Pekalongan_2023-11-25T12:00:00,Pekalongan,64*,Angin berputar 208 derajat,5.9 km/h,1009 mbar,2023-11-25 12
Karanganyar_2023-11-25T12:00:00,Karanganyar,56*,Angin berputar 210 derajat,10.9 km/h,1009 mbar,2023-11-25 12
Kebumen_2023-11-25T12:00:00,Kebumen,58*,Angin berputar 174 derajat,11.2 km/h,1010 mbar,2023-11-25 12
Kendal_2023-11-25T12:00:00,Kendal,72*,Angin berputar 333 derajat,6.8 km/h,1009 mbar,2023-11-25 12
Kabupaten Klaten_2023-11-25T12:00:00,Kabupaten Klaten,56*,Angin berputar 215 derajat,10.6 km/h,1009 mbar,2023-11-25 12
Kudus_2023-11-25T12:00:00,Kudus,75*,Angin berputar 159 derajat,10.9 km/h,1009 mbar,2023-11-25 12
Magelang_2023-11-25T12:00:00,Magelang,56*,Angin berputar 193 derajat,7.2 km/h,1010 mbar,2023-11-25 12
Magelang_2023-11-25T12:00:00,Magelang,56*,Angin berputar 193 derajat,7.2 km/h,1010 mbar,2023-11-25 12
Pati_2023-11-25T12:00:00,Pati,75*,Angin berputar 169 derajat,6.8 km/h,1008 mbar,2023-11-25 12
Pekalongan_2023-11-25T12:00:00,Pekalongan,64*,Angin berputar 208 derajat,5.9 km/h,1009 mbar,2023-11-25 12
Pemalang_2023-11-25T12:00:00,Pemalang,62*,Angin berputar 24 derajat,0.5 km/h,1009 mbar,2023-11-25 12
Purbalingga_2023-11-25T12:00:00,Purbalingga,58*,Angin berputar 173 derajat,6.3 km/h,1010 mbar,2023-11-25 12
Banyumas_2023-11-25T12:00:00,Banyumas,58*,Angin berputar 180 derajat,7.7 km/h,1010 mbar,2023-11-25 12
Purworejo_2023-11-25T12:00:00,Purworejo,57*,Angin berputar 190 derajat,9 km/h,1010 mbar,2023-11-25 12
Rembang_2023-11-25T12:00:00,Rembang,75*,Angin berputar 195 derajat,7 km/h,1008 mbar,2023-11-25 12
Salatiga_2023-11-25T12:00:00,Salatiga,59*,Angin berputar 234 derajat,3.7 km/h,1010 mbar,2023-11-25 12
Semarang_2023-11-25T12:00:00,Semarang,91,Angin berputar 287 derajat,7.4 km/h,1010 mbar,2023-11-25 12
Tegal_2023-11-25T12:00:00,Tegal,61*,Angin berputar 123 derajat,4.4 km/h,1009 mbar,2023-11-25 12
Sragen_2023-11-25T12:00:00,Sragen,58*,Angin berputar 218 derajat,8.9 km/h,1009 mbar,2023-11-25 12
Sukoharjo_2023-11-25T12:00:00,Sukoharjo,56*,Angin berputar 209 derajat,11.7 km/h,1009 mbar,2023-11-25 12
Surakarta_2023-11-25T12:00:00,Surakarta,64,Angin berputar 203 derajat,12.8 km/h,1009 mbar,2023-11-25 12
Tegal_2023-11-25T12:00:00,Tegal,61*,Angin berputar 123 derajat,4.4 km/h,1009 mbar,2023-11-25 12
Temanggung_2023-11-25T12:00:00,Temanggung,58*,Angin berputar 183 derajat,7.1 km/h,1011 mbar,2023-11-25 12
Semarang_2023-11-25T12:00:00,Semarang,91,Angin berputar 287 derajat,7.4 km/h,1010 mbar,2023-11-25 12
Wonogiri_2023-11-25T12:00:00,Wonogiri,56*,Angin berputar 200 derajat,11.1 km/h,1009 mbar,2023-11-25 12
Wonosobo_2023-11-25T12:00:00,Wonosobo,56*,Angin berputar 193 derajat,4.6 km/h,1011 mbar,2023-11-25 12
Semarang_2023-11-25T12:00:00,Semarang,91,Angin berputar 287 derajat,7.4 km/h,1010 mbar,2023-11-25 12
Bangkalan_2023-11-25T12:00:00,Bangkalan,75*,Angin berputar 1 derajat,2.3 km/h,1008 mbar,2023-11-25 12
Banyuwangi_2023-11-25T12:00:00,Banyuwangi,48*,Angin berputar 143 derajat,9.2 km/h,1009 mbar,2023-11-25 12
Batu_2023-11-25T12:00:00,Batu,65*,Angin berputar 170 derajat,1.3 km/h,1010 mbar,2023-11-25 12
Blitar_2023-11-25T12:00:00,Blitar,54*,Angin berputar 183 derajat,12.2 km/h,1009 mbar,2023-11-25 12
Bojonegoro_2023-11-25T12:00:00,Bojonegoro,73*,Angin berputar 10 derajat,6.8 km/h,1008 mbar,2023-11-25 12
Bondowoso_2023-11-25T12:00:00,Bondowoso,51*,Angin berputar 205 derajat,1.9 km/h,1009 mbar,2023-11-25 12
Gresik_2023-11-25T12:00:00,Gresik,83*,Angin berputar 358 derajat,1.4 km/h,1008 mbar,2023-11-25 12
Jember_2023-11-25T12:00:00,Jember,52*,Angin berputar 203 derajat,8.4 km/h,1008 mbar,2023-11-25 12
Jombang_2023-11-25T12:00:00,Jombang,71*,Angin berputar 193 derajat,6 km/h,1008 mbar,2023-11-25 12
Kediri_2023-11-25T12:00:00,Kediri,54*,Angin berputar 179 derajat,15.8 km/h,1008 mbar,2023-11-25 12
Kabupaten Malang_2023-11-25T12:00:00,Kabupaten Malang,68,Angin berputar 203 derajat,3.6 km/h,1010 mbar,2023-11-25 12
Lamongan_2023-11-25T12:00:00,Lamongan,84*,Angin berputar 348 derajat,2.5 km/h,1008 mbar,2023-11-25 12
Kabupaten Lumajang_2023-11-25T12:00:00,Kabupaten Lumajang,55*,Angin berputar 185 derajat,10.2 km/h,1009 mbar,2023-11-25 12
Madiun_2023-11-25T12:00:00,Madiun,55*,Angin berputar 349 derajat,3 km/h,1008 mbar,2023-11-25 12
Madiun_2023-11-25T12:00:00,Madiun,55*,Angin berputar 349 derajat,3 km/h,1008 mbar,2023-11-25 12
Magetan_2023-11-25T12:00:00,Magetan,55*,Angin berputar 184 derajat,3.8 km/h,1009 mbar,2023-11-25 12
Kabupaten Malang_2023-11-25T12:00:00,Kabupaten Malang,68,Angin berputar 203 derajat,3.6 km/h,1010 mbar,2023-11-25 12
Mojokerto_2023-11-25T12:00:00,Mojokerto,81*,Angin berputar 313 derajat,5.1 km/h,1008 mbar,2023-11-25 12
Nganjuk_2023-11-25T12:00:00,Nganjuk,55*,Angin berputar 168 derajat,8.9 km/h,1008 mbar,2023-11-25 12
Pacitan_2023-11-25T12:00:00,Pacitan,58*,Angin berputar 176 derajat,13.8 km/h,1009 mbar,2023-11-25 12
Pamekasan_2023-11-25T12:00:00,Pamekasan,59*,Angin berputar 39 derajat,4.3 km/h,1008 mbar,2023-11-25 12
Pasuruan_2023-11-25T12:00:00,Pasuruan,74*,Angin berputar 245 derajat,6.9 km/h,1009 mbar,2023-11-25 12
Ponorogo_2023-11-25T12:00:00,Ponorogo,54*,Angin berputar 177 derajat,5.7 km/h,1009 mbar,2023-11-25 12
Probolinggo_2023-11-25T12:00:00,Probolinggo,66*,Angin berputar 15 derajat,13.4 km/h,1008 mbar,2023-11-25 12
Sampang_2023-11-25T12:00:00,Sampang,64*,Angin berputar 230 derajat,5.6 km/h,1008 mbar,2023-11-25 12
Sidoarjo_2023-11-25T12:00:00,Sidoarjo,81*,Angin berputar 48 derajat,9.3 km/h,1009 mbar,2023-11-25 12
Situbondo_2023-11-25T12:00:00,Situbondo,51*,Angin berputar 7 derajat,11 km/h,1008 mbar,2023-11-25 12
Sumenep_2023-11-25T12:00:00,Sumenep,56*,Angin berputar 34 derajat,11.7 km/h,1008 mbar,2023-11-25 12
Surabaya_2023-11-25T12:00:00,Surabaya,131,Angin berputar 113 derajat,9.3 km/h,1009 mbar,2023-11-25 12
Trenggalek_2023-11-25T12:00:00,Trenggalek,54*,Angin berputar 157 derajat,9.5 km/h,1009 mbar,2023-11-25 12
Tuban_2023-11-25T12:00:00,Tuban,77*,Angin berputar 6 derajat,5.1 km/h,1008 mbar,2023-11-25 12
Tulungagung_2023-11-25T12:00:00,Tulungagung,54*,Angin berputar 178 derajat,12.2 km/h,1009 mbar,2023-11-25 12
Surabaya_2023-11-25T12:00:00,Surabaya,131,Angin berputar 113 derajat,9.3 km/h,1009 mbar,2023-11-25 12
Kediri_2023-11-25T12:00:00,Kediri,54*,Angin berputar 179 derajat,15.8 km/h,1008 mbar,2023-11-25 12
