id,kota,jamCuaca,kodeCuaca,cuaca,humidity,tempC,tempF,iqa,wind_dir_deg,wind_spd_km_h,pressure_mbar,accessed
Denpasar_2023-11-22T00:00:00,Denpasar,2023-11-22 00:00:00,1,Cerah Berawan,80,26.0,79.0,61,169,8.1,1010,2023-11-22
Denpasar_2023-11-22T06:00:00,Denpasar,2023-11-22 06:00:00,3,Berawan,60,34.0,93.0,63,169,5.5,1010,2023-11-22 06:00:00
Denpasar_2023-11-22T12:00:00,Denpasar,2023-11-22 12:00:00,1,Cerah Berawan,75,30.0,86.0,63,169,15.5,1009,2023-11-22 12:00:00
Denpasar_2023-11-22T18:00:00,Denpasar,2023-11-22 18:00:00,3,Berawan,90,26.0,79.0,74,169,20.9,1007,2023-11-22 18:00:00
Dompu_2023-11-22T00:00:00,Dompu,2023-11-22 00:00:00,1,Cerah Berawan,80,26.0,79.0,42,144,1.4,1011,2023-11-22
Dompu_2023-11-22T06:00:00,Dompu,2023-11-22 06:00:00,60,Hujan Ringan,50,35.0,95.0,55,144,3.2,1011,2023-11-22 06:00:00
Dompu_2023-11-22T12:00:00,Dompu,2023-11-22 12:00:00,3,Berawan,85,26.0,79.0,60,138,5.3,1008,2023-11-22 12:00:00
Dompu_2023-11-22T18:00:00,Dompu,2023-11-22 18:00:00,1,Cerah Berawan,90,25.0,77.0,53,170,6.0,1008,2023-11-22 18:00:00
Donggala_2023-11-22T00:00:00,Donggala,2023-11-22 00:00:00,0,Cerah,80,28.0,82.0,23,324,5.8,1009,2023-11-22
Donggala_2023-11-22T06:00:00,Donggala,2023-11-22 06:00:00,3,Berawan,85,33.0,91.0,28,324,8.2,1009,2023-11-22 06:00:00
Donggala_2023-11-22T12:00:00,Donggala,2023-11-22 12:00:00,1,Cerah Berawan,90,26.0,79.0,27,275,8.6,1007,2023-11-22 12:00:00
Donggala_2023-11-22T18:00:00,Donggala,2023-11-22 18:00:00,1,Cerah Berawan,95,25.0,77.0,24,293,3.4,1007,2023-11-22 18:00:00
Dumai_2023-11-22T00:00:00,Dumai,2023-11-22 00:00:00,3,Berawan,95,25.0,77.0,54,0,8.5,1011,2023-11-22
Dumai_2023-11-22T06:00:00,Dumai,2023-11-22 06:00:00,4,Berawan Tebal,90,26.0,79.0,58,0,3.1,1008,2023-11-22 06:00:00
Dumai_2023-11-22T12:00:00,Dumai,2023-11-22 12:00:00,60,Hujan Ringan,95,25.0,77.0,55,0,7.5,1010,2023-11-22 12:00:00
Dumai_2023-11-22T18:00:00,Dumai,2023-11-22 18:00:00,3,Berawan,100,24.0,75.0,50,0,8.4,1008,2023-11-22 18:00:00
Enrekang_2023-11-22T00:00:00,Enrekang,2023-11-22 00:00:00,1,Cerah Berawan,80,24.0,75.0,38,136,5.8,1010,2023-11-22
Enrekang_2023-11-22T06:00:00,Enrekang,2023-11-22 06:00:00,60,Hujan Ringan,65,30.0,86.0,42,136,5.2,1011,2023-11-22 06:00:00
Enrekang_2023-11-22T12:00:00,Enrekang,2023-11-22 12:00:00,3,Berawan,80,25.0,77.0,35,137,7.3,1007,2023-11-22 12:00:00
Enrekang_2023-11-22T18:00:00,Enrekang,2023-11-22 18:00:00,3,Berawan,90,21.0,70.0,38,131,0.9,1008,2023-11-22 18:00:00
Garut_2023-11-22T00:00:00,Garut,2023-11-22 00:00:00,1,Cerah Berawan,85,19.0,66.0,36,135,3.9,1014,2023-11-22
Garut_2023-11-22T06:00:00,Garut,2023-11-22 06:00:00,60,Hujan Ringan,70,33.0,91.0,56,135,4.0,1012,2023-11-22 06:00:00
Garut_2023-11-22T12:00:00,Garut,2023-11-22 12:00:00,60,Hujan Ringan,90,20.0,68.0,56,117,8.2,1011,2023-11-22 12:00:00
Garut_2023-11-22T18:00:00,Garut,2023-11-22 18:00:00,3,Berawan,90,19.0,66.0,56,110,5.8,1009,2023-11-22 18:00:00
Gianyar_2023-11-22T00:00:00,Gianyar,2023-11-22 00:00:00,1,Cerah Berawan,80,26.0,79.0,43,141,4.0,1011,2023-11-22
Gianyar_2023-11-22T06:00:00,Gianyar,2023-11-22 06:00:00,1,Cerah Berawan,60,32.0,90.0,43,141,3.8,1010,2023-11-22 06:00:00
Gianyar_2023-11-22T12:00:00,Gianyar,2023-11-22 12:00:00,1,Cerah Berawan,75,28.0,82.0,40,150,13.9,1009,2023-11-22 12:00:00
Gianyar_2023-11-22T18:00:00,Gianyar,2023-11-22 18:00:00,1,Cerah Berawan,90,27.0,81.0,39,152,8.2,1009,2023-11-22 18:00:00
Gresik_2023-11-22T00:00:00,Gresik,2023-11-22 00:00:00,0,,85,28.0,82.0,71,57,8.9,1010,2023-11-22
Gresik_2023-11-22T06:00:00,Gresik,2023-11-22 06:00:00,0,,50,35.0,95.0,77,57,4.5,1009,2023-11-22 06:00:00
Gresik_2023-11-22T12:00:00,Gresik,2023-11-22 12:00:00,1,Cerah Berawan,75,30.0,86.0,80,58,9.4,1008,2023-11-22 12:00:00
Gresik_2023-11-22T18:00:00,Gresik,2023-11-22 18:00:00,1,Cerah Berawan,90,26.0,79.0,68,56,15.2,1006,2023-11-22 18:00:00
Indramayu_2023-11-22T00:00:00,Indramayu,2023-11-22 00:00:00,1,Cerah Berawan,75,29.0,84.0,71,76,15.6,1010,2023-11-22
Indramayu_2023-11-22T06:00:00,Indramayu,2023-11-22 06:00:00,60,Hujan Ringan,60,37.0,99.0,63,76,13.1,1008,2023-11-22 06:00:00
Indramayu_2023-11-22T12:00:00,Indramayu,2023-11-22 12:00:00,60,Hujan Ringan,75,30.0,86.0,79,32,13.3,1008,2023-11-22 12:00:00
Indramayu_2023-11-22T18:00:00,Indramayu,2023-11-22 18:00:00,60,Hujan Ringan,90,25.0,77.0,86,45,17.3,1006,2023-11-22 18:00:00
Jambi_2023-11-22T00:00:00,Jambi,2023-11-22 00:00:00,4,Berawan Tebal,100,24.0,75.0,158,317,3.3,1010,2023-11-22
Jambi_2023-11-22T06:00:00,Jambi,2023-11-22 06:00:00,60,Hujan Ringan,70,31.0,88.0,113,317,3.4,1008,2023-11-22 06:00:00
Jambi_2023-11-22T12:00:00,Jambi,2023-11-22 12:00:00,60,Hujan Ringan,90,25.0,77.0,82,317,2.6,1010,2023-11-22 12:00:00
Jambi_2023-11-22T18:00:00,Jambi,2023-11-22 18:00:00,3,Berawan,100,25.0,77.0,114,317,3.3,1007,2023-11-22 18:00:00
Jayapura_2023-11-22T00:00:00,Jayapura,2023-11-22 00:00:00,3,Berawan,70,27.0,81.0,66,71,11.3,1009,2023-11-22
Jayapura_2023-11-22T06:00:00,Jayapura,2023-11-22 06:00:00,3,Berawan,70,31.0,88.0,47,71,8.8,1012,2023-11-22 06:00:00
Jayapura_2023-11-22T12:00:00,Jayapura,2023-11-22 12:00:00,3,Berawan,85,26.0,79.0,48,71,12.3,1008,2023-11-22 12:00:00
Jayapura_2023-11-22T18:00:00,Jayapura,2023-11-22 18:00:00,4,Berawan Tebal,95,23.0,73.0,45,71,11.7,1009,2023-11-22 18:00:00
Jember_2023-11-22T00:00:00,Jember,2023-11-22 00:00:00,3,Berawan,95,24.0,75.0,55,200,0.8,1011,2023-11-22
Jember_2023-11-22T06:00:00,Jember,2023-11-22 06:00:00,95,Hujan Petir,60,31.0,88.0,54,200,0.6,1011,2023-11-22 06:00:00
Jember_2023-11-22T12:00:00,Jember,2023-11-22 12:00:00,3,Berawan,90,24.0,75.0,41,191,10.8,1008,2023-11-22 12:00:00
Jember_2023-11-22T18:00:00,Jember,2023-11-22 18:00:00,1,Cerah Berawan,90,22.0,72.0,38,203,4.1,1008,2023-11-22 18:00:00
Jeneponto_2023-11-22T00:00:00,Jeneponto,2023-11-22 00:00:00,1,Cerah Berawan,75,28.0,82.0,32,108,19.8,1009,2023-11-22
Jeneponto_2023-11-22T06:00:00,Jeneponto,2023-11-22 06:00:00,1,Cerah Berawan,60,34.0,93.0,53,108,25.7,1009,2023-11-22 06:00:00
Jeneponto_2023-11-22T12:00:00,Jeneponto,2023-11-22 12:00:00,3,Berawan,75,29.0,84.0,54,117,33.2,1007,2023-11-22 12:00:00
Jeneponto_2023-11-22T18:00:00,Jeneponto,2023-11-22 18:00:00,3,Berawan,85,25.0,77.0,58,124,30.4,1006,2023-11-22 18:00:00
Jepara_2023-11-22T00:00:00,Jepara,2023-11-22 00:00:00,1,Cerah Berawan,70,28.0,82.0,81,27,12.6,1010,2023-11-22
Jepara_2023-11-22T06:00:00,Jepara,2023-11-22 06:00:00,3,Berawan,50,34.0,93.0,76,27,12.0,1009,2023-11-22 06:00:00
Jepara_2023-11-22T12:00:00,Jepara,2023-11-22 12:00:00,60,Hujan Ringan,80,27.0,81.0,77,356,4.9,1008,2023-11-22 12:00:00
Jepara_2023-11-22T18:00:00,Jepara,2023-11-22 18:00:00,3,Berawan,90,26.0,79.0,82,16,13.6,1005,2023-11-22 18:00:00
Jombang_2023-11-22T00:00:00,Jombang,2023-11-22 00:00:00,0,,85,28.0,82.0,73,142,10.4,1010,2023-11-22
Jombang_2023-11-22T06:00:00,Jombang,2023-11-22 06:00:00,0,,45,36.0,97.0,69,142,9.6,1009,2023-11-22 06:00:00
Jombang_2023-11-22T12:00:00,Jombang,2023-11-22 12:00:00,1,Cerah Berawan,70,29.0,84.0,64,171,4.0,1007,2023-11-22 12:00:00
Jombang_2023-11-22T18:00:00,Jombang,2023-11-22 18:00:00,1,Cerah Berawan,90,25.0,77.0,67,180,14.0,1006,2023-11-22 18:00:00
Kaimana_2023-11-22T00:00:00,Kaimana,2023-11-22 00:00:00,3,Berawan,75,29.0,84.0,39,128,9.3,1009,2023-11-22
Kaimana_2023-11-22T06:00:00,Kaimana,2023-11-22 06:00:00,3,Berawan,65,32.0,90.0,47,128,6.3,1011,2023-11-22 06:00:00
Kaimana_2023-11-22T12:00:00,Kaimana,2023-11-22 12:00:00,3,Berawan,90,26.0,79.0,49,158,10.2,1008,2023-11-22 12:00:00
Kaimana_2023-11-22T18:00:00,Kaimana,2023-11-22 18:00:00,3,Berawan,95,24.0,75.0,44,140,9.1,1009,2023-11-22 18:00:00
Karanganyar_2023-11-22T00:00:00,Karanganyar,2023-11-22 00:00:00,3,Berawan,75,27.0,81.0,59,200,10.1,1011,2023-11-22
Karanganyar_2023-11-22T06:00:00,Karanganyar,2023-11-22 06:00:00,3,Berawan,50,34.0,93.0,63,200,9.0,1009,2023-11-22 06:00:00
Karanganyar_2023-11-22T12:00:00,Karanganyar,2023-11-22 12:00:00,3,Berawan,80,27.0,81.0,60,205,9.6,1008,2023-11-22 12:00:00
Karanganyar_2023-11-22T18:00:00,Karanganyar,2023-11-22 18:00:00,3,Berawan,95,25.0,77.0,48,205,21.4,1006,2023-11-22 18:00:00
Karawang_2023-11-22T00:00:00,Karawang,2023-11-22 00:00:00,1,Cerah Berawan,75,26.0,79.0,89,319,5.8,1010,2023-11-22
Karawang_2023-11-22T06:00:00,Karawang,2023-11-22 06:00:00,61,Hujan Sedang,70,36.0,97.0,89,319,5.8,1010,2023-11-22 06:00:00
Karawang_2023-11-22T12:00:00,Karawang,2023-11-22 12:00:00,61,Hujan Sedang,90,28.0,82.0,89,319,5.8,1010,2023-11-22 12:00:00
Karawang_2023-11-22T18:00:00,Karawang,2023-11-22 18:00:00,60,Hujan Ringan,90,25.0,77.0,89,319,5.8,1010,2023-11-22 18:00:00
Kebumen_2023-11-22T00:00:00,Kebumen,2023-11-22 00:00:00,4,Berawan Tebal,75,27.0,81.0,55,155,7.3,1012,2023-11-22
Kebumen_2023-11-22T06:00:00,Kebumen,2023-11-22 06:00:00,4,Berawan Tebal,60,32.0,90.0,62,155,4.8,1010,2023-11-22 06:00:00
Kebumen_2023-11-22T12:00:00,Kebumen,2023-11-22 12:00:00,3,Berawan,80,27.0,81.0,62,158,14.8,1009,2023-11-22 12:00:00
Kebumen_2023-11-22T18:00:00,Kebumen,2023-11-22 18:00:00,4,Berawan Tebal,95,25.0,77.0,57,159,14.3,1008,2023-11-22 18:00:00
Kediri_2023-11-22T00:00:00,Kediri,2023-11-22 00:00:00,1,Cerah Berawan,75,29.0,84.0,54,182,13.1,1011,2023-11-22
Kediri_2023-11-22T06:00:00,Kediri,2023-11-22 06:00:00,1,Cerah Berawan,55,34.0,93.0,53,182,15.4,1010,2023-11-22 06:00:00
Kediri_2023-11-22T12:00:00,Kediri,2023-11-22 12:00:00,60,Hujan Ringan,85,27.0,81.0,54,163,17.3,1008,2023-11-22 12:00:00
Kediri_2023-11-22T18:00:00,Kediri,2023-11-22 18:00:00,1,Cerah Berawan,90,25.0,77.0,47,181,25.0,1007,2023-11-22 18:00:00
Kendal_2023-11-22T00:00:00,Kendal,2023-11-22 00:00:00,1,Cerah Berawan,70,28.0,82.0,74,337,6.1,1010,2023-11-22
Kendal_2023-11-22T06:00:00,Kendal,2023-11-22 06:00:00,3,Berawan,50,34.0,93.0,73,337,7.3,1009,2023-11-22 06:00:00
Kendal_2023-11-22T12:00:00,Kendal,2023-11-22 12:00:00,60,Hujan Ringan,80,27.0,81.0,76,329,10.1,1008,2023-11-22 12:00:00
Kendal_2023-11-22T18:00:00,Kendal,2023-11-22 18:00:00,4,Berawan Tebal,100,26.0,79.0,75,349,10.9,1006,2023-11-22 18:00:00
Kendari_2023-11-22T00:00:00,Kendari,2023-11-22 00:00:00,1,Cerah Berawan,80,28.0,82.0,55,62,2.2,1009,2023-11-22
Kendari_2023-11-22T06:00:00,Kendari,2023-11-22 06:00:00,3,Berawan,65,33.0,91.0,55,62,2.4,1011,2023-11-22 06:00:00
Kendari_2023-11-22T12:00:00,Kendari,2023-11-22 12:00:00,1,Cerah Berawan,85,27.0,81.0,55,59,13.8,1008,2023-11-22 12:00:00
Kendari_2023-11-22T18:00:00,Kendari,2023-11-22 18:00:00,1,Cerah Berawan,95,25.0,77.0,56,63,8.1,1008,2023-11-22 18:00:00
Kepahiang_2023-11-22T00:00:00,Kepahiang,2023-11-22 00:00:00,3,Berawan,100,21.0,70.0,41,194,1.8,1013,2023-11-22
Kepahiang_2023-11-22T06:00:00,Kepahiang,2023-11-22 06:00:00,95,Hujan Petir,75,30.0,86.0,44,194,1.6,1010,2023-11-22 06:00:00
Kepahiang_2023-11-22T12:00:00,Kepahiang,2023-11-22 12:00:00,60,Hujan Ringan,100,21.0,70.0,48,236,5.3,1011,2023-11-22 12:00:00
Kepahiang_2023-11-22T18:00:00,Kepahiang,2023-11-22 18:00:00,1,Cerah Berawan,100,21.0,70.0,53,237,2.9,1009,2023-11-22 18:00:00
Ketapang_2023-11-22T00:00:00,Ketapang,2023-11-22 00:00:00,1,Cerah Berawan,100,25.0,77.0,30,122,13.2,1009,2023-11-22
Ketapang_2023-11-22T06:00:00,Ketapang,2023-11-22 06:00:00,95,Hujan Petir,65,31.0,88.0,31,122,12.9,1007,2023-11-22 06:00:00
Ketapang_2023-11-22T12:00:00,Ketapang,2023-11-22 12:00:00,1,Cerah Berawan,90,24.0,75.0,29,116,7.3,1008,2023-11-22 12:00:00
Ketapang_2023-11-22T18:00:00,Ketapang,2023-11-22 18:00:00,60,Hujan Ringan,100,23.0,73.0,31,116,8.6,1006,2023-11-22 18:00:00
Klungkung_2023-11-22T00:00:00,Klungkung,2023-11-22 00:00:00,1,Cerah Berawan,80,26.0,79.0,42,152,3.5,1011,2023-11-22
Klungkung_2023-11-22T06:00:00,Klungkung,2023-11-22 06:00:00,1,Cerah Berawan,60,32.0,90.0,43,152,2.7,1010,2023-11-22 06:00:00
Klungkung_2023-11-22T12:00:00,Klungkung,2023-11-22 12:00:00,1,Cerah Berawan,75,28.0,82.0,40,157,12.9,1009,2023-11-22 12:00:00
Klungkung_2023-11-22T18:00:00,Klungkung,2023-11-22 18:00:00,1,Cerah Berawan,90,27.0,81.0,39,158,7.0,1009,2023-11-22 18:00:00
Kolaka_2023-11-22T00:00:00,Kolaka,2023-11-22 00:00:00,1,Cerah Berawan,80,28.0,82.0,46,42,5.9,1010,2023-11-22
Kolaka_2023-11-22T06:00:00,Kolaka,2023-11-22 06:00:00,3,Berawan,65,33.0,91.0,46,42,5.1,1010,2023-11-22 06:00:00
Kolaka_2023-11-22T12:00:00,Kolaka,2023-11-22 12:00:00,3,Berawan,85,27.0,81.0,38,50,3.5,1008,2023-11-22 12:00:00
Kolaka_2023-11-22T18:00:00,Kolaka,2023-11-22 18:00:00,1,Cerah Berawan,95,25.0,77.0,45,46,4.6,1008,2023-11-22 18:00:00
Kudus_2023-11-22T00:00:00,Kudus,2023-11-22 00:00:00,1,Cerah Berawan,75,27.0,81.0,81,146,9.4,1010,2023-11-22
Kudus_2023-11-22T06:00:00,Kudus,2023-11-22 06:00:00,3,Berawan,55,34.0,93.0,76,146,7.4,1009,2023-11-22 06:00:00
Kudus_2023-11-22T12:00:00,Kudus,2023-11-22 12:00:00,60,Hujan Ringan,80,27.0,81.0,76,145,11.7,1008,2023-11-22 12:00:00
Kudus_2023-11-22T18:00:00,Kudus,2023-11-22 18:00:00,3,Berawan,100,25.0,77.0,74,140,4.0,1005,2023-11-22 18:00:00
Kuningan_2023-11-22T00:00:00,Kuningan,2023-11-22 00:00:00,1,Cerah Berawan,75,23.0,73.0,39,185,11.4,1012,2023-11-22
Kuningan_2023-11-22T06:00:00,Kuningan,2023-11-22 06:00:00,60,Hujan Ringan,60,33.0,91.0,56,185,9.6,1010,2023-11-22 06:00:00
Kuningan_2023-11-22T12:00:00,Kuningan,2023-11-22 12:00:00,60,Hujan Ringan,85,25.0,77.0,58,201,9.6,1010,2023-11-22 12:00:00
Kuningan_2023-11-22T18:00:00,Kuningan,2023-11-22 18:00:00,3,Berawan,95,23.0,73.0,61,217,8.4,1007,2023-11-22 18:00:00
Lahat_2023-11-22T00:00:00,Lahat,2023-11-22 00:00:00,60,Hujan Ringan,95,24.0,75.0,67,15,3.7,1011,2023-11-22
Lahat_2023-11-22T06:00:00,Lahat,2023-11-22 06:00:00,60,Hujan Ringan,50,33.0,91.0,76,15,2.8,1009,2023-11-22 06:00:00
Lahat_2023-11-22T12:00:00,Lahat,2023-11-22 12:00:00,3,Berawan,70,29.0,84.0,69,63,6.5,1009,2023-11-22 12:00:00
Lahat_2023-11-22T18:00:00,Lahat,2023-11-22 18:00:00,3,Berawan,80,26.0,79.0,69,69,3.8,1007,2023-11-22 18:00:00
Lamongan_2023-11-22T00:00:00,Lamongan,2023-11-22 00:00:00,1,Cerah Berawan,80,29.0,84.0,69,53,6.5,1010,2023-11-22
Lamongan_2023-11-22T06:00:00,Lamongan,2023-11-22 06:00:00,0,,45,36.0,97.0,78,53,8.4,1009,2023-11-22 06:00:00
Lamongan_2023-11-22T12:00:00,Lamongan,2023-11-22 12:00:00,1,Cerah Berawan,80,30.0,86.0,81,53,8.4,1007,2023-11-22 12:00:00
Lamongan_2023-11-22T18:00:00,Lamongan,2023-11-22 18:00:00,3,Berawan,90,25.0,77.0,74,64,15.6,1006,2023-11-22 18:00:00
Langsa_2023-11-22T00:00:00,Langsa,2023-11-22 00:00:00,3,Berawan,95,24.0,75.0,22,308,3.7,1011,2023-11-22
Langsa_2023-11-22T06:00:00,Langsa,2023-11-22 06:00:00,95,Hujan Petir,65,30.0,86.0,26,308,3.8,1008,2023-11-22 06:00:00
Langsa_2023-11-22T12:00:00,Langsa,2023-11-22 12:00:00,60,Hujan Ringan,85,25.0,77.0,22,303,1.6,1011,2023-11-22 12:00:00
Langsa_2023-11-22T18:00:00,Langsa,2023-11-22 18:00:00,60,Hujan Ringan,95,24.0,75.0,25,303,3.6,1008,2023-11-22 18:00:00
Lhokseumawe_2023-11-22T00:00:00,Lhokseumawe,2023-11-22 00:00:00,3,Berawan,95,24.0,75.0,35,92,3.1,1011,2023-11-22
Lhokseumawe_2023-11-22T06:00:00,Lhokseumawe,2023-11-22 06:00:00,60,Hujan Ringan,65,30.0,86.0,33,92,6.9,1009,2023-11-22 06:00:00
Lhokseumawe_2023-11-22T12:00:00,Lhokseumawe,2023-11-22 12:00:00,60,Hujan Ringan,85,25.0,77.0,33,358,2.8,1011,2023-11-22 12:00:00
Lhokseumawe_2023-11-22T18:00:00,Lhokseumawe,2023-11-22 18:00:00,60,Hujan Ringan,95,24.0,75.0,36,351,5.7,1008,2023-11-22 18:00:00
Madiun_2023-11-22T00:00:00,Madiun,2023-11-22 00:00:00,0,,70,29.0,84.0,57,175,9.0,1011,2023-11-22
Madiun_2023-11-22T06:00:00,Madiun,2023-11-22 06:00:00,0,,45,36.0,97.0,59,175,9.3,1009,2023-11-22 06:00:00
Madiun_2023-11-22T12:00:00,Madiun,2023-11-22 12:00:00,60,Hujan Ringan,65,30.0,86.0,56,148,7.8,1007,2023-11-22 12:00:00
Madiun_2023-11-22T18:00:00,Madiun,2023-11-22 18:00:00,1,Cerah Berawan,90,26.0,79.0,48,152,9.3,1005,2023-11-22 18:00:00
Magelang_2023-11-22T00:00:00,Magelang,2023-11-22 00:00:00,3,Berawan,80,26.0,79.0,57,179,2.9,1013,2023-11-22
Magelang_2023-11-22T06:00:00,Magelang,2023-11-22 06:00:00,60,Hujan Ringan,55,31.0,88.0,67,179,3.2,1011,2023-11-22 06:00:00
Magelang_2023-11-22T12:00:00,Magelang,2023-11-22 12:00:00,3,Berawan,85,27.0,81.0,63,189,9.2,1010,2023-11-22 12:00:00
Magelang_2023-11-22T18:00:00,Magelang,2023-11-22 18:00:00,3,Berawan,95,26.0,79.0,58,180,11.4,1009,2023-11-22 18:00:00
Magetan_2023-11-22T00:00:00,Magetan,2023-11-22 00:00:00,1,Cerah Berawan,70,28.0,82.0,59,159,5.9,1011,2023-11-22
Magetan_2023-11-22T06:00:00,Magetan,2023-11-22 06:00:00,0,,45,32.0,90.0,60,159,6.7,1010,2023-11-22 06:00:00
Magetan_2023-11-22T12:00:00,Magetan,2023-11-22 12:00:00,60,Hujan Ringan,70,28.0,82.0,58,181,7.7,1009,2023-11-22 12:00:00
Magetan_2023-11-22T18:00:00,Magetan,2023-11-22 18:00:00,1,Cerah Berawan,85,25.0,77.0,46,163,8.1,1007,2023-11-22 18:00:00
Majalengka_2023-11-22T00:00:00,Majalengka,2023-11-22 00:00:00,60,Hujan Ringan,75,24.0,75.0,54,165,8.6,1011,2023-11-22
Majalengka_2023-11-22T06:00:00,Majalengka,2023-11-22 06:00:00,60,Hujan Ringan,60,36.0,97.0,58,165,7.2,1010,2023-11-22 06:00:00
Majalengka_2023-11-22T12:00:00,Majalengka,2023-11-22 12:00:00,60,Hujan Ringan,90,25.0,77.0,61,60,5.7,1009,2023-11-22 12:00:00
Majalengka_2023-11-22T18:00:00,Majalengka,2023-11-22 18:00:00,60,Hujan Ringan,95,23.0,73.0,66,61,7.5,1007,2023-11-22 18:00:00
Majene_2023-11-22T00:00:00,Majene,2023-11-22 00:00:00,1,Cerah Berawan,80,28.0,82.0,39,111,5.0,1008,2023-11-22
Majene_2023-11-22T06:00:00,Majene,2023-11-22 06:00:00,3,Berawan,70,31.0,88.0,43,111,11.7,1009,2023-11-22 06:00:00
Majene_2023-11-22T12:00:00,Majene,2023-11-22 12:00:00,1,Cerah Berawan,80,28.0,82.0,39,282,6.0,1007,2023-11-22 12:00:00
Majene_2023-11-22T18:00:00,Majene,2023-11-22 18:00:00,3,Berawan,85,23.0,73.0,40,97,6.7,1006,2023-11-22 18:00:00
Malinau_2023-11-22T00:00:00,Malinau,2023-11-22 00:00:00,3,Berawan,90,25.0,77.0,31,110,0.5,1010,2023-11-22
Malinau_2023-11-22T06:00:00,Malinau,2023-11-22 06:00:00,3,Berawan,65,32.0,90.0,30,110,3.1,1009,2023-11-22 06:00:00
Malinau_2023-11-22T12:00:00,Malinau,2023-11-22 12:00:00,95,Hujan Petir,90,25.0,77.0,30,121,5.1,1007,2023-11-22 12:00:00
Malinau_2023-11-22T18:00:00,Malinau,2023-11-22 18:00:00,60,Hujan Ringan,95,23.0,73.0,33,119,3.5,1007,2023-11-22 18:00:00
Mamasa_2023-11-22T00:00:00,Mamasa,2023-11-22 00:00:00,1,Cerah Berawan,90,19.0,66.0,33,59,4.2,1013,2023-11-22
Mamasa_2023-11-22T06:00:00,Mamasa,2023-11-22 06:00:00,60,Hujan Ringan,90,19.0,66.0,35,59,4.3,1013,2023-11-22 06:00:00
Mamasa_2023-11-22T12:00:00,Mamasa,2023-11-22 12:00:00,3,Berawan,90,19.0,66.0,29,38,1.9,1010,2023-11-22 12:00:00
Mamasa_2023-11-22T18:00:00,Mamasa,2023-11-22 18:00:00,1,Cerah Berawan,95,19.0,66.0,32,38,3.8,1011,2023-11-22 18:00:00
Mamuju_2023-11-22T00:00:00,Mamuju,2023-11-22 00:00:00,3,Berawan,80,28.0,82.0,12,225,7.8,1009,2023-11-22
Mamuju_2023-11-22T06:00:00,Mamuju,2023-11-22 06:00:00,1,Cerah Berawan,70,31.0,88.0,12,225,5.1,1009,2023-11-22 06:00:00
Mamuju_2023-11-22T12:00:00,Mamuju,2023-11-22 12:00:00,61,Hujan Sedang,85,24.0,75.0,13,225,7.3,1008,2023-11-22 12:00:00
Mamuju_2023-11-22T18:00:00,Mamuju,2023-11-22 18:00:00,60,Hujan Ringan,90,22.0,72.0,12,225,1.2,1007,2023-11-22 18:00:00
Manado_2023-11-22T00:00:00,Manado,2023-11-22 00:00:00,1,Cerah Berawan,60,28.0,82.0,29,151,1.8,1009,2023-11-22
Manado_2023-11-22T06:00:00,Manado,2023-11-22 06:00:00,3,Berawan,60,33.0,91.0,39,151,1.8,1009,2023-11-22 06:00:00
Manado_2023-11-22T12:00:00,Manado,2023-11-22 12:00:00,1,Cerah Berawan,95,23.0,73.0,39,141,18.5,1008,2023-11-22 12:00:00
Manado_2023-11-22T18:00:00,Manado,2023-11-22 18:00:00,1,Cerah Berawan,95,23.0,73.0,39,150,3.7,1007,2023-11-22 18:00:00
Manokwari_2023-11-22T00:00:00,Manokwari,2023-11-22 00:00:00,60,Hujan Ringan,75,29.0,84.0,57,122,6.2,1009,2023-11-22
Manokwari_2023-11-22T06:00:00,Manokwari,2023-11-22 06:00:00,60,Hujan Ringan,65,32.0,90.0,57,122,10.1,1011,2023-11-22 06:00:00
Manokwari_2023-11-22T12:00:00,Manokwari,2023-11-22 12:00:00,3,Berawan,90,26.0,79.0,57,122,13.4,1008,2023-11-22 12:00:00
Manokwari_2023-11-22T18:00:00,Manokwari,2023-11-22 18:00:00,3,Berawan,95,24.0,75.0,57,122,6.3,1009,2023-11-22 18:00:00
Maros_2023-11-22T00:00:00,Maros,2023-11-22 00:00:00,1,Cerah Berawan,75,28.0,82.0,97,282,9.3,1009,2023-11-22
Maros_2023-11-22T06:00:00,Maros,2023-11-22 06:00:00,1,Cerah Berawan,60,34.0,93.0,79,282,7.5,1009,2023-11-22 06:00:00
Maros_2023-11-22T12:00:00,Maros,2023-11-22 12:00:00,3,Berawan,75,29.0,84.0,80,255,7.9,1006,2023-11-22 12:00:00
Maros_2023-11-22T18:00:00,Maros,2023-11-22 18:00:00,3,Berawan,85,25.0,77.0,98,261,11.1,1005,2023-11-22 18:00:00
Mataram_2023-11-22T00:00:00,Mataram,2023-11-22 00:00:00,1,Cerah Berawan,80,26.0,79.0,56,203,10.5,1011,2023-11-22
Mataram_2023-11-22T06:00:00,Mataram,2023-11-22 06:00:00,60,Hujan Ringan,55,32.0,90.0,57,203,9.5,1010,2023-11-22 06:00:00
Mataram_2023-11-22T12:00:00,Mataram,2023-11-22 12:00:00,3,Berawan,85,26.0,79.0,60,203,5.7,1008,2023-11-22 12:00:00
Mataram_2023-11-22T18:00:00,Mataram,2023-11-22 18:00:00,1,Cerah Berawan,90,25.0,77.0,63,203,16.3,1008,2023-11-22 18:00:00
