id,kota,jamCuaca,kodeCuaca,cuaca,humidity,tempC,tempF,iqa,wind_dir_deg,wind_spd_km_h,pressure_mbar,accessed
Banjarnegara_2023-11-28T12:00:00,Banjarnegara,2023-11-28 12:00:00,61,Hujan Sedang,90,28.0,82.0,57,146,4.6,1011,2023-11-28 12:00:00
Banjarnegara_2023-11-28T18:00:00,Banjarnegara,2023-11-28 18:00:00,3,Berawan,95,24.0,75.0,58,137,3.1,1009,2023-11-28 18:00:00
Bantaeng_2023-11-28T00:00:00,Bantaeng,2023-11-28 00:00:00,3,Berawan,80,28.0,82.0,60,187,5.9,1010,2023-11-28
Bantaeng_2023-11-28T06:00:00,Bantaeng,2023-11-28 06:00:00,60,Hujan Ringan,75,31.0,88.0,59,187,2.0,1011,2023-11-28 06:00:00
Bantaeng_2023-11-28T12:00:00,Bantaeng,2023-11-28 12:00:00,3,Berawan,90,29.0,84.0,57,189,11.4,1010,2023-11-28 12:00:00
Bantaeng_2023-11-28T18:00:00,Bantaeng,2023-11-28 18:00:00,3,Berawan,85,25.0,77.0,53,162,3.1,1009,2023-11-28 18:00:00
Bantul_2023-11-28T00:00:00,Bantul,2023-11-28 00:00:00,1,Cerah Berawan,80,27.0,81.0,64,183,1.5,1011,2023-11-28
Bantul_2023-11-28T06:00:00,Bantul,2023-11-28 06:00:00,1,Cerah Berawan,65,32.0,90.0,58,183,4.0,1011,2023-11-28 06:00:00
Bantul_2023-11-28T12:00:00,Bantul,2023-11-28 12:00:00,3,Berawan,80,27.0,81.0,55,173,9.5,1010,2023-11-28 12:00:00
Bantul_2023-11-28T18:00:00,Bantul,2023-11-28 18:00:00,3,Berawan,90,25.0,77.0,55,146,4.9,1009,2023-11-28 18:00:00
Banyumas_2023-11-28T00:00:00,Banyumas,2023-11-28 00:00:00,3,Berawan,90,26.0,79.0,77,183,0.4,1011,2023-11-28
Banyumas_2023-11-28T06:00:00,Banyumas,2023-11-28 06:00:00,4,Berawan Tebal,65,31.0,88.0,67,183,1.9,1011,2023-11-28 06:00:00
Banyumas_2023-11-28T12:00:00,Banyumas,2023-11-28 12:00:00,61,Hujan Sedang,90,28.0,82.0,57,147,13.2,1010,2023-11-28 12:00:00
Banyumas_2023-11-28T18:00:00,Banyumas,2023-11-28 18:00:00,3,Berawan,95,24.0,75.0,56,147,4.6,1008,2023-11-28 18:00:00
Banyuwangi_2023-11-28T00:00:00,Banyuwangi,2023-11-28 00:00:00,3,Berawan,80,28.0,82.0,56,147,4.1,1011,2023-11-28
Banyuwangi_2023-11-28T06:00:00,Banyuwangi,2023-11-28 06:00:00,61,Hujan Sedang,70,33.0,91.0,34,147,5.9,1011,2023-11-28 06:00:00
Banyuwangi_2023-11-28T12:00:00,Banyuwangi,2023-11-28 12:00:00,1,Cerah Berawan,85,26.0,79.0,40,166,10.0,1010,2023-11-28 12:00:00
Banyuwangi_2023-11-28T18:00:00,Banyuwangi,2023-11-28 18:00:00,3,Berawan,85,24.0,75.0,42,188,6.1,1010,2023-11-28 18:00:00
Barru_2023-11-28T00:00:00,Barru,2023-11-28 00:00:00,3,Berawan,80,28.0,82.0,47,272,3.3,1009,2023-11-28
Barru_2023-11-28T06:00:00,Barru,2023-11-28 06:00:00,95,Hujan Petir,75,31.0,88.0,48,272,3.3,1010,2023-11-28 06:00:00
Barru_2023-11-28T12:00:00,Barru,2023-11-28 12:00:00,60,Hujan Ringan,90,29.0,84.0,51,204,5.2,1009,2023-11-28 12:00:00
Barru_2023-11-28T18:00:00,Barru,2023-11-28 18:00:00,3,Berawan,85,25.0,77.0,47,197,8.7,1008,2023-11-28 18:00:00
Batam_2023-11-28T00:00:00,Batam,2023-11-28 00:00:00,3,Berawan,75,30.0,86.0,86,279,5.5,1011,2023-11-28
Batam_2023-11-28T06:00:00,Batam,2023-11-28 06:00:00,60,Hujan Ringan,65,31.0,88.0,97,279,0.0,1010,2023-11-28 06:00:00
Batam_2023-11-28T12:00:00,Batam,2023-11-28 12:00:00,3,Berawan,85,28.0,82.0,57,279,11.1,1011,2023-11-28 12:00:00
Batam_2023-11-28T18:00:00,Batam,2023-11-28 18:00:00,4,Berawan Tebal,95,24.0,75.0,69,279,13.0,1008,2023-11-28 18:00:00
Batang_2023-11-28T00:00:00,Batang,2023-11-28 00:00:00,3,Berawan,85,28.0,82.0,60,21,5.3,1010,2023-11-28
Batang_2023-11-28T06:00:00,Batang,2023-11-28 06:00:00,3,Berawan,50,34.0,93.0,58,21,9.5,1009,2023-11-28 06:00:00
Batang_2023-11-28T12:00:00,Batang,2023-11-28 12:00:00,60,Hujan Ringan,75,30.0,86.0,76,228,4.2,1010,2023-11-28 12:00:00
Batang_2023-11-28T18:00:00,Batang,2023-11-28 18:00:00,60,Hujan Ringan,85,26.0,79.0,86,150,4.1,1007,2023-11-28 18:00:00
Batu_2023-11-28T00:00:00,Batu,2023-11-28 00:00:00,3,Berawan,95,18.0,64.0,75,185,1.7,1012,2023-11-28
Batu_2023-11-28T06:00:00,Batu,2023-11-28 06:00:00,95,Hujan Petir,70,29.0,84.0,51,185,4.1,1012,2023-11-28 06:00:00
Batu_2023-11-28T12:00:00,Batu,2023-11-28 12:00:00,1,Cerah Berawan,90,20.0,68.0,55,162,2.9,1011,2023-11-28 12:00:00
Batu_2023-11-28T18:00:00,Batu,2023-11-28 18:00:00,3,Berawan,100,17.0,63.0,58,162,4.0,1010,2023-11-28 18:00:00
Bekasi_2023-11-28T00:00:00,Bekasi,2023-11-28 00:00:00,1,Cerah Berawan,85,25.0,77.0,133,359,0.0,1006,2023-11-28
Bekasi_2023-11-28T06:00:00,Bekasi,2023-11-28 06:00:00,60,Hujan Ringan,65,33.0,91.0,133,359,0.0,1005,2023-11-28 06:00:00
Bekasi_2023-11-28T12:00:00,Bekasi,2023-11-28 12:00:00,60,Hujan Ringan,90,26.0,79.0,130,359,9.3,1004,2023-11-28 12:00:00
Bekasi_2023-11-28T18:00:00,Bekasi,2023-11-28 18:00:00,3,Berawan,95,24.0,75.0,127,359,20.4,1002,2023-11-28 18:00:00
Bengkalis_2023-11-28T00:00:00,Bengkalis,2023-11-28 00:00:00,3,Berawan,95,22.0,72.0,37,316,8.0,1010,2023-11-28
Bengkalis_2023-11-28T06:00:00,Bengkalis,2023-11-28 06:00:00,1,Cerah Berawan,75,30.0,86.0,37,316,3.9,1009,2023-11-28 06:00:00
Bengkalis_2023-11-28T12:00:00,Bengkalis,2023-11-28 12:00:00,60,Hujan Ringan,85,27.0,81.0,34,54,7.7,1010,2023-11-28 12:00:00
Bengkalis_2023-11-28T18:00:00,Bengkalis,2023-11-28 18:00:00,3,Berawan,90,24.0,75.0,31,36,10.9,1006,2023-11-28 18:00:00
Bengkayang_2023-11-28T00:00:00,Bengkayang,2023-11-28 00:00:00,3,Berawan,95,24.0,75.0,37,255,2.6,1010,2023-11-28
Bengkayang_2023-11-28T06:00:00,Bengkayang,2023-11-28 06:00:00,60,Hujan Ringan,65,31.0,88.0,23,255,2.5,1009,2023-11-28 06:00:00
Bengkayang_2023-11-28T12:00:00,Bengkayang,2023-11-28 12:00:00,3,Berawan,100,24.0,75.0,30,241,5.2,1010,2023-11-28 12:00:00
Bengkayang_2023-11-28T18:00:00,Bengkayang,2023-11-28 18:00:00,45,Berkabut,100,23.0,73.0,26,241,2.4,1007,2023-11-28 18:00:00
Bengkulu_2023-11-28T00:00:00,Bengkulu,2023-11-28 00:00:00,3,Berawan,90,24.0,75.0,69,334,3.9,1012,2023-11-28
Bengkulu_2023-11-28T06:00:00,Bengkulu,2023-11-28 06:00:00,1,Cerah Berawan,65,31.0,88.0,65,334,6.0,1010,2023-11-28 06:00:00
Bengkulu_2023-11-28T12:00:00,Bengkulu,2023-11-28 12:00:00,1,Cerah Berawan,90,25.0,77.0,62,334,9.3,1010,2023-11-28 12:00:00
Bengkulu_2023-11-28T18:00:00,Bengkulu,2023-11-28 18:00:00,4,Berawan Tebal,95,24.0,75.0,62,334,10.5,1007,2023-11-28 18:00:00
Bima_2023-11-28T00:00:00,Bima,2023-11-28 00:00:00,1,Cerah Berawan,85,27.0,81.0,52,184,5.1,1010,2023-11-28
Bima_2023-11-28T06:00:00,Bima,2023-11-28 06:00:00,60,Hujan Ringan,50,34.0,93.0,46,184,7.6,1011,2023-11-28 06:00:00
Bima_2023-11-28T12:00:00,Bima,2023-11-28 12:00:00,3,Berawan,90,26.0,79.0,47,192,3.1,1009,2023-11-28 12:00:00
Bima_2023-11-28T18:00:00,Bima,2023-11-28 18:00:00,3,Berawan,95,25.0,77.0,44,189,4.7,1008,2023-11-28 18:00:00
Binjai_2023-11-28T00:00:00,Binjai,2023-11-28 00:00:00,3,Berawan,90,23.0,73.0,42,301,4.3,1011,2023-11-28
Binjai_2023-11-28T06:00:00,Binjai,2023-11-28 06:00:00,1,Cerah Berawan,85,29.0,84.0,45,301,3.9,1008,2023-11-28 06:00:00
Binjai_2023-11-28T12:00:00,Binjai,2023-11-28 12:00:00,61,Hujan Sedang,100,24.0,75.0,40,80,1.8,1009,2023-11-28 12:00:00
Binjai_2023-11-28T18:00:00,Binjai,2023-11-28 18:00:00,1,Cerah Berawan,100,23.0,73.0,35,82,5.3,1006,2023-11-28 18:00:00
Bitung_2023-11-28T00:00:00,Bitung,2023-11-28 00:00:00,1,Cerah Berawan,60,27.0,81.0,6,17,8.1,1009,2023-11-28
Bitung_2023-11-28T06:00:00,Bitung,2023-11-28 06:00:00,60,Hujan Ringan,60,32.0,90.0,5,17,9.8,1010,2023-11-28 06:00:00
Bitung_2023-11-28T12:00:00,Bitung,2023-11-28 12:00:00,3,Berawan,95,26.0,79.0,4,354,13.9,1009,2023-11-28 12:00:00
Bitung_2023-11-28T18:00:00,Bitung,2023-11-28 18:00:00,60,Hujan Ringan,95,24.0,75.0,6,295,5.4,1009,2023-11-28 18:00:00
Blitar_2023-11-28T00:00:00,Blitar,2023-11-28 00:00:00,1,Cerah Berawan,80,26.0,79.0,60,185,5.0,1011,2023-11-28
Blitar_2023-11-28T06:00:00,Blitar,2023-11-28 06:00:00,1,Cerah Berawan,65,32.0,90.0,51,185,7.7,1011,2023-11-28 06:00:00
Blitar_2023-11-28T12:00:00,Blitar,2023-11-28 12:00:00,1,Cerah Berawan,80,26.0,79.0,49,168,17.4,1010,2023-11-28 12:00:00
Blitar_2023-11-28T18:00:00,Blitar,2023-11-28 18:00:00,3,Berawan,90,25.0,77.0,43,168,13.3,1009,2023-11-28 18:00:00
Blora_2023-11-28T00:00:00,Blora,2023-11-28 00:00:00,3,Berawan,85,28.0,82.0,89,339,4.2,1010,2023-11-28
Blora_2023-11-28T06:00:00,Blora,2023-11-28 06:00:00,3,Berawan,50,36.0,97.0,68,339,7.3,1010,2023-11-28 06:00:00
Blora_2023-11-28T12:00:00,Blora,2023-11-28 12:00:00,63,Hujan Lebat,75,30.0,86.0,61,328,4.8,1009,2023-11-28 12:00:00
Blora_2023-11-28T18:00:00,Blora,2023-11-28 18:00:00,4,Berawan Tebal,85,26.0,79.0,65,139,3.1,1008,2023-11-28 18:00:00
Bogor_2023-11-28T00:00:00,Bogor,2023-11-28 00:00:00,1,Cerah Berawan,85,25.0,77.0,85,179,4.5,1011,2023-11-28
Bogor_2023-11-28T06:00:00,Bogor,2023-11-28 06:00:00,95,Hujan Petir,75,33.0,91.0,59,179,6.8,987,2023-11-28 06:00:00
Bogor_2023-11-28T12:00:00,Bogor,2023-11-28 12:00:00,60,Hujan Ringan,90,24.0,75.0,84,179,6.3,1010,2023-11-28 12:00:00
Bogor_2023-11-28T18:00:00,Bogor,2023-11-28 18:00:00,3,Berawan,95,22.0,72.0,59,179,4.1,985,2023-11-28 18:00:00
Bojonegoro_2023-11-28T00:00:00,Bojonegoro,2023-11-28 00:00:00,1,Cerah Berawan,90,27.0,81.0,85,319,8.4,1010,2023-11-28
Bojonegoro_2023-11-28T06:00:00,Bojonegoro,2023-11-28 06:00:00,60,Hujan Ringan,60,33.0,91.0,58,319,8.1,1010,2023-11-28 06:00:00
Bojonegoro_2023-11-28T12:00:00,Bojonegoro,2023-11-28 12:00:00,61,Hujan Sedang,80,25.0,77.0,60,25,6.7,1009,2023-11-28 12:00:00
Bojonegoro_2023-11-28T18:00:00,Bojonegoro,2023-11-28 18:00:00,3,Berawan,90,25.0,77.0,63,165,5.9,1008,2023-11-28 18:00:00
Bondowoso_2023-11-28T00:00:00,Bondowoso,2023-11-28 00:00:00,1,Cerah Berawan,80,26.0,79.0,53,219,4.0,1011,2023-11-28
Bondowoso_2023-11-28T06:00:00,Bondowoso,2023-11-28 06:00:00,61,Hujan Sedang,75,30.0,86.0,33,219,5.9,1011,2023-11-28 06:00:00
Bondowoso_2023-11-28T12:00:00,Bondowoso,2023-11-28 12:00:00,1,Cerah Berawan,85,25.0,77.0,43,198,4.2,1011,2023-11-28 12:00:00
Bondowoso_2023-11-28T18:00:00,Bondowoso,2023-11-28 18:00:00,3,Berawan,90,23.0,73.0,44,198,4.4,1010,2023-11-28 18:00:00
Bontang_2023-11-28T00:00:00,Bontang,2023-11-28 00:00:00,1,Cerah Berawan,95,26.0,79.0,47,280,4.3,1009,2023-11-28
Bontang_2023-11-28T06:00:00,Bontang,2023-11-28 06:00:00,1,Cerah Berawan,85,27.0,81.0,38,280,4.0,1010,2023-11-28 06:00:00
Bontang_2023-11-28T12:00:00,Bontang,2023-11-28 12:00:00,60,Hujan Ringan,95,25.0,77.0,31,98,4.4,1009,2023-11-28 12:00:00
Bontang_2023-11-28T18:00:00,Bontang,2023-11-28 18:00:00,60,Hujan Ringan,100,24.0,75.0,28,106,8.2,1007,2023-11-28 18:00:00
Boyolali_2023-11-28T00:00:00,Boyolali,2023-11-28 00:00:00,3,Berawan,90,27.0,81.0,84,195,9.3,1011,2023-11-28
Boyolali_2023-11-28T06:00:00,Boyolali,2023-11-28 06:00:00,60,Hujan Ringan,55,34.0,93.0,66,195,11.0,1011,2023-11-28 06:00:00
Boyolali_2023-11-28T12:00:00,Boyolali,2023-11-28 12:00:00,60,Hujan Ringan,85,29.0,84.0,58,218,11.1,1011,2023-11-28 12:00:00
Boyolali_2023-11-28T18:00:00,Boyolali,2023-11-28 18:00:00,3,Berawan,95,25.0,77.0,57,224,12.6,1009,2023-11-28 18:00:00
Brebes_2023-11-28T00:00:00,Brebes,2023-11-28 00:00:00,3,Berawan,85,28.0,82.0,69,205,9.1,1010,2023-11-28
Brebes_2023-11-28T06:00:00,Brebes,2023-11-28 06:00:00,3,Berawan,50,34.0,93.0,66,205,10.0,1010,2023-11-28 06:00:00
Brebes_2023-11-28T12:00:00,Brebes,2023-11-28 12:00:00,3,Berawan,75,30.0,86.0,64,191,6.7,1010,2023-11-28 12:00:00
Brebes_2023-11-28T18:00:00,Brebes,2023-11-28 18:00:00,3,Berawan,85,26.0,79.0,66,75,6.7,1007,2023-11-28 18:00:00
Bukittinggi_2023-11-28T00:00:00,Bukittinggi,2023-11-28 00:00:00,45,Berkabut,100,19.0,66.0,38,252,1.4,1013,2023-11-28
Bukittinggi_2023-11-28T06:00:00,Bukittinggi,2023-11-28 06:00:00,3,Berawan,75,25.0,77.0,39,252,1.4,1011,2023-11-28 06:00:00
Bukittinggi_2023-11-28T12:00:00,Bukittinggi,2023-11-28 12:00:00,60,Hujan Ringan,100,20.0,68.0,44,244,2.4,1011,2023-11-28 12:00:00
Bukittinggi_2023-11-28T18:00:00,Bukittinggi,2023-11-28 18:00:00,45,Berkabut,100,18.0,64.0,37,248,4.6,1008,2023-11-28 18:00:00
Bulukumba_2023-11-28T00:00:00,Bulukumba,2023-11-28 00:00:00,3,Berawan,80,28.0,82.0,59,189,7.7,1009,2023-11-28
Bulukumba_2023-11-28T06:00:00,Bulukumba,2023-11-28 06:00:00,60,Hujan Ringan,75,31.0,88.0,57,189,3.6,1010,2023-11-28 06:00:00
Bulukumba_2023-11-28T12:00:00,Bulukumba,2023-11-28 12:00:00,3,Berawan,90,29.0,84.0,57,198,12.1,1009,2023-11-28 12:00:00
Bulukumba_2023-11-28T18:00:00,Bulukumba,2023-11-28 18:00:00,3,Berawan,85,25.0,77.0,52,164,4.7,1008,2023-11-28 18:00:00
Buol_2023-11-28T00:00:00,Buol,2023-11-28 00:00:00,1,Cerah Berawan,90,26.0,79.0,9,346,5.6,1009,2023-11-28
Buol_2023-11-28T06:00:00,Buol,2023-11-28 06:00:00,60,Hujan Ringan,90,32.0,90.0,5,346,7.4,1010,2023-11-28 06:00:00
Buol_2023-11-28T12:00:00,Buol,2023-11-28 12:00:00,3,Berawan,95,24.0,75.0,4,217,6.0,1009,2023-11-28 12:00:00
Buol_2023-11-28T18:00:00,Buol,2023-11-28 18:00:00,3,Berawan,100,24.0,75.0,6,12,4.2,1008,2023-11-28 18:00:00
Ciamis_2023-11-28T00:00:00,Ciamis,2023-11-28 00:00:00,1,Cerah Berawan,85,24.0,75.0,73,105,3.0,1012,2023-11-28
Ciamis_2023-11-28T06:00:00,Ciamis,2023-11-28 06:00:00,60,Hujan Ringan,70,32.0,90.0,59,105,2.8,1011,2023-11-28 06:00:00
Ciamis_2023-11-28T12:00:00,Ciamis,2023-11-28 12:00:00,3,Berawan,90,26.0,79.0,55,137,6.6,1011,2023-11-28 12:00:00
Ciamis_2023-11-28T18:00:00,Ciamis,2023-11-28 18:00:00,3,Berawan,95,24.0,75.0,55,134,6.9,1009,2023-11-28 18:00:00
Cianjur_2023-11-28T00:00:00,Cianjur,2023-11-28 00:00:00,1,Cerah Berawan,85,24.0,75.0,71,8,4.1,1012,2023-11-28
Cianjur_2023-11-28T06:00:00,Cianjur,2023-11-28 06:00:00,60,Hujan Ringan,80,29.0,84.0,59,8,3.5,1011,2023-11-28 06:00:00
Cianjur_2023-11-28T12:00:00,Cianjur,2023-11-28 12:00:00,60,Hujan Ringan,90,23.0,73.0,70,5,4.2,1011,2023-11-28 12:00:00
Cianjur_2023-11-28T18:00:00,Cianjur,2023-11-28 18:00:00,3,Berawan,95,18.0,64.0,68,18,0.7,1009,2023-11-28 18:00:00
Cilacap_2023-11-28T00:00:00,Cilacap,2023-11-28 00:00:00,4,Berawan Tebal,85,28.0,82.0,64,176,9.5,1011,2023-11-28
Cilacap_2023-11-28T06:00:00,Cilacap,2023-11-28 06:00:00,3,Berawan,55,32.0,90.0,58,176,16.3,1010,2023-11-28 06:00:00
Cilacap_2023-11-28T12:00:00,Cilacap,2023-11-28 12:00:00,4,Berawan Tebal,80,29.0,84.0,53,137,18.7,1010,2023-11-28 12:00:00
Cilacap_2023-11-28T18:00:00,Cilacap,2023-11-28 18:00:00,60,Hujan Ringan,90,26.0,79.0,53,137,14.7,1008,2023-11-28 18:00:00
Cimahi_2023-11-28T00:00:00,Cimahi,2023-11-28 00:00:00,1,Cerah Berawan,85,22.0,72.0,78,350,2.0,1012,2023-11-28
Cimahi_2023-11-28T06:00:00,Cimahi,2023-11-28 06:00:00,95,Hujan Petir,85,31.0,88.0,62,350,6.2,1012,2023-11-28 06:00:00
Cimahi_2023-11-28T12:00:00,Cimahi,2023-11-28 12:00:00,60,Hujan Ringan,90,22.0,72.0,74,350,5.3,1011,2023-11-28 12:00:00
Cimahi_2023-11-28T18:00:00,Cimahi,2023-11-28 18:00:00,3,Berawan,95,20.0,68.0,71,1,4.5,1009,2023-11-28 18:00:00
Cirebon_2023-11-28T00:00:00,Cirebon,2023-11-28 00:00:00,1,Cerah Berawan,85,27.0,81.0,107,59,5.8,1010,2023-11-28
Cirebon_2023-11-28T06:00:00,Cirebon,2023-11-28 06:00:00,60,Hujan Ringan,65,34.0,93.0,102,59,5.9,1010,2023-11-28 06:00:00
Cirebon_2023-11-28T12:00:00,Cirebon,2023-11-28 12:00:00,3,Berawan,90,27.0,81.0,106,59,8.2,1010,2023-11-28 12:00:00
Cirebon_2023-11-28T18:00:00,Cirebon,2023-11-28 18:00:00,3,Berawan,95,26.0,79.0,113,59,16.8,1007,2023-11-28 18:00:00
Demak_2023-11-28T00:00:00,Demak,2023-11-28 00:00:00,3,Berawan,85,28.0,82.0,83,339,0.7,1010,2023-11-28
Demak_2023-11-28T06:00:00,Demak,2023-11-28 06:00:00,3,Berawan,50,36.0,97.0,71,339,4.9,1010,2023-11-28 06:00:00
Demak_2023-11-28T12:00:00,Demak,2023-11-28 12:00:00,60,Hujan Ringan,75,30.0,86.0,74,122,6.7,1010,2023-11-28 12:00:00
Demak_2023-11-28T18:00:00,Demak,2023-11-28 18:00:00,3,Berawan,85,26.0,79.0,78,133,2.1,1007,2023-11-28 18:00:00
Denpasar_2023-11-28T00:00:00,Denpasar,2023-11-28 00:00:00,3,Berawan,75,27.0,81.0,84,190,5.5,1010,2023-11-28
Denpasar_2023-11-28T06:00:00,Denpasar,2023-11-28 06:00:00,3,Berawan,55,33.0,91.0,137,190,1.8,1009,2023-11-28 06:00:00
