id,kota,jamCuaca,kodeCuaca,cuaca,humidity,tempC,tempF,iqa,wind_dir_deg,wind_spd_km_h,pressure_mbar,accessed
Bangkalan_2023-11-24T00:00:00,Bangkalan,2023-11-24 00:00:00,1,Cerah Berawan,75,28.0,82.0,63,27,7.9,1008,2023-11-24
Bangkalan_2023-11-24T06:00:00,Bangkalan,2023-11-24 06:00:00,60,Hujan Ringan,55,33.0,91.0,79,27,4.7,1008,2023-11-24 06:00:00
Bangkalan_2023-11-24T12:00:00,Bangkalan,2023-11-24 12:00:00,1,Cerah Berawan,80,28.0,82.0,79,38,13.5,1007,2023-11-24 12:00:00
Bangkalan_2023-11-24T18:00:00,Bangkalan,2023-11-24 18:00:00,1,Cerah Berawan,90,26.0,79.0,51,59,21.4,1005,2023-11-24 18:00:00
Bangli_2023-11-24T00:00:00,Bangli,2023-11-24 00:00:00,1,Cerah Berawan,90,28.0,82.0,37,150,0.6,1009,2023-11-24
Bangli_2023-11-24T06:00:00,Bangli,2023-11-24 06:00:00,1,Cerah Berawan,75,32.0,90.0,51,150,2.3,1009,2023-11-24 06:00:00
Bangli_2023-11-24T12:00:00,Bangli,2023-11-24 12:00:00,1,Cerah Berawan,80,28.0,82.0,43,162,10.2,1009,2023-11-24 12:00:00
Bangli_2023-11-24T18:00:00,Bangli,2023-11-24 18:00:00,1,Cerah Berawan,95,26.0,79.0,46,167,6.0,1009,2023-11-24 18:00:00
Banjar_2023-11-24T00:00:00,Banjar,2023-11-24 00:00:00,4,Berawan Tebal,85,25.0,77.0,71,133,0.8,1011,2023-11-24
Banjar_2023-11-24T06:00:00,Banjar,2023-11-24 06:00:00,60,Hujan Ringan,65,33.0,91.0,65,133,3.0,1011,2023-11-24 06:00:00
Banjar_2023-11-24T12:00:00,Banjar,2023-11-24 12:00:00,3,Berawan,85,27.0,81.0,61,201,4.3,1010,2023-11-24 12:00:00
Banjar_2023-11-24T18:00:00,Banjar,2023-11-24 18:00:00,60,Hujan Ringan,95,24.0,75.0,69,193,5.5,1009,2023-11-24 18:00:00
Banjarmasin_2023-11-24T00:00:00,Banjarmasin,2023-11-24 00:00:00,3,Berawan,85,27.0,81.0,56,13,2.6,1008,2023-11-24
Banjarmasin_2023-11-24T06:00:00,Banjarmasin,2023-11-24 06:00:00,95,Hujan Petir,65,32.0,90.0,50,13,4.5,1008,2023-11-24 06:00:00
Banjarmasin_2023-11-24T12:00:00,Banjarmasin,2023-11-24 12:00:00,3,Berawan,85,27.0,81.0,48,24,3.8,1008,2023-11-24 12:00:00
Banjarmasin_2023-11-24T18:00:00,Banjarmasin,2023-11-24 18:00:00,60,Hujan Ringan,95,24.0,75.0,54,18,4.5,1006,2023-11-24 18:00:00
Banjarnegara_2023-11-24T00:00:00,Banjarnegara,2023-11-24 00:00:00,3,Berawan,85,24.0,75.0,70,178,2.7,1010,2023-11-24
Banjarnegara_2023-11-24T06:00:00,Banjarnegara,2023-11-24 06:00:00,61,Hujan Sedang,70,28.0,82.0,67,178,1.5,1009,2023-11-24 06:00:00
Banjarnegara_2023-11-24T12:00:00,Banjarnegara,2023-11-24 12:00:00,61,Hujan Sedang,80,26.0,79.0,54,181,6.7,1010,2023-11-24 12:00:00
Banjarnegara_2023-11-24T18:00:00,Banjarnegara,2023-11-24 18:00:00,4,Berawan Tebal,90,24.0,75.0,70,175,5.4,1008,2023-11-24 18:00:00
Bantaeng_2023-11-24T00:00:00,Bantaeng,2023-11-24 00:00:00,3,Berawan,80,27.0,81.0,44,102,8.2,1008,2023-11-24
Bantaeng_2023-11-24T06:00:00,Bantaeng,2023-11-24 06:00:00,60,Hujan Ringan,70,32.0,90.0,53,102,4.8,1009,2023-11-24 06:00:00
Bantaeng_2023-11-24T12:00:00,Bantaeng,2023-11-24 12:00:00,3,Berawan,75,28.0,82.0,52,117,13.5,1008,2023-11-24 12:00:00
Bantaeng_2023-11-24T18:00:00,Bantaeng,2023-11-24 18:00:00,3,Berawan,90,25.0,77.0,47,127,5.0,1008,2023-11-24 18:00:00
Bantul_2023-11-24T00:00:00,Bantul,2023-11-24 00:00:00,3,Berawan,80,27.0,81.0,56,165,7.8,1009,2023-11-24
Bantul_2023-11-24T06:00:00,Bantul,2023-11-24 06:00:00,3,Berawan,65,31.0,88.0,58,165,4.3,1008,2023-11-24 06:00:00
Bantul_2023-11-24T12:00:00,Bantul,2023-11-24 12:00:00,60,Hujan Ringan,80,28.0,82.0,57,166,16.3,1009,2023-11-24 12:00:00
Bantul_2023-11-24T18:00:00,Bantul,2023-11-24 18:00:00,3,Berawan,95,26.0,79.0,59,172,12.3,1007,2023-11-24 18:00:00
Banyumas_2023-11-24T00:00:00,Banyumas,2023-11-24 00:00:00,60,Hujan Ringan,80,26.0,79.0,66,163,2.7,1009,2023-11-24
Banyumas_2023-11-24T06:00:00,Banyumas,2023-11-24 06:00:00,61,Hujan Sedang,70,30.0,86.0,57,163,1.9,1009,2023-11-24 06:00:00
Banyumas_2023-11-24T12:00:00,Banyumas,2023-11-24 12:00:00,61,Hujan Sedang,75,27.0,81.0,54,161,9.5,1009,2023-11-24 12:00:00
Banyumas_2023-11-24T18:00:00,Banyumas,2023-11-24 18:00:00,4,Berawan Tebal,85,25.0,77.0,60,157,6.5,1007,2023-11-24 18:00:00
Banyuwangi_2023-11-24T00:00:00,Banyuwangi,2023-11-24 00:00:00,0,,80,28.0,82.0,52,153,3.2,1009,2023-11-24
Banyuwangi_2023-11-24T06:00:00,Banyuwangi,2023-11-24 06:00:00,60,Hujan Ringan,50,33.0,91.0,54,153,3.2,1009,2023-11-24 06:00:00
Banyuwangi_2023-11-24T12:00:00,Banyuwangi,2023-11-24 12:00:00,60,Hujan Ringan,85,27.0,81.0,41,139,8.4,1009,2023-11-24 12:00:00
Banyuwangi_2023-11-24T18:00:00,Banyuwangi,2023-11-24 18:00:00,0,,90,24.0,75.0,48,139,8.5,1008,2023-11-24 18:00:00
Barru_2023-11-24T00:00:00,Barru,2023-11-24 00:00:00,60,Hujan Ringan,85,27.0,81.0,36,223,5.3,1007,2023-11-24
Barru_2023-11-24T06:00:00,Barru,2023-11-24 06:00:00,61,Hujan Sedang,75,32.0,90.0,45,223,2.4,1008,2023-11-24 06:00:00
Barru_2023-11-24T12:00:00,Barru,2023-11-24 12:00:00,60,Hujan Ringan,80,28.0,82.0,46,243,7.3,1008,2023-11-24 12:00:00
Barru_2023-11-24T18:00:00,Barru,2023-11-24 18:00:00,3,Berawan,95,25.0,77.0,40,273,5.8,1007,2023-11-24 18:00:00
Batam_2023-11-24T00:00:00,Batam,2023-11-24 00:00:00,3,Berawan,85,26.0,79.0,48,249,7.4,1012,2023-11-24
Batam_2023-11-24T06:00:00,Batam,2023-11-24 06:00:00,60,Hujan Ringan,70,31.0,88.0,74,249,7.4,1009,2023-11-24 06:00:00
Batam_2023-11-24T12:00:00,Batam,2023-11-24 12:00:00,3,Berawan,85,27.0,81.0,70,249,13.0,1012,2023-11-24 12:00:00
Batam_2023-11-24T18:00:00,Batam,2023-11-24 18:00:00,60,Hujan Ringan,95,25.0,77.0,77,249,9.3,1008,2023-11-24 18:00:00
Batang_2023-11-24T00:00:00,Batang,2023-11-24 00:00:00,3,Berawan,75,28.0,82.0,72,3,5.3,1008,2023-11-24
Batang_2023-11-24T06:00:00,Batang,2023-11-24 06:00:00,3,Berawan,55,35.0,95.0,81,3,5.6,1008,2023-11-24 06:00:00
Batang_2023-11-24T12:00:00,Batang,2023-11-24 12:00:00,60,Hujan Ringan,70,29.0,84.0,84,23,11.0,1008,2023-11-24 12:00:00
Batang_2023-11-24T18:00:00,Batang,2023-11-24 18:00:00,3,Berawan,80,26.0,79.0,66,27,14.7,1006,2023-11-24 18:00:00
Batu_2023-11-24T00:00:00,Batu,2023-11-24 00:00:00,0,,85,20.0,68.0,62,298,1.7,1011,2023-11-24
Batu_2023-11-24T06:00:00,Batu,2023-11-24 06:00:00,60,Hujan Ringan,60,33.0,91.0,66,298,1.8,1010,2023-11-24 06:00:00
Batu_2023-11-24T12:00:00,Batu,2023-11-24 12:00:00,60,Hujan Ringan,100,19.0,66.0,59,112,1.5,1010,2023-11-24 12:00:00
Batu_2023-11-24T18:00:00,Batu,2023-11-24 18:00:00,45,Berkabut,95,19.0,66.0,69,160,4.8,1009,2023-11-24 18:00:00
Bekasi_2023-11-24T00:00:00,Bekasi,2023-11-24 00:00:00,3,Berawan,85,25.0,77.0,144,344,5.5,1004,2023-11-24
Bekasi_2023-11-24T06:00:00,Bekasi,2023-11-24 06:00:00,60,Hujan Ringan,70,35.0,95.0,153,344,3.9,1000,2023-11-24 06:00:00
Bekasi_2023-11-24T12:00:00,Bekasi,2023-11-24 12:00:00,60,Hujan Ringan,95,25.0,77.0,154,344,5.5,1009,2023-11-24 12:00:00
Bekasi_2023-11-24T18:00:00,Bekasi,2023-11-24 18:00:00,3,Berawan,95,24.0,75.0,155,344,5.5,1002,2023-11-24 18:00:00
Bengkalis_2023-11-24T00:00:00,Bengkalis,2023-11-24 00:00:00,1,Cerah Berawan,100,24.0,75.0,29,338,6.7,1009,2023-11-24
Bengkalis_2023-11-24T06:00:00,Bengkalis,2023-11-24 06:00:00,60,Hujan Ringan,60,32.0,90.0,27,338,11.5,1008,2023-11-24 06:00:00
Bengkalis_2023-11-24T12:00:00,Bengkalis,2023-11-24 12:00:00,60,Hujan Ringan,85,27.0,81.0,28,13,6.9,1012,2023-11-24 12:00:00
Bengkalis_2023-11-24T18:00:00,Bengkalis,2023-11-24 18:00:00,60,Hujan Ringan,90,26.0,79.0,28,307,13.4,1008,2023-11-24 18:00:00
Bengkayang_2023-11-24T00:00:00,Bengkayang,2023-11-24 00:00:00,3,Berawan,90,25.0,77.0,28,302,2.3,1009,2023-11-24
Bengkayang_2023-11-24T06:00:00,Bengkayang,2023-11-24 06:00:00,60,Hujan Ringan,60,33.0,91.0,29,302,1.0,1008,2023-11-24 06:00:00
Bengkayang_2023-11-24T12:00:00,Bengkayang,2023-11-24 12:00:00,3,Berawan,95,24.0,75.0,31,313,1.3,1009,2023-11-24 12:00:00
Bengkayang_2023-11-24T18:00:00,Bengkayang,2023-11-24 18:00:00,45,Berkabut,100,24.0,75.0,26,284,1.8,1007,2023-11-24 18:00:00
Bengkulu_2023-11-24T00:00:00,Bengkulu,2023-11-24 00:00:00,60,Hujan Ringan,95,24.0,75.0,69,198,4.8,1009,2023-11-24
Bengkulu_2023-11-24T06:00:00,Bengkulu,2023-11-24 06:00:00,1,Cerah Berawan,70,31.0,88.0,45,198,4.2,1008,2023-11-24 06:00:00
Bengkulu_2023-11-24T12:00:00,Bengkulu,2023-11-24 12:00:00,1,Cerah Berawan,95,25.0,77.0,71,198,9.9,1010,2023-11-24 12:00:00
Bengkulu_2023-11-24T18:00:00,Bengkulu,2023-11-24 18:00:00,3,Berawan,95,24.0,75.0,46,198,5.1,1008,2023-11-24 18:00:00
Bima_2023-11-24T00:00:00,Bima,2023-11-24 00:00:00,1,Cerah Berawan,80,27.0,81.0,58,174,6.3,1008,2023-11-24
Bima_2023-11-24T06:00:00,Bima,2023-11-24 06:00:00,3,Berawan,50,34.0,93.0,57,174,4.7,1009,2023-11-24 06:00:00
Bima_2023-11-24T12:00:00,Bima,2023-11-24 12:00:00,3,Berawan,75,26.0,79.0,57,35,9.6,1007,2023-11-24 12:00:00
Bima_2023-11-24T18:00:00,Bima,2023-11-24 18:00:00,1,Cerah Berawan,95,24.0,75.0,56,28,2.6,1008,2023-11-24 18:00:00
Binjai_2023-11-24T00:00:00,Binjai,2023-11-24 00:00:00,60,Hujan Ringan,90,23.0,73.0,52,336,4.8,1010,2023-11-24
Binjai_2023-11-24T06:00:00,Binjai,2023-11-24 06:00:00,63,Hujan Lebat,70,31.0,88.0,43,336,1.9,1009,2023-11-24 06:00:00
Binjai_2023-11-24T12:00:00,Binjai,2023-11-24 12:00:00,60,Hujan Ringan,90,27.0,81.0,34,253,2.0,1012,2023-11-24 12:00:00
Binjai_2023-11-24T18:00:00,Binjai,2023-11-24 18:00:00,60,Hujan Ringan,95,23.0,73.0,36,253,0.5,1008,2023-11-24 18:00:00
Bitung_2023-11-24T00:00:00,Bitung,2023-11-24 00:00:00,95,Hujan Petir,95,24.0,75.0,31,167,9.8,1007,2023-11-24
Bitung_2023-11-24T06:00:00,Bitung,2023-11-24 06:00:00,60,Hujan Ringan,95,26.0,79.0,36,167,6.6,1009,2023-11-24 06:00:00
Bitung_2023-11-24T12:00:00,Bitung,2023-11-24 12:00:00,3,Berawan,95,24.0,75.0,27,74,11.6,1008,2023-11-24 12:00:00
Bitung_2023-11-24T18:00:00,Bitung,2023-11-24 18:00:00,3,Berawan,95,24.0,75.0,10,12,7.7,1008,2023-11-24 18:00:00
Blitar_2023-11-24T00:00:00,Blitar,2023-11-24 00:00:00,0,,85,27.0,81.0,54,169,6.2,1009,2023-11-24
Blitar_2023-11-24T06:00:00,Blitar,2023-11-24 06:00:00,0,,50,33.0,91.0,60,169,3.1,1009,2023-11-24 06:00:00
Blitar_2023-11-24T12:00:00,Blitar,2023-11-24 12:00:00,3,Berawan,90,26.0,79.0,43,175,14.7,1008,2023-11-24 12:00:00
Blitar_2023-11-24T18:00:00,Blitar,2023-11-24 18:00:00,45,Berkabut,90,24.0,75.0,47,180,11.3,1007,2023-11-24 18:00:00
Blora_2023-11-24T00:00:00,Blora,2023-11-24 00:00:00,3,Berawan,75,28.0,82.0,73,6,2.0,1008,2023-11-24
Blora_2023-11-24T06:00:00,Blora,2023-11-24 06:00:00,4,Berawan Tebal,60,35.0,95.0,79,6,5.6,1008,2023-11-24 06:00:00
Blora_2023-11-24T12:00:00,Blora,2023-11-24 12:00:00,3,Berawan,70,29.0,84.0,80,11,6.4,1008,2023-11-24 12:00:00
Blora_2023-11-24T18:00:00,Blora,2023-11-24 18:00:00,4,Berawan Tebal,80,26.0,79.0,71,152,6.0,1007,2023-11-24 18:00:00
Bogor_2023-11-24T00:00:00,Bogor,2023-11-24 00:00:00,3,Berawan,85,24.0,75.0,45,179,2.4,1009,2023-11-24
Bogor_2023-11-24T06:00:00,Bogor,2023-11-24 06:00:00,60,Hujan Ringan,80,32.0,90.0,91,179,3.6,1008,2023-11-24 06:00:00
Bogor_2023-11-24T12:00:00,Bogor,2023-11-24 12:00:00,60,Hujan Ringan,95,25.0,77.0,93,179,4.5,1009,2023-11-24 12:00:00
Bogor_2023-11-24T18:00:00,Bogor,2023-11-24 18:00:00,3,Berawan,95,23.0,73.0,126,179,5.3,985,2023-11-24 18:00:00
Bojonegoro_2023-11-24T00:00:00,Bojonegoro,2023-11-24 00:00:00,1,Cerah Berawan,75,28.0,82.0,69,156,7.4,1008,2023-11-24
Bojonegoro_2023-11-24T06:00:00,Bojonegoro,2023-11-24 06:00:00,60,Hujan Ringan,55,36.0,97.0,78,156,5.7,1008,2023-11-24 06:00:00
Bojonegoro_2023-11-24T12:00:00,Bojonegoro,2023-11-24 12:00:00,3,Berawan,85,28.0,82.0,75,22,7.8,1007,2023-11-24 12:00:00
Bojonegoro_2023-11-24T18:00:00,Bojonegoro,2023-11-24 18:00:00,3,Berawan,85,24.0,75.0,67,15,7.3,1007,2023-11-24 18:00:00
Bondowoso_2023-11-24T00:00:00,Bondowoso,2023-11-24 00:00:00,0,,75,28.0,82.0,53,210,5.4,1009,2023-11-24
Bondowoso_2023-11-24T06:00:00,Bondowoso,2023-11-24 06:00:00,1,Cerah Berawan,65,34.0,93.0,57,210,3.5,1009,2023-11-24 06:00:00
Bondowoso_2023-11-24T12:00:00,Bondowoso,2023-11-24 12:00:00,60,Hujan Ringan,95,25.0,77.0,44,209,3.5,1009,2023-11-24 12:00:00
Bondowoso_2023-11-24T18:00:00,Bondowoso,2023-11-24 18:00:00,0,,90,23.0,73.0,49,209,5.1,1009,2023-11-24 18:00:00
Bontang_2023-11-24T00:00:00,Bontang,2023-11-24 00:00:00,60,Hujan Ringan,95,25.0,77.0,36,75,11.3,1007,2023-11-24
Bontang_2023-11-24T06:00:00,Bontang,2023-11-24 06:00:00,1,Cerah Berawan,85,28.0,82.0,33,75,5.7,1008,2023-11-24 06:00:00
Bontang_2023-11-24T12:00:00,Bontang,2023-11-24 12:00:00,1,Cerah Berawan,85,27.0,81.0,33,21,5.9,1008,2023-11-24 12:00:00
Bontang_2023-11-24T18:00:00,Bontang,2023-11-24 18:00:00,3,Berawan,95,25.0,77.0,38,25,7.9,1007,2023-11-24 18:00:00
Boyolali_2023-11-24T00:00:00,Boyolali,2023-11-24 00:00:00,3,Berawan,75,27.0,81.0,66,207,5.4,1010,2023-11-24
Boyolali_2023-11-24T06:00:00,Boyolali,2023-11-24 06:00:00,60,Hujan Ringan,65,34.0,93.0,71,207,5.5,1009,2023-11-24 06:00:00
Boyolali_2023-11-24T12:00:00,Boyolali,2023-11-24 12:00:00,60,Hujan Ringan,70,29.0,84.0,55,211,8.9,1009,2023-11-24 12:00:00
Boyolali_2023-11-24T18:00:00,Boyolali,2023-11-24 18:00:00,3,Berawan,80,26.0,79.0,71,218,11.7,1008,2023-11-24 18:00:00
Brebes_2023-11-24T00:00:00,Brebes,2023-11-24 00:00:00,3,Berawan,75,28.0,82.0,70,196,11.6,1008,2023-11-24
Brebes_2023-11-24T06:00:00,Brebes,2023-11-24 06:00:00,3,Berawan,55,35.0,95.0,64,196,12.3,1007,2023-11-24 06:00:00
Brebes_2023-11-24T12:00:00,Brebes,2023-11-24 12:00:00,3,Berawan,70,29.0,84.0,60,170,4.9,1007,2023-11-24 12:00:00
Brebes_2023-11-24T18:00:00,Brebes,2023-11-24 18:00:00,3,Berawan,80,26.0,79.0,67,176,5.5,1006,2023-11-24 18:00:00
Bukittinggi_2023-11-24T00:00:00,Bukittinggi,2023-11-24 00:00:00,3,Berawan,100,19.0,66.0,45,246,1.5,1012,2023-11-24
Bukittinggi_2023-11-24T06:00:00,Bukittinggi,2023-11-24 06:00:00,3,Berawan,80,30.0,86.0,53,246,1.8,1011,2023-11-24 06:00:00
Bukittinggi_2023-11-24T12:00:00,Bukittinggi,2023-11-24 12:00:00,3,Berawan,100,20.0,68.0,55,219,2.9,1012,2023-11-24 12:00:00
Bukittinggi_2023-11-24T18:00:00,Bukittinggi,2023-11-24 18:00:00,3,Berawan,100,17.0,63.0,44,251,1.6,1010,2023-11-24 18:00:00
Bulukumba_2023-11-24T00:00:00,Bulukumba,2023-11-24 00:00:00,3,Berawan,80,27.0,81.0,37,85,7.6,1007,2023-11-24
Bulukumba_2023-11-24T06:00:00,Bulukumba,2023-11-24 06:00:00,60,Hujan Ringan,70,32.0,90.0,48,85,3.7,1008,2023-11-24 06:00:00
Bulukumba_2023-11-24T12:00:00,Bulukumba,2023-11-24 12:00:00,3,Berawan,75,28.0,82.0,46,109,13.4,1008,2023-11-24 12:00:00
Bulukumba_2023-11-24T18:00:00,Bulukumba,2023-11-24 18:00:00,3,Berawan,90,25.0,77.0,41,113,5.3,1007,2023-11-24 18:00:00
Buol_2023-11-24T00:00:00,Buol,2023-11-24 00:00:00,95,Hujan Petir,95,26.0,79.0,28,197,5.0,1008,2023-11-24
Buol_2023-11-24T06:00:00,Buol,2023-11-24 06:00:00,95,Hujan Petir,85,28.0,82.0,34,197,6.9,1008,2023-11-24 06:00:00
Buol_2023-11-24T12:00:00,Buol,2023-11-24 12:00:00,3,Berawan,95,24.0,75.0,31,59,8.2,1008,2023-11-24 12:00:00
Buol_2023-11-24T18:00:00,Buol,2023-11-24 18:00:00,3,Berawan,95,23.0,73.0,22,47,7.6,1008,2023-11-24 18:00:00
Ciamis_2023-11-24T00:00:00,Ciamis,2023-11-24 00:00:00,4,Berawan Tebal,85,25.0,77.0,70,132,3.8,1010,2023-11-24
Ciamis_2023-11-24T06:00:00,Ciamis,2023-11-24 06:00:00,60,Hujan Ringan,65,33.0,91.0,55,132,1.5,1009,2023-11-24 06:00:00
Ciamis_2023-11-24T12:00:00,Ciamis,2023-11-24 12:00:00,3,Berawan,95,26.0,79.0,54,146,9.6,1010,2023-11-24 12:00:00
Ciamis_2023-11-24T18:00:00,Ciamis,2023-11-24 18:00:00,3,Berawan,95,25.0,77.0,57,146,7.8,1008,2023-11-24 18:00:00
Cianjur_2023-11-24T00:00:00,Cianjur,2023-11-24 00:00:00,3,Berawan,90,20.0,68.0,97,23,1.8,1010,2023-11-24
Cianjur_2023-11-24T06:00:00,Cianjur,2023-11-24 06:00:00,61,Hujan Sedang,80,29.0,84.0,90,23,2.5,1009,2023-11-24 06:00:00
Cianjur_2023-11-24T12:00:00,Cianjur,2023-11-24 12:00:00,60,Hujan Ringan,95,24.0,75.0,87,320,3.5,1009,2023-11-24 12:00:00
Cianjur_2023-11-24T18:00:00,Cianjur,2023-11-24 18:00:00,3,Berawan,95,20.0,68.0,91,221,2.1,1008,2023-11-24 18:00:00
Cilacap_2023-11-24T00:00:00,Cilacap,2023-11-24 00:00:00,60,Hujan Ringan,80,26.0,79.0,53,131,13.6,1009,2023-11-24
Cilacap_2023-11-24T06:00:00,Cilacap,2023-11-24 06:00:00,4,Berawan Tebal,70,31.0,88.0,47,131,12.6,1008,2023-11-24 06:00:00
Cilacap_2023-11-24T12:00:00,Cilacap,2023-11-24 12:00:00,60,Hujan Ringan,70,27.0,81.0,54,144,15.9,1009,2023-11-24 12:00:00
Cilacap_2023-11-24T18:00:00,Cilacap,2023-11-24 18:00:00,4,Berawan Tebal,80,25.0,77.0,56,146,13.0,1007,2023-11-24 18:00:00
Cimahi_2023-11-24T00:00:00,Cimahi,2023-11-24 00:00:00,3,Berawan,90,22.0,72.0,94,15,1.7,1010,2023-11-24
Cimahi_2023-11-24T06:00:00,Cimahi,2023-11-24 06:00:00,95,Hujan Petir,80,30.0,86.0,86,15,4.9,1009,2023-11-24 06:00:00
Cimahi_2023-11-24T12:00:00,Cimahi,2023-11-24 12:00:00,3,Berawan,95,22.0,72.0,83,0,7.1,1009,2023-11-24 12:00:00
Cimahi_2023-11-24T18:00:00,Cimahi,2023-11-24 18:00:00,3,Berawan,95,20.0,68.0,87,1,6.7,1007,2023-11-24 18:00:00
Cirebon_2023-11-24T00:00:00,Cirebon,2023-11-24 00:00:00,3,Berawan,80,26.0,79.0,154,84,4.4,1008,2023-11-24
Cirebon_2023-11-24T06:00:00,Cirebon,2023-11-24 06:00:00,61,Hujan Sedang,60,35.0,95.0,159,84,11.3,1007,2023-11-24 06:00:00
Cirebon_2023-11-24T12:00:00,Cirebon,2023-11-24 12:00:00,3,Berawan,95,27.0,81.0,155,84,11.9,1007,2023-11-24 12:00:00
Cirebon_2023-11-24T18:00:00,Cirebon,2023-11-24 18:00:00,60,Hujan Ringan,95,25.0,77.0,156,84,15.6,1006,2023-11-24 18:00:00
Demak_2023-11-24T00:00:00,Demak,2023-11-24 00:00:00,3,Berawan,75,28.0,82.0,86,339,2.3,1008,2023-11-24
Demak_2023-11-24T06:00:00,Demak,2023-11-24 06:00:00,3,Berawan,55,35.0,95.0,85,339,7.2,1008,2023-11-24 06:00:00
Demak_2023-11-24T12:00:00,Demak,2023-11-24 12:00:00,61,Hujan Sedang,70,29.0,84.0,85,334,6.3,1007,2023-11-24 12:00:00
Demak_2023-11-24T18:00:00,Demak,2023-11-24 18:00:00,60,Hujan Ringan,80,26.0,79.0,83,304,9.3,1006,2023-11-24 18:00:00
Denpasar_2023-11-24T00:00:00,Denpasar,2023-11-24 00:00:00,1,Cerah Berawan,85,28.0,82.0,73,142,3.7,1008,2023-11-24
Denpasar_2023-11-24T06:00:00,Denpasar,2023-11-24 06:00:00,1,Cerah Berawan,70,34.0,93.0,102,142,1.8,1007,2023-11-24 06:00:00
Denpasar_2023-11-24T12:00:00,Denpasar,2023-11-24 12:00:00,1,Cerah Berawan,75,29.0,84.0,72,142,7.4,1008,2023-11-24 12:00:00
