id,kota,jamCuaca,kodeCuaca,cuaca,humidity,tempC,tempF,iqa,wind_dir_deg,wind_spd_km_h,pressure_mbar,accessed
Banda Aceh_2023-11-26T06:00:00,Banda Aceh,2023-11-26 06:00:00,61,Hujan Sedang,75,30.0,86.0,30,43,4.7,1010,2023-11-26 06:00:00
Banda Aceh_2023-11-26T12:00:00,Banda Aceh,2023-11-26 12:00:00,3,Berawan,85,28.0,82.0,23,43,2.2,1012,2023-11-26 12:00:00
Banda Aceh_2023-11-26T18:00:00,Banda Aceh,2023-11-26 18:00:00,60,Hujan Ringan,95,24.0,75.0,22,43,9.1,1009,2023-11-26 18:00:00
Bandung_2023-11-26T00:00:00,Bandung,2023-11-26 00:00:00,1,Cerah Berawan,90,21.0,70.0,144,27,1.6,1013,2023-11-26
Bandung_2023-11-26T06:00:00,Bandung,2023-11-26 06:00:00,1,Cerah Berawan,65,31.0,88.0,146,27,3.8,1011,2023-11-26 06:00:00
Bandung_2023-11-26T12:00:00,Bandung,2023-11-26 12:00:00,61,Hujan Sedang,85,26.0,79.0,108,27,2.3,1010,2023-11-26 12:00:00
Bandung_2023-11-26T18:00:00,Bandung,2023-11-26 18:00:00,60,Hujan Ringan,95,24.0,75.0,95,27,3.7,1009,2023-11-26 18:00:00
Banggai_2023-11-26T00:00:00,Banggai,2023-11-26 00:00:00,60,Hujan Ringan,90,24.0,75.0,31,171,2.2,1008,2023-11-26
Banggai_2023-11-26T06:00:00,Banggai,2023-11-26 06:00:00,60,Hujan Ringan,80,27.0,81.0,31,171,3.4,1009,2023-11-26 06:00:00
Banggai_2023-11-26T12:00:00,Banggai,2023-11-26 12:00:00,60,Hujan Ringan,90,23.0,73.0,33,66,4.6,1008,2023-11-26 12:00:00
Banggai_2023-11-26T18:00:00,Banggai,2023-11-26 18:00:00,1,Cerah Berawan,90,22.0,72.0,31,30,5.9,1008,2023-11-26 18:00:00
Bangkalan_2023-11-26T00:00:00,Bangkalan,2023-11-26 00:00:00,1,Cerah Berawan,85,27.0,81.0,71,224,17.0,1010,2023-11-26
Bangkalan_2023-11-26T06:00:00,Bangkalan,2023-11-26 06:00:00,1,Cerah Berawan,55,35.0,95.0,87,224,5.6,1009,2023-11-26 06:00:00
Bangkalan_2023-11-26T12:00:00,Bangkalan,2023-11-26 12:00:00,1,Cerah Berawan,80,27.0,81.0,96,232,2.9,1008,2023-11-26 12:00:00
Bangkalan_2023-11-26T18:00:00,Bangkalan,2023-11-26 18:00:00,3,Berawan,90,25.0,77.0,78,232,10.2,1006,2023-11-26 18:00:00
Bangli_2023-11-26T00:00:00,Bangli,2023-11-26 00:00:00,1,Cerah Berawan,90,26.0,79.0,58,181,2.8,1011,2023-11-26
Bangli_2023-11-26T06:00:00,Bangli,2023-11-26 06:00:00,3,Berawan,65,31.0,88.0,56,181,3.2,1011,2023-11-26 06:00:00
Bangli_2023-11-26T12:00:00,Bangli,2023-11-26 12:00:00,3,Berawan,80,27.0,81.0,52,191,9.1,1010,2023-11-26 12:00:00
Bangli_2023-11-26T18:00:00,Bangli,2023-11-26 18:00:00,3,Berawan,90,25.0,77.0,52,196,5.5,1009,2023-11-26 18:00:00
Banjar_2023-11-26T00:00:00,Banjar,2023-11-26 00:00:00,1,Cerah Berawan,90,25.0,77.0,66,177,4.7,1014,2023-11-26
Banjar_2023-11-26T06:00:00,Banjar,2023-11-26 06:00:00,3,Berawan,65,32.0,90.0,59,177,4.7,1012,2023-11-26 06:00:00
Banjar_2023-11-26T12:00:00,Banjar,2023-11-26 12:00:00,3,Berawan,85,27.0,81.0,62,202,4.6,1012,2023-11-26 12:00:00
Banjar_2023-11-26T18:00:00,Banjar,2023-11-26 18:00:00,3,Berawan,95,24.0,75.0,65,165,2.8,1010,2023-11-26 18:00:00
Banjarmasin_2023-11-26T00:00:00,Banjarmasin,2023-11-26 00:00:00,3,Berawan,85,26.0,79.0,56,344,4.6,1009,2023-11-26
Banjarmasin_2023-11-26T06:00:00,Banjarmasin,2023-11-26 06:00:00,95,Hujan Petir,65,32.0,90.0,44,344,2.6,1009,2023-11-26 06:00:00
Banjarmasin_2023-11-26T12:00:00,Banjarmasin,2023-11-26 12:00:00,3,Berawan,85,27.0,81.0,40,212,8.3,1008,2023-11-26 12:00:00
Banjarmasin_2023-11-26T18:00:00,Banjarmasin,2023-11-26 18:00:00,3,Berawan,95,24.0,75.0,53,222,5.8,1007,2023-11-26 18:00:00
Banjarnegara_2023-11-26T00:00:00,Banjarnegara,2023-11-26 00:00:00,4,Berawan Tebal,75,26.0,79.0,89,208,3.8,1012,2023-11-26
Banjarnegara_2023-11-26T06:00:00,Banjarnegara,2023-11-26 06:00:00,60,Hujan Ringan,60,33.0,91.0,73,208,3.0,1011,2023-11-26 06:00:00
Banjarnegara_2023-11-26T12:00:00,Banjarnegara,2023-11-26 12:00:00,60,Hujan Ringan,80,28.0,82.0,60,182,7.2,1011,2023-11-26 12:00:00
Banjarnegara_2023-11-26T18:00:00,Banjarnegara,2023-11-26 18:00:00,3,Berawan,90,24.0,75.0,61,187,6.8,1009,2023-11-26 18:00:00
Bantaeng_2023-11-26T00:00:00,Bantaeng,2023-11-26 00:00:00,3,Berawan,80,27.0,81.0,63,147,3.5,1010,2023-11-26
Bantaeng_2023-11-26T06:00:00,Bantaeng,2023-11-26 06:00:00,61,Hujan Sedang,70,32.0,90.0,58,147,4.1,1010,2023-11-26 06:00:00
Bantaeng_2023-11-26T12:00:00,Bantaeng,2023-11-26 12:00:00,3,Berawan,85,28.0,82.0,54,171,13.5,1009,2023-11-26 12:00:00
Bantaeng_2023-11-26T18:00:00,Bantaeng,2023-11-26 18:00:00,3,Berawan,95,24.0,75.0,56,172,3.8,1009,2023-11-26 18:00:00
Bantul_2023-11-26T00:00:00,Bantul,2023-11-26 00:00:00,1,Cerah Berawan,85,26.0,79.0,72,193,3.9,1011,2023-11-26
Bantul_2023-11-26T06:00:00,Bantul,2023-11-26 06:00:00,3,Berawan,70,31.0,88.0,70,193,3.8,1010,2023-11-26 06:00:00
Bantul_2023-11-26T12:00:00,Bantul,2023-11-26 12:00:00,3,Berawan,85,26.0,79.0,65,183,10.5,1011,2023-11-26 12:00:00
Bantul_2023-11-26T18:00:00,Bantul,2023-11-26 18:00:00,3,Berawan,95,24.0,75.0,61,196,11.5,1009,2023-11-26 18:00:00
Banyumas_2023-11-26T00:00:00,Banyumas,2023-11-26 00:00:00,4,Berawan Tebal,70,27.0,81.0,79,176,1.9,1011,2023-11-26
Banyumas_2023-11-26T06:00:00,Banyumas,2023-11-26 06:00:00,3,Berawan,55,34.0,93.0,69,176,1.4,1010,2023-11-26 06:00:00
Banyumas_2023-11-26T12:00:00,Banyumas,2023-11-26 12:00:00,60,Hujan Ringan,75,29.0,84.0,60,198,5.0,1011,2023-11-26 12:00:00
Banyumas_2023-11-26T18:00:00,Banyumas,2023-11-26 18:00:00,3,Berawan,85,25.0,77.0,57,213,4.0,1009,2023-11-26 18:00:00
Banyuwangi_2023-11-26T00:00:00,Banyuwangi,2023-11-26 00:00:00,0,,85,27.0,81.0,67,139,5.5,1011,2023-11-26
Banyuwangi_2023-11-26T06:00:00,Banyuwangi,2023-11-26 06:00:00,1,Cerah Berawan,60,33.0,91.0,61,139,5.7,1011,2023-11-26 06:00:00
Banyuwangi_2023-11-26T12:00:00,Banyuwangi,2023-11-26 12:00:00,3,Berawan,85,26.0,79.0,42,160,13.7,1009,2023-11-26 12:00:00
Banyuwangi_2023-11-26T18:00:00,Banyuwangi,2023-11-26 18:00:00,3,Berawan,90,24.0,75.0,52,159,9.5,1009,2023-11-26 18:00:00
Barru_2023-11-26T00:00:00,Barru,2023-11-26 00:00:00,3,Berawan,80,27.0,81.0,50,261,2.3,1009,2023-11-26
Barru_2023-11-26T06:00:00,Barru,2023-11-26 06:00:00,61,Hujan Sedang,70,32.0,90.0,42,261,3.8,1010,2023-11-26 06:00:00
Barru_2023-11-26T12:00:00,Barru,2023-11-26 12:00:00,60,Hujan Ringan,85,28.0,82.0,42,185,4.0,1009,2023-11-26 12:00:00
Barru_2023-11-26T18:00:00,Barru,2023-11-26 18:00:00,3,Berawan,95,24.0,75.0,48,165,8.4,1008,2023-11-26 18:00:00
Batam_2023-11-26T00:00:00,Batam,2023-11-26 00:00:00,3,Berawan,95,25.0,77.0,56,295,5.5,1012,2023-11-26
Batam_2023-11-26T06:00:00,Batam,2023-11-26 06:00:00,3,Berawan,65,32.0,90.0,56,279,0.0,1009,2023-11-26 06:00:00
Batam_2023-11-26T12:00:00,Batam,2023-11-26 12:00:00,60,Hujan Ringan,80,29.0,84.0,56,289,7.4,1012,2023-11-26 12:00:00
Batam_2023-11-26T18:00:00,Batam,2023-11-26 18:00:00,60,Hujan Ringan,95,25.0,77.0,56,289,7.4,1008,2023-11-26 18:00:00
Batang_2023-11-26T00:00:00,Batang,2023-11-26 00:00:00,3,Berawan,65,28.0,82.0,67,186,13.7,1010,2023-11-26
Batang_2023-11-26T06:00:00,Batang,2023-11-26 06:00:00,3,Berawan,50,35.0,95.0,74,186,12.3,1009,2023-11-26 06:00:00
Batang_2023-11-26T12:00:00,Batang,2023-11-26 12:00:00,4,Berawan Tebal,70,30.0,86.0,82,147,11.3,1009,2023-11-26 12:00:00
Batang_2023-11-26T18:00:00,Batang,2023-11-26 18:00:00,3,Berawan,80,26.0,79.0,96,147,8.9,1007,2023-11-26 18:00:00
Batu_2023-11-26T00:00:00,Batu,2023-11-26 00:00:00,0,,80,20.0,68.0,88,170,2.3,1013,2023-11-26
Batu_2023-11-26T06:00:00,Batu,2023-11-26 06:00:00,60,Hujan Ringan,60,29.0,84.0,76,170,4.5,1012,2023-11-26 06:00:00
Batu_2023-11-26T12:00:00,Batu,2023-11-26 12:00:00,4,Berawan Tebal,85,18.0,64.0,55,160,2.4,1011,2023-11-26 12:00:00
Batu_2023-11-26T18:00:00,Batu,2023-11-26 18:00:00,45,Berkabut,100,18.0,64.0,78,169,6.9,1010,2023-11-26 18:00:00
Bekasi_2023-11-26T00:00:00,Bekasi,2023-11-26 00:00:00,1,Cerah Berawan,90,26.0,79.0,151,32,5.5,1005,2023-11-26
Bekasi_2023-11-26T06:00:00,Bekasi,2023-11-26 06:00:00,3,Berawan,65,32.0,90.0,128,32,7.4,1004,2023-11-26 06:00:00
Bekasi_2023-11-26T12:00:00,Bekasi,2023-11-26 12:00:00,60,Hujan Ringan,85,26.0,79.0,95,32,11.1,1005,2023-11-26 12:00:00
Bekasi_2023-11-26T18:00:00,Bekasi,2023-11-26 18:00:00,60,Hujan Ringan,95,24.0,75.0,101,32,18.5,1006,2023-11-26 18:00:00
Bengkalis_2023-11-26T00:00:00,Bengkalis,2023-11-26 00:00:00,1,Cerah Berawan,95,25.0,77.0,30,200,4.0,1012,2023-11-26
Bengkalis_2023-11-26T06:00:00,Bengkalis,2023-11-26 06:00:00,1,Cerah Berawan,75,32.0,90.0,34,200,11.1,1009,2023-11-26 06:00:00
Bengkalis_2023-11-26T12:00:00,Bengkalis,2023-11-26 12:00:00,60,Hujan Ringan,90,27.0,81.0,40,305,6.1,1010,2023-11-26 12:00:00
Bengkalis_2023-11-26T18:00:00,Bengkalis,2023-11-26 18:00:00,60,Hujan Ringan,95,25.0,77.0,34,305,4.9,1008,2023-11-26 18:00:00
Bengkayang_2023-11-26T00:00:00,Bengkayang,2023-11-26 00:00:00,3,Berawan,100,24.0,75.0,32,195,1.7,1010,2023-11-26
Bengkayang_2023-11-26T06:00:00,Bengkayang,2023-11-26 06:00:00,61,Hujan Sedang,60,32.0,90.0,29,195,1.5,1009,2023-11-26 06:00:00
Bengkayang_2023-11-26T12:00:00,Bengkayang,2023-11-26 12:00:00,3,Berawan,100,23.0,73.0,23,297,4.9,1010,2023-11-26 12:00:00
Bengkayang_2023-11-26T18:00:00,Bengkayang,2023-11-26 18:00:00,3,Berawan,100,23.0,73.0,24,297,3.9,1008,2023-11-26 18:00:00
Bengkulu_2023-11-26T00:00:00,Bengkulu,2023-11-26 00:00:00,4,Berawan Tebal,95,24.0,75.0,80,208,4.3,1011,2023-11-26
Bengkulu_2023-11-26T06:00:00,Bengkulu,2023-11-26 06:00:00,60,Hujan Ringan,80,31.0,88.0,65,208,6.0,1010,2023-11-26 06:00:00
Bengkulu_2023-11-26T12:00:00,Bengkulu,2023-11-26 12:00:00,3,Berawan,90,25.0,77.0,52,208,7.7,1010,2023-11-26 12:00:00
Bengkulu_2023-11-26T18:00:00,Bengkulu,2023-11-26 18:00:00,3,Berawan,90,24.0,75.0,41,208,7.6,1008,2023-11-26 18:00:00
Bima_2023-11-26T00:00:00,Bima,2023-11-26 00:00:00,1,Cerah Berawan,80,29.0,84.0,66,10,6.4,1010,2023-11-26
Bima_2023-11-26T06:00:00,Bima,2023-11-26 06:00:00,3,Berawan,55,34.0,93.0,72,10,5.9,1010,2023-11-26 06:00:00
Bima_2023-11-26T12:00:00,Bima,2023-11-26 12:00:00,3,Berawan,80,28.0,82.0,70,188,4.4,1008,2023-11-26 12:00:00
Bima_2023-11-26T18:00:00,Bima,2023-11-26 18:00:00,1,Cerah Berawan,95,26.0,79.0,68,180,5.7,1008,2023-11-26 18:00:00
Binjai_2023-11-26T00:00:00,Binjai,2023-11-26 00:00:00,1,Cerah Berawan,90,23.0,73.0,48,350,5.7,1011,2023-11-26
Binjai_2023-11-26T06:00:00,Binjai,2023-11-26 06:00:00,61,Hujan Sedang,70,32.0,90.0,31,350,3.6,1010,2023-11-26 06:00:00
Binjai_2023-11-26T12:00:00,Binjai,2023-11-26 12:00:00,60,Hujan Ringan,90,24.0,75.0,25,330,3.4,1011,2023-11-26 12:00:00
Binjai_2023-11-26T18:00:00,Binjai,2023-11-26 18:00:00,3,Berawan,95,23.0,73.0,22,323,7.1,1009,2023-11-26 18:00:00
Bitung_2023-11-26T00:00:00,Bitung,2023-11-26 00:00:00,3,Berawan,75,29.0,84.0,10,352,8.2,1009,2023-11-26
Bitung_2023-11-26T06:00:00,Bitung,2023-11-26 06:00:00,61,Hujan Sedang,65,32.0,90.0,8,352,8.9,1010,2023-11-26 06:00:00
Bitung_2023-11-26T12:00:00,Bitung,2023-11-26 12:00:00,3,Berawan,95,25.0,77.0,6,45,8.1,1008,2023-11-26 12:00:00
Bitung_2023-11-26T18:00:00,Bitung,2023-11-26 18:00:00,1,Cerah Berawan,95,25.0,77.0,7,356,8.1,1008,2023-11-26 18:00:00
Blitar_2023-11-26T00:00:00,Blitar,2023-11-26 00:00:00,1,Cerah Berawan,85,26.0,79.0,71,182,3.6,1011,2023-11-26
Blitar_2023-11-26T06:00:00,Blitar,2023-11-26 06:00:00,3,Berawan,60,33.0,91.0,62,182,7.3,1011,2023-11-26 06:00:00
Blitar_2023-11-26T12:00:00,Blitar,2023-11-26 12:00:00,1,Cerah Berawan,85,26.0,79.0,42,191,16.2,1010,2023-11-26 12:00:00
Blitar_2023-11-26T18:00:00,Blitar,2023-11-26 18:00:00,3,Berawan,90,24.0,75.0,55,188,13.2,1009,2023-11-26 18:00:00
Blora_2023-11-26T00:00:00,Blora,2023-11-26 00:00:00,3,Berawan,65,28.0,82.0,76,334,11.2,1010,2023-11-26
Blora_2023-11-26T06:00:00,Blora,2023-11-26 06:00:00,1,Cerah Berawan,50,35.0,95.0,78,334,4.9,1009,2023-11-26 06:00:00
Blora_2023-11-26T12:00:00,Blora,2023-11-26 12:00:00,3,Berawan,70,30.0,86.0,80,196,11.8,1009,2023-11-26 12:00:00
Blora_2023-11-26T18:00:00,Blora,2023-11-26 18:00:00,3,Berawan,80,26.0,79.0,80,235,13.2,1007,2023-11-26 18:00:00
Bogor_2023-11-26T00:00:00,Bogor,2023-11-26 00:00:00,1,Cerah Berawan,90,25.0,77.0,61,20,3.7,1011,2023-11-26
Bogor_2023-11-26T06:00:00,Bogor,2023-11-26 06:00:00,60,Hujan Ringan,65,32.0,90.0,56,20,4.3,986,2023-11-26 06:00:00
Bogor_2023-11-26T12:00:00,Bogor,2023-11-26 12:00:00,60,Hujan Ringan,85,26.0,79.0,70,20,4.1,987,2023-11-26 12:00:00
Bogor_2023-11-26T18:00:00,Bogor,2023-11-26 18:00:00,1,Cerah Berawan,95,22.0,72.0,64,20,5.3,986,2023-11-26 18:00:00
Bojonegoro_2023-11-26T00:00:00,Bojonegoro,2023-11-26 00:00:00,0,,85,27.0,81.0,77,3,6.2,1010,2023-11-26
Bojonegoro_2023-11-26T06:00:00,Bojonegoro,2023-11-26 06:00:00,60,Hujan Ringan,45,36.0,97.0,80,3,5.2,1009,2023-11-26 06:00:00
Bojonegoro_2023-11-26T12:00:00,Bojonegoro,2023-11-26 12:00:00,60,Hujan Ringan,70,25.0,77.0,71,186,13.8,1009,2023-11-26 12:00:00
Bojonegoro_2023-11-26T18:00:00,Bojonegoro,2023-11-26 18:00:00,60,Hujan Ringan,90,24.0,75.0,76,161,12.4,1006,2023-11-26 18:00:00
Bondowoso_2023-11-26T00:00:00,Bondowoso,2023-11-26 00:00:00,0,,75,27.0,81.0,65,205,5.5,1012,2023-11-26
Bondowoso_2023-11-26T06:00:00,Bondowoso,2023-11-26 06:00:00,1,Cerah Berawan,60,32.0,90.0,64,205,6.0,1011,2023-11-26 06:00:00
Bondowoso_2023-11-26T12:00:00,Bondowoso,2023-11-26 12:00:00,1,Cerah Berawan,85,25.0,77.0,52,201,6.1,1010,2023-11-26 12:00:00
Bondowoso_2023-11-26T18:00:00,Bondowoso,2023-11-26 18:00:00,1,Cerah Berawan,90,24.0,75.0,60,201,6.8,1009,2023-11-26 18:00:00
Bontang_2023-11-26T00:00:00,Bontang,2023-11-26 00:00:00,3,Berawan,85,26.0,79.0,40,358,6.4,1009,2023-11-26
Bontang_2023-11-26T06:00:00,Bontang,2023-11-26 06:00:00,3,Berawan,85,26.0,79.0,25,358,5.5,1009,2023-11-26 06:00:00
Bontang_2023-11-26T12:00:00,Bontang,2023-11-26 12:00:00,3,Berawan,80,26.0,79.0,35,82,6.6,1009,2023-11-26 12:00:00
Bontang_2023-11-26T18:00:00,Bontang,2023-11-26 18:00:00,61,Hujan Sedang,90,25.0,77.0,36,92,6.0,1008,2023-11-26 18:00:00
Boyolali_2023-11-26T00:00:00,Boyolali,2023-11-26 00:00:00,3,Berawan,70,28.0,82.0,72,201,9.8,1012,2023-11-26
Boyolali_2023-11-26T06:00:00,Boyolali,2023-11-26 06:00:00,1,Cerah Berawan,55,35.0,95.0,69,201,11.4,1011,2023-11-26 06:00:00
Boyolali_2023-11-26T12:00:00,Boyolali,2023-11-26 12:00:00,3,Berawan,75,30.0,86.0,60,212,12.1,1011,2023-11-26 12:00:00
Boyolali_2023-11-26T18:00:00,Boyolali,2023-11-26 18:00:00,3,Berawan,85,26.0,79.0,63,219,14.4,1009,2023-11-26 18:00:00
Brebes_2023-11-26T00:00:00,Brebes,2023-11-26 00:00:00,3,Berawan,65,28.0,82.0,73,116,12.4,1010,2023-11-26
Brebes_2023-11-26T06:00:00,Brebes,2023-11-26 06:00:00,3,Berawan,50,35.0,95.0,65,116,12.5,1009,2023-11-26 06:00:00
Brebes_2023-11-26T12:00:00,Brebes,2023-11-26 12:00:00,3,Berawan,70,30.0,86.0,66,200,17.0,1009,2023-11-26 12:00:00
Brebes_2023-11-26T18:00:00,Brebes,2023-11-26 18:00:00,3,Berawan,80,26.0,79.0,69,195,18.0,1007,2023-11-26 18:00:00
Bukittinggi_2023-11-26T00:00:00,Bukittinggi,2023-11-26 00:00:00,45,Berkabut,100,19.0,66.0,36,226,1.0,1014,2023-11-26
Bukittinggi_2023-11-26T06:00:00,Bukittinggi,2023-11-26 06:00:00,3,Berawan,65,25.0,77.0,38,226,1.1,1012,2023-11-26 06:00:00
Bukittinggi_2023-11-26T12:00:00,Bukittinggi,2023-11-26 12:00:00,3,Berawan,100,19.0,66.0,46,237,5.9,1012,2023-11-26 12:00:00
Bukittinggi_2023-11-26T18:00:00,Bukittinggi,2023-11-26 18:00:00,3,Berawan,100,18.0,64.0,41,238,4.6,1010,2023-11-26 18:00:00
Bulukumba_2023-11-26T00:00:00,Bulukumba,2023-11-26 00:00:00,3,Berawan,80,27.0,81.0,60,150,3.8,1009,2023-11-26
Bulukumba_2023-11-26T06:00:00,Bulukumba,2023-11-26 06:00:00,60,Hujan Ringan,70,32.0,90.0,56,150,6.4,1010,2023-11-26 06:00:00
Bulukumba_2023-11-26T12:00:00,Bulukumba,2023-11-26 12:00:00,3,Berawan,85,28.0,82.0,54,178,11.5,1008,2023-11-26 12:00:00
Bulukumba_2023-11-26T18:00:00,Bulukumba,2023-11-26 18:00:00,60,Hujan Ringan,95,24.0,75.0,55,174,5.7,1008,2023-11-26 18:00:00
Buol_2023-11-26T00:00:00,Buol,2023-11-26 00:00:00,60,Hujan Ringan,95,26.0,79.0,8,16,2.8,1009,2023-11-26
Buol_2023-11-26T06:00:00,Buol,2023-11-26 06:00:00,95,Hujan Petir,95,25.0,77.0,7,16,5.1,1009,2023-11-26 06:00:00
Buol_2023-11-26T12:00:00,Buol,2023-11-26 12:00:00,1,Cerah Berawan,95,23.0,73.0,8,76,6.7,1009,2023-11-26 12:00:00
Buol_2023-11-26T18:00:00,Buol,2023-11-26 18:00:00,1,Cerah Berawan,95,22.0,72.0,5,188,3.6,1008,2023-11-26 18:00:00
Ciamis_2023-11-26T00:00:00,Ciamis,2023-11-26 00:00:00,1,Cerah Berawan,90,25.0,77.0,72,124,3.1,1012,2023-11-26
Ciamis_2023-11-26T06:00:00,Ciamis,2023-11-26 06:00:00,3,Berawan,65,32.0,90.0,63,124,3.6,1011,2023-11-26 06:00:00
Ciamis_2023-11-26T12:00:00,Ciamis,2023-11-26 12:00:00,3,Berawan,85,26.0,79.0,57,150,5.6,1011,2023-11-26 12:00:00
Ciamis_2023-11-26T18:00:00,Ciamis,2023-11-26 18:00:00,3,Berawan,95,23.0,73.0,56,153,7.4,1009,2023-11-26 18:00:00
Cianjur_2023-11-26T00:00:00,Cianjur,2023-11-26 00:00:00,1,Cerah Berawan,90,23.0,73.0,79,353,3.9,1012,2023-11-26
Cianjur_2023-11-26T06:00:00,Cianjur,2023-11-26 06:00:00,3,Berawan,70,31.0,88.0,68,353,4.6,1011,2023-11-26 06:00:00
Cianjur_2023-11-26T12:00:00,Cianjur,2023-11-26 12:00:00,3,Berawan,85,24.0,75.0,68,218,2.2,1011,2023-11-26 12:00:00
Cianjur_2023-11-26T18:00:00,Cianjur,2023-11-26 18:00:00,1,Cerah Berawan,95,24.0,75.0,73,218,1.1,1009,2023-11-26 18:00:00
Cilacap_2023-11-26T00:00:00,Cilacap,2023-11-26 00:00:00,60,Hujan Ringan,65,27.0,81.0,68,163,4.0,1011,2023-11-26
Cilacap_2023-11-26T06:00:00,Cilacap,2023-11-26 06:00:00,3,Berawan,50,34.0,93.0,66,163,6.6,1010,2023-11-26 06:00:00
Cilacap_2023-11-26T12:00:00,Cilacap,2023-11-26 12:00:00,4,Berawan Tebal,70,29.0,84.0,61,157,6.0,1010,2023-11-26 12:00:00
Cilacap_2023-11-26T18:00:00,Cilacap,2023-11-26 18:00:00,60,Hujan Ringan,80,25.0,77.0,56,151,10.7,1008,2023-11-26 18:00:00
Cimahi_2023-11-26T00:00:00,Cimahi,2023-11-26 00:00:00,1,Cerah Berawan,90,21.0,70.0,84,347,1.9,1012,2023-11-26
Cimahi_2023-11-26T06:00:00,Cimahi,2023-11-26 06:00:00,1,Cerah Berawan,70,31.0,88.0,75,347,3.9,1011,2023-11-26 06:00:00
Cimahi_2023-11-26T12:00:00,Cimahi,2023-11-26 12:00:00,60,Hujan Ringan,85,26.0,79.0,74,352,2.8,1010,2023-11-26 12:00:00
Cimahi_2023-11-26T18:00:00,Cimahi,2023-11-26 18:00:00,60,Hujan Ringan,95,24.0,75.0,75,11,3.5,1009,2023-11-26 18:00:00
Cirebon_2023-11-26T00:00:00,Cirebon,2023-11-26 00:00:00,3,Berawan,90,27.0,81.0,127,52,7.5,1010,2023-11-26
Cirebon_2023-11-26T06:00:00,Cirebon,2023-11-26 06:00:00,60,Hujan Ringan,65,33.0,91.0,119,52,7.1,1009,2023-11-26 06:00:00
Cirebon_2023-11-26T12:00:00,Cirebon,2023-11-26 12:00:00,3,Berawan,85,26.0,79.0,115,52,11.7,1009,2023-11-26 12:00:00
Cirebon_2023-11-26T18:00:00,Cirebon,2023-11-26 18:00:00,3,Berawan,95,26.0,79.0,126,52,11.1,1007,2023-11-26 18:00:00
Demak_2023-11-26T00:00:00,Demak,2023-11-26 00:00:00,1,Cerah Berawan,65,28.0,82.0,82,316,9.9,1010,2023-11-26
Demak_2023-11-26T06:00:00,Demak,2023-11-26 06:00:00,1,Cerah Berawan,50,35.0,95.0,74,316,6.2,1009,2023-11-26 06:00:00
Demak_2023-11-26T12:00:00,Demak,2023-11-26 12:00:00,3,Berawan,70,30.0,86.0,83,126,5.5,1009,2023-11-26 12:00:00
Demak_2023-11-26T18:00:00,Demak,2023-11-26 18:00:00,3,Berawan,80,26.0,79.0,89,126,7.8,1007,2023-11-26 18:00:00
Denpasar_2023-11-26T00:00:00,Denpasar,2023-11-26 00:00:00,1,Cerah Berawan,85,28.0,82.0,81,146,1.8,1010,2023-11-26
Denpasar_2023-11-26T06:00:00,Denpasar,2023-11-26 06:00:00,3,Berawan,60,34.0,93.0,88,146,3.7,1009,2023-11-26 06:00:00
Denpasar_2023-11-26T12:00:00,Denpasar,2023-11-26 12:00:00,1,Cerah Berawan,75,29.0,84.0,60,146,18.5,1009,2023-11-26 12:00:00
