id,kota,iqa,wind_dir(deg),wind_spd(km/h),pressure(mbar),accessed
Banda Aceh_2023-11-26T06:00:00,Banda Aceh,30,43,4.7,1010,2023-11-26 06:00:00
Langsa_2023-11-26T06:00:00,Langsa,21,6,4.8,1009,2023-11-26 06:00:00
Lhokseumawe_2023-11-26T06:00:00,Lhokseumawe,20,56,5.1,1010,2023-11-26 06:00:00
Sabang_2023-11-26T06:00:00,Sabang,37,69,5.9,1009,2023-11-26 06:00:00
Bangli_2023-11-26T06:00:00,Bangli,56,181,3.2,1011,2023-11-26 06:00:00
Denpasar_2023-11-26T06:00:00,Denpasar,88,146,3.7,1009,2023-11-26 06:00:00
Gianyar_2023-11-26T06:00:00,Gianyar,56,189,3.7,1010,2023-11-26 06:00:00
Badung_2023-11-26T06:00:00,Badung,86,149,3.0,1010,2023-11-26 06:00:00
Klungkung_2023-11-26T06:00:00,Klungkung,55,182,4.5,1010,2023-11-26 06:00:00
Kabupaten Buleleng_2023-11-26T06:00:00,Kabupaten Buleleng,33,182,9.4,1010,2023-11-26 06:00:00
Tabanan_2023-11-26T06:00:00,Tabanan,57,208,2.6,1010,2023-11-26 06:00:00
Pandeglang_2023-11-26T06:00:00,Pandeglang,84,179,4.4,1009,2023-11-26 06:00:00
Kabupaten Serang_2023-11-26T06:00:00,Kabupaten Serang,90,339,4.2,1009,2023-11-26 06:00:00
Tangerang_2023-11-26T06:00:00,Tangerang,158,1,7.4,1008,2023-11-26 06:00:00
Kabupaten Serang_2023-11-26T06:00:00,Kabupaten Serang,90,339,4.2,1009,2023-11-26 06:00:00
South Tangerang_2023-11-26T06:00:00,South Tangerang,119,19,7.4,1008,2023-11-26 06:00:00
Bengkulu_2023-11-26T06:00:00,Bengkulu,65,208,6.0,1010,2023-11-26 06:00:00
Kepahiang_2023-11-26T06:00:00,Kepahiang,37,243,1.0,1011,2023-11-26 06:00:00
Bantul_2023-11-26T06:00:00,Bantul,70,193,3.8,1010,2023-11-26 06:00:00
