id,kota,iqa,wind_dir(deg),wind_spd(km/h),pressure(mbar),accessed
Banda Aceh_2023-11-23T18:00:00,Banda Aceh,55,94,6.1,1007,2023-11-23 18:00:00
Langsa_2023-11-23T18:00:00,Langsa,23,311,3.5,1007,2023-11-23 18:00:00
Lhokseumawe_2023-11-23T18:00:00,Lhokseumawe,35,209,6.2,1007,2023-11-23 18:00:00
Sabang_2023-11-23T18:00:00,Sabang,38,71,14.4,1007,2023-11-23 18:00:00
Bangli_2023-11-23T18:00:00,Bangli,43,150,5.8,1008,2023-11-23 18:00:00
Denpasar_2023-11-23T18:00:00,Denpasar,61,153,13.0,1006,2023-11-23 18:00:00
Gianyar_2023-11-23T18:00:00,Gianyar,42,151,7.6,1008,2023-11-23 18:00:00
Badung_2023-11-23T18:00:00,Badung,71,154,9.3,1008,2023-11-23 18:00:00
Klungkung_2023-11-23T18:00:00,Klungkung,43,156,6.9,1008,2023-11-23 18:00:00
Kabupaten Buleleng_2023-11-23T18:00:00,Kabupaten Buleleng,50,180,4.6,1008,2023-11-23 18:00:00
Tabanan_2023-11-23T18:00:00,Tabanan,40,158,10.1,1008,2023-11-23 18:00:00
Pandeglang_2023-11-23T18:00:00,Pandeglang,99,285,3.9,1006,2023-11-23 18:00:00
Kabupaten Serang_2023-11-23T18:00:00,Kabupaten Serang,119,263,7.4,1006,2023-11-23 18:00:00
Tangerang_2023-11-23T18:00:00,Tangerang,138,355,13.0,1006,2023-11-23 18:00:00
Kabupaten Serang_2023-11-23T18:00:00,Kabupaten Serang,119,263,7.4,1006,2023-11-23 18:00:00
South Tangerang_2023-11-23T18:00:00,South Tangerang,155,5,13.0,1004,2023-11-23 18:00:00
Bengkulu_2023-11-23T18:00:00,Bengkulu,72,172,6.1,1007,2023-11-23 18:00:00
Kepahiang_2023-11-23T18:00:00,Kepahiang,54,234,3.7,1008,2023-11-23 18:00:00
Bantul_2023-11-23T18:00:00,Bantul,54,163,15.2,1007,2023-11-23 18:00:00
Sleman_2023-11-23T18:00:00,Sleman,76,178,10.9,1007,2023-11-23 18:00:00
Yogyakarta_2023-11-23T18:00:00,Yogyakarta,55,171,13.4,1007,2023-11-23 18:00:00
Propinsi Gorontalo_2023-11-23T18:00:00,Propinsi Gorontalo,61,163,2.1,1007,2023-11-23 18:00:00
Propinsi Gorontalo_2023-11-23T18:00:00,Propinsi Gorontalo,61,163,2.1,1007,2023-11-23 18:00:00
Jambi_2023-11-23T18:00:00,Jambi,72,301,3.7,1006,2023-11-23 18:00:00
Muara Sabak_2023-11-23T18:00:00,Muara Sabak,113,273,3.0,1006,2023-11-23 18:00:00
Sungai Penuh_2023-11-23T18:00:00,Sungai Penuh,57,223,4.0,1010,2023-11-23 18:00:00
Sarolangun_2023-11-23T18:00:00,Sarolangun,68,48,3.2,1006,2023-11-23 18:00:00
Bandung_2023-11-23T18:00:00,Bandung,161,8,5.2,1008,2023-11-23 18:00:00
Banjar_2023-11-23T18:00:00,Banjar,63,133,0.2,1009,2023-11-23 18:00:00
Ciamis_2023-11-23T18:00:00,Ciamis,55,144,6.9,1007,2023-11-23 18:00:00
Cianjur_2023-11-23T18:00:00,Cianjur,83,22,3.1,1008,2023-11-23 18:00:00
Bogor_2023-11-23T18:00:00,Bogor,79,179,1.5,984,2023-11-23 18:00:00
