id,kota,iqa,wind_dir(deg),wind_spd(km/h),pressure(mbar),accessed
Banda Aceh_2023-11-29T00:00:00,Banda Aceh,13,53,4.0,1010,2023-11-29
Langsa_2023-11-29T00:00:00,Langsa,30,305,3.7,1009,2023-11-29
Lhokseumawe_2023-11-29T00:00:00,Lhokseumawe,30,11,6.2,1009,2023-11-29
Sabang_2023-11-29T00:00:00,Sabang,14,70,16.6,1009,2023-11-29
Bangli_2023-11-29T00:00:00,Bangli,55,176,3.2,1011,2023-11-29
Denpasar_2023-11-29T00:00:00,Denpasar,79,199,3.7,1009,2023-11-29
Gianyar_2023-11-29T00:00:00,Gianyar,56,175,3.9,1010,2023-11-29
Badung_2023-11-29T00:00:00,Badung,92,198,3.4,1010,2023-11-29
Klungkung_2023-11-29T00:00:00,Klungkung,55,177,4.3,1010,2023-11-29
Kabupaten Buleleng_2023-11-29T00:00:00,Kabupaten Buleleng,29,187,8.4,1010,2023-11-29
Tabanan_2023-11-29T00:00:00,Tabanan,57,182,3.8,1010,2023-11-29
Pandeglang_2023-11-29T00:00:00,Pandeglang,101,218,3.4,1010,2023-11-29
Kabupaten Serang_2023-11-29T00:00:00,Kabupaten Serang,74,330,6.6,1009,2023-11-29
Tangerang_2023-11-29T00:00:00,Tangerang,157,351,11.1,1009,2023-11-29
Kabupaten Serang_2023-11-29T00:00:00,Kabupaten Serang,74,330,6.6,1009,2023-11-29
South Tangerang_2023-11-29T00:00:00,South Tangerang,171,2,11.1,1008,2023-11-29
Bengkulu_2023-11-29T00:00:00,Bengkulu,102,230,5.5,1010,2023-11-29
Kepahiang_2023-11-29T00:00:00,Kepahiang,51,236,1.2,1011,2023-11-29
Bantul_2023-11-29T00:00:00,Bantul,66,146,2.9,1010,2023-11-29
Sleman_2023-11-29T00:00:00,Sleman,76,237,1.3,1011,2023-11-29
Yogyakarta_2023-11-29T00:00:00,Yogyakarta,69,237,1.9,1010,2023-11-29
Propinsi Gorontalo_2023-11-29T00:00:00,Propinsi Gorontalo,59,34,4.5,1009,2023-11-29
Propinsi Gorontalo_2023-11-29T00:00:00,Propinsi Gorontalo,59,34,4.5,1009,2023-11-29
Jambi_2023-11-29T00:00:00,Jambi,115,190,4.1,1009,2023-11-29
Muara Sabak_2023-11-29T00:00:00,Muara Sabak,67,191,5.5,1009,2023-11-29
Sungai Penuh_2023-11-29T00:00:00,Sungai Penuh,51,218,1.6,1012,2023-11-29
Sarolangun_2023-11-29T00:00:00,Sarolangun,57,57,0.8,1009,2023-11-29
Bandung_2023-11-29T00:00:00,Bandung,151,7,1.9,1012,2023-11-29
Banjar_2023-11-29T00:00:00,Banjar,60,153,0.8,1012,2023-11-29
Ciamis_2023-11-29T00:00:00,Ciamis,60,130,0.9,1011,2023-11-29
Cianjur_2023-11-29T00:00:00,Cianjur,72,20,0.6,1011,2023-11-29
Bogor_2023-11-29T00:00:00,Bogor,21,260,1.7,1010,2023-11-29
Bekasi_2023-11-29T00:00:00,Bekasi,139,232,5.5,1008,2023-11-29
Cimahi_2023-11-29T00:00:00,Cimahi,79,4,1.3,1011,2023-11-29
Cirebon_2023-11-29T00:00:00,Cirebon,110,228,10.2,1010,2023-11-29
Garut_2023-11-29T00:00:00,Garut,60,119,3.4,1012,2023-11-29
Indramayu_2023-11-29T00:00:00,Indramayu,72,114,16.3,1009,2023-11-29
Karawang_2023-11-29T00:00:00,Karawang,89,319,5.8,1010,2023-11-29
Kuningan_2023-11-29T00:00:00,Kuningan,68,202,7.3,1011,2023-11-29
Majalengka_2023-11-29T00:00:00,Majalengka,72,59,6.1,1010,2023-11-29
Purwakarta_2023-11-29T00:00:00,Purwakarta,144,359,3.4,1010,2023-11-29
Tasikmalaya_2023-11-29T00:00:00,Tasikmalaya,58,125,1.7,1012,2023-11-29
Bandung_2023-11-29T00:00:00,Bandung,151,7,1.9,1012,2023-11-29
Subang_2023-11-29T00:00:00,Subang,66,143,4.6,1011,2023-11-29
Cirebon_2023-11-29T00:00:00,Cirebon,110,228,10.2,1010,2023-11-29
Sumedang_2023-11-29T00:00:00,Sumedang,77,43,4.1,1011,2023-11-29
Tasikmalaya_2023-11-29T00:00:00,Tasikmalaya,58,125,1.7,1012,2023-11-29
Bogor_2023-11-29T00:00:00,Bogor,21,260,1.7,1010,2023-11-29
Bekasi_2023-11-29T00:00:00,Bekasi,139,232,5.5,1008,2023-11-29
Bogor_2023-11-29T00:00:00,Bogor,21,260,1.7,1010,2023-11-29
Cianjur_2023-11-29T00:00:00,Cianjur,72,20,0.6,1011,2023-11-29
Banjarnegara_2023-11-29T00:00:00,Banjarnegara,81,114,2.8,1011,2023-11-29
Batang_2023-11-29T00:00:00,Batang,79,150,12.4,1009,2023-11-29
Blora_2023-11-29T00:00:00,Blora,85,215,9.2,1010,2023-11-29
Boyolali_2023-11-29T00:00:00,Boyolali,85,210,4.7,1011,2023-11-29
Brebes_2023-11-29T00:00:00,Brebes,69,75,8.7,1009,2023-11-29
Cilacap_2023-11-29T00:00:00,Cilacap,58,137,8.5,1010,2023-11-29
Demak_2023-11-29T00:00:00,Demak,82,135,15.8,1010,2023-11-29
Jepara_2023-11-29T00:00:00,Jepara,80,142,16.5,1009,2023-11-29
Pekalongan_2023-11-29T00:00:00,Pekalongan,75,72,6.7,1010,2023-11-29
Karanganyar_2023-11-29T00:00:00,Karanganyar,85,223,2.8,1010,2023-11-29
Kebumen_2023-11-29T00:00:00,Kebumen,73,115,4.3,1010,2023-11-29
Kendal_2023-11-29T00:00:00,Kendal,81,115,8.2,1010,2023-11-29
Kabupaten Klaten_2023-11-29T00:00:00,Kabupaten Klaten,77,235,3.0,1010,2023-11-29
Kudus_2023-11-29T00:00:00,Kudus,82,312,7.8,1010,2023-11-29
Magelang_2023-11-29T00:00:00,Magelang,85,174,1.9,1011,2023-11-29
Magelang_2023-11-29T00:00:00,Magelang,85,174,1.9,1011,2023-11-29
Pati_2023-11-29T00:00:00,Pati,80,228,3.2,1010,2023-11-29
