id,kota,iqa,wind_dir(deg),wind_spd(km/h),pressure(mbar),accessed
Banda Aceh_2023-11-27T06:00:00,Banda Aceh,40,76,7.8,1009,2023-11-27 06:00:00
Langsa_2023-11-27T06:00:00,Langsa,21,359,9.4,1008,2023-11-27 06:00:00
Lhokseumawe_2023-11-27T06:00:00,Lhokseumawe,17,269,10.5,1009,2023-11-27 06:00:00
Sabang_2023-11-27T06:00:00,Sabang,9,86,11.1,1009,2023-11-27 06:00:00
Bangli_2023-11-27T06:00:00,Bangli,52,195,3.2,1010,2023-11-27 06:00:00
Denpasar_2023-11-27T06:00:00,Denpasar,84,168,5.5,1008,2023-11-27 06:00:00
Gianyar_2023-11-27T06:00:00,Gianyar,51,197,4.2,1010,2023-11-27 06:00:00
Badung_2023-11-27T06:00:00,Badung,71,171,2.8,1010,2023-11-27 06:00:00
Klungkung_2023-11-27T06:00:00,Klungkung,50,195,5.0,1010,2023-11-27 06:00:00
Kabupaten Buleleng_2023-11-27T06:00:00,Kabupaten Buleleng,29,188,10.9,1010,2023-11-27 06:00:00
Tabanan_2023-11-27T06:00:00,Tabanan,52,198,1.0,1010,2023-11-27 06:00:00
Pandeglang_2023-11-27T06:00:00,Pandeglang,95,159,4.9,1009,2023-11-27 06:00:00
Kabupaten Serang_2023-11-27T06:00:00,Kabupaten Serang,92,323,6.2,1009,2023-11-27 06:00:00
Tangerang_2023-11-27T06:00:00,Tangerang,173,320,9.3,1008,2023-11-27 06:00:00
Kabupaten Serang_2023-11-27T06:00:00,Kabupaten Serang,92,323,6.2,1009,2023-11-27 06:00:00
South Tangerang_2023-11-27T06:00:00,South Tangerang,166,342,9.3,1008,2023-11-27 06:00:00
Bengkulu_2023-11-27T06:00:00,Bengkulu,77,244,4.3,1010,2023-11-27 06:00:00
Kepahiang_2023-11-27T06:00:00,Kepahiang,35,242,1.3,1011,2023-11-27 06:00:00
Bantul_2023-11-27T06:00:00,Bantul,72,193,4.9,1010,2023-11-27 06:00:00
Sleman_2023-11-27T06:00:00,Sleman,68,203,4.2,1010,2023-11-27 06:00:00
Yogyakarta_2023-11-27T06:00:00,Yogyakarta,74,199,4.8,1010,2023-11-27 06:00:00
Propinsi Gorontalo_2023-11-27T06:00:00,Propinsi Gorontalo,60,22,4.6,1009,2023-11-27 06:00:00
Propinsi Gorontalo_2023-11-27T06:00:00,Propinsi Gorontalo,60,22,4.6,1009,2023-11-27 06:00:00
Jambi_2023-11-27T06:00:00,Jambi,53,53,4.5,1009,2023-11-27 06:00:00
Muara Sabak_2023-11-27T06:00:00,Muara Sabak,73,9,5.6,1009,2023-11-27 06:00:00
Sungai Penuh_2023-11-27T06:00:00,Sungai Penuh,45,227,1.8,1012,2023-11-27 06:00:00
Sarolangun_2023-11-27T06:00:00,Sarolangun,54,33,2.8,1009,2023-11-27 06:00:00
Bandung_2023-11-27T06:00:00,Bandung,87,19,2.4,1011,2023-11-27 06:00:00
Banjar_2023-11-27T06:00:00,Banjar,72,165,2.1,1012,2023-11-27 06:00:00
