id,kota,iqa,wind_dir(deg),wind_spd(km/h),pressure(mbar),accessed
Banda Aceh_2023-11-27T18:00:00,Banda Aceh,45,76,10.7,1008,2023-11-27 18:00:00
Langsa_2023-11-27T18:00:00,Langsa,20,347,6.4,1007,2023-11-27 18:00:00
Lhokseumawe_2023-11-27T18:00:00,Lhokseumawe,8,318,15.4,1008,2023-11-27 18:00:00
Sabang_2023-11-27T18:00:00,Sabang,6,54,15.2,1008,2023-11-27 18:00:00
Bangli_2023-11-27T18:00:00,Bangli,46,188,1.3,1009,2023-11-27 18:00:00
Denpasar_2023-11-27T18:00:00,Denpasar,75,168,5.5,1007,2023-11-27 18:00:00
Gianyar_2023-11-27T18:00:00,Gianyar,48,195,2.2,1009,2023-11-27 18:00:00
Badung_2023-11-27T18:00:00,Badung,59,171,3.6,1009,2023-11-27 18:00:00
Klungkung_2023-11-27T18:00:00,Klungkung,48,191,2.3,1009,2023-11-27 18:00:00
Kabupaten Buleleng_2023-11-27T18:00:00,Kabupaten Buleleng,29,188,2.4,1009,2023-11-27 18:00:00
Tabanan_2023-11-27T18:00:00,Tabanan,48,204,4.5,1009,2023-11-27 18:00:00
Pandeglang_2023-11-27T18:00:00,Pandeglang,80,41,2.2,1008,2023-11-27 18:00:00
Kabupaten Serang_2023-11-27T18:00:00,Kabupaten Serang,81,323,4.5,1008,2023-11-27 18:00:00
Tangerang_2023-11-27T18:00:00,Tangerang,101,320,7.4,1007,2023-11-27 18:00:00
Kabupaten Serang_2023-11-27T18:00:00,Kabupaten Serang,81,323,4.5,1008,2023-11-27 18:00:00
South Tangerang_2023-11-27T18:00:00,South Tangerang,97,342,14.8,1007,2023-11-27 18:00:00
Bengkulu_2023-11-27T18:00:00,Bengkulu,34,244,6.2,1009,2023-11-27 18:00:00
Kepahiang_2023-11-27T18:00:00,Kepahiang,40,237,4.0,1010,2023-11-27 18:00:00
Bantul_2023-11-27T18:00:00,Bantul,60,182,11.4,1008,2023-11-27 18:00:00
Sleman_2023-11-27T18:00:00,Sleman,61,193,9.7,1009,2023-11-27 18:00:00
Yogyakarta_2023-11-27T18:00:00,Yogyakarta,61,190,11.3,1008,2023-11-27 18:00:00
Propinsi Gorontalo_2023-11-27T18:00:00,Propinsi Gorontalo,59,22,2.9,1008,2023-11-27 18:00:00
Propinsi Gorontalo_2023-11-27T18:00:00,Propinsi Gorontalo,59,22,2.9,1008,2023-11-27 18:00:00
Jambi_2023-11-27T18:00:00,Jambi,75,53,3.6,1007,2023-11-27 18:00:00
Muara Sabak_2023-11-27T18:00:00,Muara Sabak,65,9,7.5,1008,2023-11-27 18:00:00
Sungai Penuh_2023-11-27T18:00:00,Sungai Penuh,36,233,4.9,1010,2023-11-27 18:00:00
Sarolangun_2023-11-27T18:00:00,Sarolangun,42,95,4.7,1007,2023-11-27 18:00:00
Bandung_2023-11-27T18:00:00,Bandung,128,19,4.0,1010,2023-11-27 18:00:00
Banjar_2023-11-27T18:00:00,Banjar,70,234,3.4,1011,2023-11-27 18:00:00
Ciamis_2023-11-27T18:00:00,Ciamis,62,117,6.1,1009,2023-11-27 18:00:00
Cianjur_2023-11-27T18:00:00,Cianjur,74,8,1.1,1010,2023-11-27 18:00:00
Bogor_2023-11-27T18:00:00,Bogor,81,200,3.3,1009,2023-11-27 18:00:00
Bekasi_2023-11-27T18:00:00,Bekasi,141,336,14.8,1003,2023-11-27 18:00:00
Cimahi_2023-11-27T18:00:00,Cimahi,77,356,4.2,1010,2023-11-27 18:00:00
Cirebon_2023-11-27T18:00:00,Cirebon,100,58,11.7,1008,2023-11-27 18:00:00
Garut_2023-11-27T18:00:00,Garut,64,87,4.7,1010,2023-11-27 18:00:00
Indramayu_2023-11-27T18:00:00,Indramayu,68,21,16.5,1008,2023-11-27 18:00:00
Karawang_2023-11-27T18:00:00,Karawang,89,319,5.8,1010,2023-11-27 18:00:00
Kuningan_2023-11-27T18:00:00,Kuningan,69,57,6.1,1009,2023-11-27 18:00:00
Majalengka_2023-11-27T18:00:00,Majalengka,71,59,6.8,1009,2023-11-27 18:00:00
Purwakarta_2023-11-27T18:00:00,Purwakarta,141,354,6.3,1008,2023-11-27 18:00:00
Tasikmalaya_2023-11-27T18:00:00,Tasikmalaya,62,115,5.7,1009,2023-11-27 18:00:00
Bandung_2023-11-27T18:00:00,Bandung,128,19,4.0,1010,2023-11-27 18:00:00
Subang_2023-11-27T18:00:00,Subang,68,89,3.8,1009,2023-11-27 18:00:00
Cirebon_2023-11-27T18:00:00,Cirebon,100,58,11.7,1008,2023-11-27 18:00:00
Sumedang_2023-11-27T18:00:00,Sumedang,74,21,2.8,1009,2023-11-27 18:00:00
Tasikmalaya_2023-11-27T18:00:00,Tasikmalaya,62,115,5.7,1009,2023-11-27 18:00:00
Bogor_2023-11-27T18:00:00,Bogor,81,200,3.3,1009,2023-11-27 18:00:00
Bekasi_2023-11-27T18:00:00,Bekasi,141,336,14.8,1003,2023-11-27 18:00:00
Bogor_2023-11-27T18:00:00,Bogor,81,200,3.3,1009,2023-11-27 18:00:00
Cianjur_2023-11-27T18:00:00,Cianjur,74,8,1.1,1010,2023-11-27 18:00:00
Banjarnegara_2023-11-27T18:00:00,Banjarnegara,62,214,4.5,1009,2023-11-27 18:00:00
Batang_2023-11-27T18:00:00,Batang,88,19,11.4,1008,2023-11-27 18:00:00
Blora_2023-11-27T18:00:00,Blora,84,338,17.5,1007,2023-11-27 18:00:00
Boyolali_2023-11-27T18:00:00,Boyolali,65,195,5.1,1009,2023-11-27 18:00:00
Brebes_2023-11-27T18:00:00,Brebes,69,38,10.1,1008,2023-11-27 18:00:00
Cilacap_2023-11-27T18:00:00,Cilacap,60,184,12.0,1008,2023-11-27 18:00:00
Demak_2023-11-27T18:00:00,Demak,89,345,15.2,1008,2023-11-27 18:00:00
