id,kota,iqa,wind_dir(deg),wind_spd(km/h),pressure(mbar),accessed
Banda Aceh_2023-11-22T06:00:00,Banda Aceh,38,106,11.1,1008,2023-11-22 06:00:00
Langsa_2023-11-22T06:00:00,Langsa,26,308,3.8,1008,2023-11-22 06:00:00
Lhokseumawe_2023-11-22T06:00:00,Lhokseumawe,33,92,6.9,1009,2023-11-22 06:00:00
Sabang_2023-11-22T06:00:00,Sabang,36,64,16.0,1008,2023-11-22 06:00:00
Bangli_2023-11-22T06:00:00,Bangli,43,143,1.9,1011,2023-11-22 06:00:00
Denpasar_2023-11-22T06:00:00,Denpasar,63,169,5.5,1010,2023-11-22 06:00:00
Gianyar_2023-11-22T06:00:00,Gianyar,43,141,3.8,1010,2023-11-22 06:00:00
Badung_2023-11-22T06:00:00,Badung,82,174,5.1,1010,2023-11-22 06:00:00
Klungkung_2023-11-22T06:00:00,Klungkung,43,152,2.7,1010,2023-11-22 06:00:00
Kabupaten Buleleng_2023-11-22T06:00:00,Kabupaten Buleleng,50,183,8.2,1010,2023-11-22 06:00:00
Tabanan_2023-11-22T06:00:00,Tabanan,43,151,5.4,1010,2023-11-22 06:00:00
Pandeglang_2023-11-22T06:00:00,Pandeglang,69,217,2.8,1009,2023-11-22 06:00:00
Kabupaten Serang_2023-11-22T06:00:00,Kabupaten Serang,102,293,3.5,1008,2023-11-22 06:00:00
Tangerang_2023-11-22T06:00:00,Tangerang,153,347,7.4,1008,2023-11-22 06:00:00
Kabupaten Serang_2023-11-22T06:00:00,Kabupaten Serang,102,293,3.5,1008,2023-11-22 06:00:00
South Tangerang_2023-11-22T06:00:00,South Tangerang,80,358,7.4,1008,2023-11-22 06:00:00
Bengkulu_2023-11-22T06:00:00,Bengkulu,58,170,4.3,1009,2023-11-22 06:00:00
Kepahiang_2023-11-22T06:00:00,Kepahiang,44,194,1.6,1010,2023-11-22 06:00:00
Bantul_2023-11-22T06:00:00,Bantul,62,175,2.7,1010,2023-11-22 06:00:00
Sleman_2023-11-22T06:00:00,Sleman,45,200,4.5,1010,2023-11-22 06:00:00
Yogyakarta_2023-11-22T06:00:00,Yogyakarta,62,192,2.2,1010,2023-11-22 06:00:00
Propinsi Gorontalo_2023-11-22T06:00:00,Propinsi Gorontalo,65,204,2.9,1010,2023-11-22 06:00:00
Propinsi Gorontalo_2023-11-22T06:00:00,Propinsi Gorontalo,65,204,2.9,1010,2023-11-22 06:00:00
Jambi_2023-11-22T06:00:00,Jambi,113,317,3.4,1008,2023-11-22 06:00:00
Muara Sabak_2023-11-22T06:00:00,Muara Sabak,67,273,5.5,1008,2023-11-22 06:00:00
Sungai Penuh_2023-11-22T06:00:00,Sungai Penuh,51,198,2.2,1012,2023-11-22 06:00:00
Sarolangun_2023-11-22T06:00:00,Sarolangun,67,52,1.2,1008,2023-11-22 06:00:00
Bandung_2023-11-22T06:00:00,Bandung,113,22,1.6,1012,2023-11-22 06:00:00
Banjar_2023-11-22T06:00:00,Banjar,58,131,3.7,1012,2023-11-22 06:00:00
Ciamis_2023-11-22T06:00:00,Ciamis,56,145,1.9,1011,2023-11-22 06:00:00
Cianjur_2023-11-22T06:00:00,Cianjur,58,12,3.0,1010,2023-11-22 06:00:00
Bogor_2023-11-22T06:00:00,Bogor,58,177,4.9,1010,2023-11-22 06:00:00
Bekasi_2023-11-22T06:00:00,Bekasi,104,1,3.9,1001,2023-11-22 06:00:00
Cimahi_2023-11-22T06:00:00,Cimahi,69,19,4.8,1011,2023-11-22 06:00:00
Cirebon_2023-11-22T06:00:00,Cirebon,107,56,11.7,1008,2023-11-22 06:00:00
Garut_2023-11-22T06:00:00,Garut,56,135,4.0,1012,2023-11-22 06:00:00
Indramayu_2023-11-22T06:00:00,Indramayu,63,76,13.1,1008,2023-11-22 06:00:00
Karawang_2023-11-22T06:00:00,Karawang,89,319,5.8,1010,2023-11-22 06:00:00
Kuningan_2023-11-22T06:00:00,Kuningan,56,185,9.6,1010,2023-11-22 06:00:00
Majalengka_2023-11-22T06:00:00,Majalengka,58,165,7.2,1010,2023-11-22 06:00:00
Purwakarta_2023-11-22T06:00:00,Purwakarta,84,18,4.0,1009,2023-11-22 06:00:00
Tasikmalaya_2023-11-22T06:00:00,Tasikmalaya,56,128,1.5,1011,2023-11-22 06:00:00
Bandung_2023-11-22T06:00:00,Bandung,113,22,1.6,1012,2023-11-22 06:00:00
Subang_2023-11-22T06:00:00,Subang,56,172,6.5,1010,2023-11-22 06:00:00
