id,kota,iqa,wind_dir(deg),wind_spd(km/h),pressure(mbar),accessed
Banda Aceh_2023-11-20T12:00:00,Banda Aceh,33,174,15.4,1012,2023-11-20 12:00:00
Langsa_2023-11-20T12:00:00,Langsa,30,353,9.5,1012,2023-11-20 12:00:00
Lhokseumawe_2023-11-20T12:00:00,Lhokseumawe,32,106,10.6,1013,2023-11-20 12:00:00
Sabang_2023-11-20T12:00:00,Sabang,37,91,27.5,1012,2023-11-20 12:00:00
Bangli_2023-11-20T12:00:00,Bangli,33,156,12.5,1012,2023-11-20 12:00:00
Denpasar_2023-11-20T12:00:00,Denpasar,37,182,16.7,1011,2023-11-20 12:00:00
Gianyar_2023-11-20T12:00:00,Gianyar,33,154,14.2,1011,2023-11-20 12:00:00
Badung_2023-11-20T12:00:00,Badung,41,184,15.4,1011,2023-11-20 12:00:00
Klungkung_2023-11-20T12:00:00,Klungkung,33,159,13.5,1011,2023-11-20 12:00:00
Kabupaten Buleleng_2023-11-20T12:00:00,Kabupaten Buleleng,17,186,3.7,1011,2023-11-20 12:00:00
Tabanan_2023-11-20T12:00:00,Tabanan,33,158,16.5,1011,2023-11-20 12:00:00
Pandeglang_2023-11-20T12:00:00,Pandeglang,105,312,3.6,1011,2023-11-20 12:00:00
Kabupaten Serang_2023-11-20T12:00:00,Kabupaten Serang,109,344,7.0,1010,2023-11-20 12:00:00
Tangerang_2023-11-20T12:00:00,Tangerang,145,5,3.7,1009,2023-11-20 12:00:00
Kabupaten Serang_2023-11-20T12:00:00,Kabupaten Serang,109,344,7.0,1010,2023-11-20 12:00:00
South Tangerang_2023-11-20T12:00:00,South Tangerang,134,10,13.0,1007,2023-11-20 12:00:00
Bengkulu_2023-11-20T12:00:00,Bengkulu,65,199,18.5,1011,2023-11-20 12:00:00
Kepahiang_2023-11-20T12:00:00,Kepahiang,41,227,4.1,1012,2023-11-20 12:00:00
Bantul_2023-11-20T12:00:00,Bantul,45,164,16.3,1011,2023-11-20 12:00:00
Sleman_2023-11-20T12:00:00,Sleman,65,176,10.4,1012,2023-11-20 12:00:00
Yogyakarta_2023-11-20T12:00:00,Yogyakarta,44,169,12.0,1011,2023-11-20 12:00:00
Propinsi Gorontalo_2023-11-20T12:00:00,Propinsi Gorontalo,64,216,15.5,1009,2023-11-20 12:00:00
Propinsi Gorontalo_2023-11-20T12:00:00,Propinsi Gorontalo,64,216,15.5,1009,2023-11-20 12:00:00
Jambi_2023-11-20T12:00:00,Jambi,45,66,6.1,1011,2023-11-20 12:00:00
Muara Sabak_2023-11-20T12:00:00,Muara Sabak,42,286,8.9,1011,2023-11-20 12:00:00
Sungai Penuh_2023-11-20T12:00:00,Sungai Penuh,43,221,3.3,1013,2023-11-20 12:00:00
Sarolangun_2023-11-20T12:00:00,Sarolangun,50,10,5.9,1011,2023-11-20 12:00:00
Bandung_2023-11-20T12:00:00,Bandung,67,352,6.9,1012,2023-11-20 12:00:00
Banjar_2023-11-20T12:00:00,Banjar,59,203,5.1,1013,2023-11-20 12:00:00
Ciamis_2023-11-20T12:00:00,Ciamis,53,149,9.6,1012,2023-11-20 12:00:00
Cianjur_2023-11-20T12:00:00,Cianjur,64,208,4.5,1012,2023-11-20 12:00:00
Bogor_2023-11-20T12:00:00,Bogor,83,4,5.8,1011,2023-11-20 12:00:00
Bekasi_2023-11-20T12:00:00,Bekasi,97,1,13.0,1010,2023-11-20 12:00:00
Cimahi_2023-11-20T12:00:00,Cimahi,69,350,7.2,1012,2023-11-20 12:00:00
Cirebon_2023-11-20T12:00:00,Cirebon,120,37,13.6,1010,2023-11-20 12:00:00
Garut_2023-11-20T12:00:00,Garut,51,127,9.1,1013,2023-11-20 12:00:00
Indramayu_2023-11-20T12:00:00,Indramayu,61,57,13.9,1010,2023-11-20 12:00:00
Karawang_2023-11-20T12:00:00,Karawang,89,319,5.8,1010,2023-11-20 12:00:00
Kuningan_2023-11-20T12:00:00,Kuningan,54,174,12.1,1012,2023-11-20 12:00:00
Majalengka_2023-11-20T12:00:00,Majalengka,54,121,5.9,1010,2023-11-20 12:00:00
Purwakarta_2023-11-20T12:00:00,Purwakarta,91,7,6.0,1010,2023-11-20 12:00:00
Tasikmalaya_2023-11-20T12:00:00,Tasikmalaya,52,142,9.5,1012,2023-11-20 12:00:00
Bandung_2023-11-20T12:00:00,Bandung,67,352,6.9,1012,2023-11-20 12:00:00
Subang_2023-11-20T12:00:00,Subang,54,171,11.1,1012,2023-11-20 12:00:00
Cirebon_2023-11-20T12:00:00,Cirebon,120,37,13.6,1010,2023-11-20 12:00:00
Sumedang_2023-11-20T12:00:00,Sumedang,60,56,6.9,1011,2023-11-20 12:00:00
Tasikmalaya_2023-11-20T12:00:00,Tasikmalaya,52,142,9.5,1012,2023-11-20 12:00:00
Bogor_2023-11-20T12:00:00,Bogor,83,4,5.8,1011,2023-11-20 12:00:00
Bekasi_2023-11-20T12:00:00,Bekasi,97,1,13.0,1010,2023-11-20 12:00:00
Bogor_2023-11-20T12:00:00,Bogor,83,4,5.8,1011,2023-11-20 12:00:00
Cianjur_2023-11-20T12:00:00,Cianjur,64,208,4.5,1012,2023-11-20 12:00:00
Banjarnegara_2023-11-20T12:00:00,Banjarnegara,49,174,8.5,1012,2023-11-20 12:00:00
Batang_2023-11-20T12:00:00,Batang,74,12,13.0,1010,2023-11-20 12:00:00
Blora_2023-11-20T12:00:00,Blora,62,9,5.5,1010,2023-11-20 12:00:00
Boyolali_2023-11-20T12:00:00,Boyolali,40,199,13.5,1012,2023-11-20 12:00:00
Brebes_2023-11-20T12:00:00,Brebes,57,197,1.5,1010,2023-11-20 12:00:00
Cilacap_2023-11-20T12:00:00,Cilacap,54,146,16.1,1012,2023-11-20 12:00:00
Demak_2023-11-20T12:00:00,Demak,64,333,8.3,1010,2023-11-20 12:00:00
Jepara_2023-11-20T12:00:00,Jepara,73,5,4.6,1010,2023-11-20 12:00:00
Pekalongan_2023-11-20T12:00:00,Pekalongan,58,357,8.9,1011,2023-11-20 12:00:00
Karanganyar_2023-11-20T12:00:00,Karanganyar,36,208,6.9,1010,2023-11-20 12:00:00
Kebumen_2023-11-20T12:00:00,Kebumen,50,160,15.6,1012,2023-11-20 12:00:00
Kendal_2023-11-20T12:00:00,Kendal,62,350,9.0,1010,2023-11-20 12:00:00
Kabupaten Klaten_2023-11-20T12:00:00,Kabupaten Klaten,39,182,13.5,1011,2023-11-20 12:00:00
Kudus_2023-11-20T12:00:00,Kudus,65,155,12.6,1010,2023-11-20 12:00:00
Magelang_2023-11-20T12:00:00,Magelang,47,185,10.7,1012,2023-11-20 12:00:00
Magelang_2023-11-20T12:00:00,Magelang,47,185,10.7,1012,2023-11-20 12:00:00
Pati_2023-11-20T12:00:00,Pati,66,34,7.5,1010,2023-11-20 12:00:00
Pekalongan_2023-11-20T12:00:00,Pekalongan,58,357,8.9,1011,2023-11-20 12:00:00
Pemalang_2023-11-20T12:00:00,Pemalang,58,195,6.8,1010,2023-11-20 12:00:00
Purbalingga_2023-11-20T12:00:00,Purbalingga,52,161,10.4,1012,2023-11-20 12:00:00
Banyumas_2023-11-20T12:00:00,Banyumas,52,162,12.2,1011,2023-11-20 12:00:00
Purworejo_2023-11-20T12:00:00,Purworejo,50,164,11.2,1012,2023-11-20 12:00:00
Rembang_2023-11-20T12:00:00,Rembang,70,21,6.8,1010,2023-11-20 12:00:00
Salatiga_2023-11-20T12:00:00,Salatiga,46,208,7.2,1011,2023-11-20 12:00:00
Semarang_2023-11-20T12:00:00,Semarang,76,337,7.4,1009,2023-11-20 12:00:00
Tegal_2023-11-20T12:00:00,Tegal,57,202,4.9,1010,2023-11-20 12:00:00
Sragen_2023-11-20T12:00:00,Sragen,40,230,5.5,1010,2023-11-20 12:00:00
Sukoharjo_2023-11-20T12:00:00,Sukoharjo,36,192,12.7,1010,2023-11-20 12:00:00
Surakarta_2023-11-20T12:00:00,Surakarta,43,196,11.7,1010,2023-11-20 12:00:00
Tegal_2023-11-20T12:00:00,Tegal,57,202,4.9,1010,2023-11-20 12:00:00
Temanggung_2023-11-20T12:00:00,Temanggung,49,181,9.5,1012,2023-11-20 12:00:00
Semarang_2023-11-20T12:00:00,Semarang,76,337,7.4,1009,2023-11-20 12:00:00
Wonogiri_2023-11-20T12:00:00,Wonogiri,35,172,14.6,1010,2023-11-20 12:00:00
Wonosobo_2023-11-20T12:00:00,Wonosobo,49,174,7.3,1013,2023-11-20 12:00:00
Semarang_2023-11-20T12:00:00,Semarang,76,337,7.4,1009,2023-11-20 12:00:00
Bangkalan_2023-11-20T12:00:00,Bangkalan,82,33,6.3,1010,2023-11-20 12:00:00
Banyuwangi_2023-11-20T12:00:00,Banyuwangi,33,155,12.9,1012,2023-11-20 12:00:00
Batu_2023-11-20T12:00:00,Batu,48,143,1.7,1012,2023-11-20 12:00:00
Blitar_2023-11-20T12:00:00,Blitar,33,172,20.8,1011,2023-11-20 12:00:00
Bojonegoro_2023-11-20T12:00:00,Bojonegoro,57,171,7.3,1009,2023-11-20 12:00:00
Bondowoso_2023-11-20T12:00:00,Bondowoso,32,207,2.3,1011,2023-11-20 12:00:00
Gresik_2023-11-20T12:00:00,Gresik,81,48,5.6,1009,2023-11-20 12:00:00
Jember_2023-11-20T12:00:00,Jember,32,206,11.4,1011,2023-11-20 12:00:00
Jombang_2023-11-20T12:00:00,Jombang,59,195,0.4,1009,2023-11-20 12:00:00
Kediri_2023-11-20T12:00:00,Kediri,37,183,20.6,1010,2023-11-20 12:00:00
Kabupaten Malang_2023-11-20T12:00:00,Kabupaten Malang,85,202,6.2,1011,2023-11-20 12:00:00
Lamongan_2023-11-20T12:00:00,Lamongan,82,32,6.6,1009,2023-11-20 12:00:00
Kabupaten Lumajang_2023-11-20T12:00:00,Kabupaten Lumajang,32,179,14.1,1011,2023-11-20 12:00:00
Madiun_2023-11-20T12:00:00,Madiun,34,172,9.4,1009,2023-11-20 12:00:00
Madiun_2023-11-20T12:00:00,Madiun,34,172,9.4,1009,2023-11-20 12:00:00
Magetan_2023-11-20T12:00:00,Magetan,34,167,10.1,1011,2023-11-20 12:00:00
Kabupaten Malang_2023-11-20T12:00:00,Kabupaten Malang,85,202,6.2,1011,2023-11-20 12:00:00
Mojokerto_2023-11-20T12:00:00,Mojokerto,72,224,7.6,1009,2023-11-20 12:00:00
Nganjuk_2023-11-20T12:00:00,Nganjuk,38,168,13.0,1010,2023-11-20 12:00:00
Pacitan_2023-11-20T12:00:00,Pacitan,39,141,22.2,1011,2023-11-20 12:00:00
Pamekasan_2023-11-20T12:00:00,Pamekasan,62,85,5.8,1010,2023-11-20 12:00:00
Pasuruan_2023-11-20T12:00:00,Pasuruan,56,48,11.2,1010,2023-11-20 12:00:00
