id,kota,iqa,wind_dir(deg),wind_spd(km/h),pressure(mbar),accessed
Banda Aceh_2023-11-29T12:00:00,Banda Aceh,19,53,10.2,1011,2023-11-29 12:00:00
Langsa_2023-11-29T12:00:00,Langsa,28,279,5.0,1009,2023-11-29 12:00:00
Lhokseumawe_2023-11-29T12:00:00,Lhokseumawe,22,314,5.8,1010,2023-11-29 12:00:00
Sabang_2023-11-29T12:00:00,Sabang,22,22,15.8,1010,2023-11-29 12:00:00
Bangli_2023-11-29T12:00:00,Bangli,53,160,8.0,1010,2023-11-29 12:00:00
Denpasar_2023-11-29T12:00:00,Denpasar,53,199,13.0,1009,2023-11-29 12:00:00
Gianyar_2023-11-29T12:00:00,Gianyar,53,163,10.5,1010,2023-11-29 12:00:00
Badung_2023-11-29T12:00:00,Badung,53,198,11.3,1010,2023-11-29 12:00:00
Klungkung_2023-11-29T12:00:00,Klungkung,53,165,10.3,1010,2023-11-29 12:00:00
Kabupaten Buleleng_2023-11-29T12:00:00,Kabupaten Buleleng,29,187,0.6,1010,2023-11-29 12:00:00
Tabanan_2023-11-29T12:00:00,Tabanan,53,168,11.2,1010,2023-11-29 12:00:00
Pandeglang_2023-11-29T12:00:00,Pandeglang,104,347,6.2,1010,2023-11-29 12:00:00
Kabupaten Serang_2023-11-29T12:00:00,Kabupaten Serang,160,330,11.3,1010,2023-11-29 12:00:00
Tangerang_2023-11-29T12:00:00,Tangerang,162,351,11.1,1013,2023-11-29 12:00:00
Kabupaten Serang_2023-11-29T12:00:00,Kabupaten Serang,160,330,11.3,1010,2023-11-29 12:00:00
South Tangerang_2023-11-29T12:00:00,South Tangerang,137,2,18.5,1005,2023-11-29 12:00:00
Bengkulu_2023-11-29T12:00:00,Bengkulu,89,230,5.9,1009,2023-11-29 12:00:00
Kepahiang_2023-11-29T12:00:00,Kepahiang,38,228,1.3,1010,2023-11-29 12:00:00
Bantul_2023-11-29T12:00:00,Bantul,56,161,17.0,1010,2023-11-29 12:00:00
Sleman_2023-11-29T12:00:00,Sleman,66,180,11.1,1010,2023-11-29 12:00:00
