id,kota,iqa,wind_dir(deg),wind_spd(km/h),pressure(mbar),accessed
Banda Aceh_2023-11-26T00:00:00,Banda Aceh,35,43,9.9,1012,2023-11-26
Langsa_2023-11-26T00:00:00,Langsa,20,6,4.5,1011,2023-11-26
Lhokseumawe_2023-11-26T00:00:00,Lhokseumawe,35,56,0.3,1012,2023-11-26
Sabang_2023-11-26T00:00:00,Sabang,42,69,7.2,1012,2023-11-26
Bangli_2023-11-26T00:00:00,Bangli,58,181,2.8,1011,2023-11-26
Denpasar_2023-11-26T00:00:00,Denpasar,81,146,1.8,1010,2023-11-26
Gianyar_2023-11-26T00:00:00,Gianyar,58,189,4.2,1011,2023-11-26
Badung_2023-11-26T00:00:00,Badung,63,149,3.7,1011,2023-11-26
Klungkung_2023-11-26T00:00:00,Klungkung,58,182,4.7,1011,2023-11-26
Kabupaten Buleleng_2023-11-26T00:00:00,Kabupaten Buleleng,33,182,8.8,1011,2023-11-26
Tabanan_2023-11-26T00:00:00,Tabanan,60,208,2.9,1011,2023-11-26
Pandeglang_2023-11-26T00:00:00,Pandeglang,90,179,4.7,1011,2023-11-26
Kabupaten Serang_2023-11-26T00:00:00,Kabupaten Serang,93,339,5.3,1011,2023-11-26
Tangerang_2023-11-26T00:00:00,Tangerang,153,1,5.5,1009,2023-11-26
Kabupaten Serang_2023-11-26T00:00:00,Kabupaten Serang,93,339,5.3,1011,2023-11-26
South Tangerang_2023-11-26T00:00:00,South Tangerang,155,19,5.5,1007,2023-11-26
Bengkulu_2023-11-26T00:00:00,Bengkulu,80,208,4.3,1011,2023-11-26
Kepahiang_2023-11-26T00:00:00,Kepahiang,45,243,2.7,1013,2023-11-26
Bantul_2023-11-26T00:00:00,Bantul,72,193,3.9,1011,2023-11-26
Sleman_2023-11-26T00:00:00,Sleman,106,205,5.1,1012,2023-11-26
Yogyakarta_2023-11-26T00:00:00,Yogyakarta,73,201,4.5,1012,2023-11-26
Propinsi Gorontalo_2023-11-26T00:00:00,Propinsi Gorontalo,61,171,5.1,1009,2023-11-26
Propinsi Gorontalo_2023-11-26T00:00:00,Propinsi Gorontalo,61,171,5.1,1009,2023-11-26
Jambi_2023-11-26T00:00:00,Jambi,143,111,2.5,1011,2023-11-26
Muara Sabak_2023-11-26T00:00:00,Muara Sabak,45,235,7.2,1011,2023-11-26
Sungai Penuh_2023-11-26T00:00:00,Sungai Penuh,53,247,3.8,1014,2023-11-26
Sarolangun_2023-11-26T00:00:00,Sarolangun,61,153,2.2,1011,2023-11-26
Bandung_2023-11-26T00:00:00,Bandung,144,27,1.6,1013,2023-11-26
Banjar_2023-11-26T00:00:00,Banjar,66,177,4.7,1014,2023-11-26
Ciamis_2023-11-26T00:00:00,Ciamis,72,124,3.1,1012,2023-11-26
Cianjur_2023-11-26T00:00:00,Cianjur,79,353,3.9,1012,2023-11-26
Bogor_2023-11-26T00:00:00,Bogor,61,20,3.7,1011,2023-11-26
Bekasi_2023-11-26T00:00:00,Bekasi,151,32,5.5,1005,2023-11-26
Cimahi_2023-11-26T00:00:00,Cimahi,84,347,1.9,1012,2023-11-26
Cirebon_2023-11-26T00:00:00,Cirebon,127,52,7.5,1010,2023-11-26
Garut_2023-11-26T00:00:00,Garut,70,113,4.4,1013,2023-11-26
Indramayu_2023-11-26T00:00:00,Indramayu,77,20,5.4,1010,2023-11-26
Karawang_2023-11-26T00:00:00,Karawang,89,319,5.8,1010,2023-11-26
Kuningan_2023-11-26T00:00:00,Kuningan,81,215,7.2,1012,2023-11-26
Majalengka_2023-11-26T00:00:00,Majalengka,90,55,4.9,1011,2023-11-26
Purwakarta_2023-11-26T00:00:00,Purwakarta,119,22,1.8,1011,2023-11-26
Tasikmalaya_2023-11-26T00:00:00,Tasikmalaya,70,133,3.4,1012,2023-11-26
Bandung_2023-11-26T00:00:00,Bandung,144,27,1.6,1013,2023-11-26
Subang_2023-11-26T00:00:00,Subang,78,223,5.0,1012,2023-11-26
Cirebon_2023-11-26T00:00:00,Cirebon,127,52,7.5,1010,2023-11-26
Sumedang_2023-11-26T00:00:00,Sumedang,94,40,3.3,1012,2023-11-26
Tasikmalaya_2023-11-26T00:00:00,Tasikmalaya,70,133,3.4,1012,2023-11-26
Bogor_2023-11-26T00:00:00,Bogor,61,20,3.7,1011,2023-11-26
Bekasi_2023-11-26T00:00:00,Bekasi,151,32,5.5,1005,2023-11-26
Bogor_2023-11-26T00:00:00,Bogor,61,20,3.7,1011,2023-11-26
Cianjur_2023-11-26T00:00:00,Cianjur,79,353,3.9,1012,2023-11-26
Banjarnegara_2023-11-26T00:00:00,Banjarnegara,89,208,3.8,1012,2023-11-26
Batang_2023-11-26T00:00:00,Batang,67,186,13.7,1010,2023-11-26
Blora_2023-11-26T00:00:00,Blora,76,334,11.2,1010,2023-11-26
Boyolali_2023-11-26T00:00:00,Boyolali,72,201,9.8,1012,2023-11-26
Brebes_2023-11-26T00:00:00,Brebes,73,116,12.4,1010,2023-11-26
Cilacap_2023-11-26T00:00:00,Cilacap,68,163,4.0,1011,2023-11-26
Demak_2023-11-26T00:00:00,Demak,82,316,9.9,1010,2023-11-26
Jepara_2023-11-26T00:00:00,Jepara,74,139,12.5,1010,2023-11-26
Pekalongan_2023-11-26T00:00:00,Pekalongan,72,208,10.5,1010,2023-11-26
Karanganyar_2023-11-26T00:00:00,Karanganyar,72,201,10.1,1011,2023-11-26
Kebumen_2023-11-26T00:00:00,Kebumen,85,181,3.9,1011,2023-11-26
Kendal_2023-11-26T00:00:00,Kendal,83,213,7.3,1010,2023-11-26
Kabupaten Klaten_2023-11-26T00:00:00,Kabupaten Klaten,71,190,8.3,1012,2023-11-26
Kudus_2023-11-26T00:00:00,Kudus,80,153,7.1,1011,2023-11-26
Magelang_2023-11-26T00:00:00,Magelang,85,176,4.0,1013,2023-11-26
Magelang_2023-11-26T00:00:00,Magelang,85,176,4.0,1013,2023-11-26
Pati_2023-11-26T00:00:00,Pati,76,216,9.5,1010,2023-11-26
Pekalongan_2023-11-26T00:00:00,Pekalongan,72,208,10.5,1010,2023-11-26
Pemalang_2023-11-26T00:00:00,Pemalang,70,154,10.4,1010,2023-11-26
Purbalingga_2023-11-26T00:00:00,Purbalingga,79,177,4.1,1012,2023-11-26
Banyumas_2023-11-26T00:00:00,Banyumas,79,176,1.9,1011,2023-11-26
Purworejo_2023-11-26T00:00:00,Purworejo,82,201,2.7,1012,2023-11-26
Rembang_2023-11-26T00:00:00,Rembang,63,206,15.6,1010,2023-11-26
Salatiga_2023-11-26T00:00:00,Salatiga,79,234,6.0,1012,2023-11-26
Semarang_2023-11-26T00:00:00,Semarang,82,305,5.5,1009,2023-11-26
Tegal_2023-11-26T00:00:00,Tegal,71,123,11.3,1010,2023-11-26
Sragen_2023-11-26T00:00:00,Sragen,75,226,10.4,1011,2023-11-26
Sukoharjo_2023-11-26T00:00:00,Sukoharjo,71,197,9.9,1011,2023-11-26
Surakarta_2023-11-26T00:00:00,Surakarta,69,212,12.6,1011,2023-11-26
Tegal_2023-11-26T00:00:00,Tegal,71,123,11.3,1010,2023-11-26
Temanggung_2023-11-26T00:00:00,Temanggung,85,180,6.8,1013,2023-11-26
Semarang_2023-11-26T00:00:00,Semarang,82,305,5.5,1009,2023-11-26
Wonogiri_2023-11-26T00:00:00,Wonogiri,70,189,8.1,1011,2023-11-26
Wonosobo_2023-11-26T00:00:00,Wonosobo,89,195,4.6,1013,2023-11-26
Semarang_2023-11-26T00:00:00,Semarang,82,305,5.5,1009,2023-11-26
Bangkalan_2023-11-26T00:00:00,Bangkalan,71,224,17.0,1010,2023-11-26
Banyuwangi_2023-11-26T00:00:00,Banyuwangi,67,139,5.5,1011,2023-11-26
Batu_2023-11-26T00:00:00,Batu,88,170,2.3,1013,2023-11-26
Blitar_2023-11-26T00:00:00,Blitar,71,182,3.6,1011,2023-11-26
Bojonegoro_2023-11-26T00:00:00,Bojonegoro,77,3,6.2,1010,2023-11-26
Bondowoso_2023-11-26T00:00:00,Bondowoso,65,205,5.5,1012,2023-11-26
Gresik_2023-11-26T00:00:00,Gresik,82,228,14.3,1010,2023-11-26
Jember_2023-11-26T00:00:00,Jember,71,204,2.2,1011,2023-11-26
Jombang_2023-11-26T00:00:00,Jombang,92,34,6.6,1010,2023-11-26
Kediri_2023-11-26T00:00:00,Kediri,82,172,5.3,1011,2023-11-26
Kabupaten Malang_2023-11-26T00:00:00,Kabupaten Malang,105,248,2.7,1012,2023-11-26
Lamongan_2023-11-26T00:00:00,Lamongan,80,220,13.8,1010,2023-11-26
Kabupaten Lumajang_2023-11-26T00:00:00,Kabupaten Lumajang,82,181,2.7,1011,2023-11-26
Madiun_2023-11-26T00:00:00,Madiun,82,344,2.4,1011,2023-11-26
Madiun_2023-11-26T00:00:00,Madiun,82,344,2.4,1011,2023-11-26
Magetan_2023-11-26T00:00:00,Magetan,76,322,2.6,1012,2023-11-26
Kabupaten Malang_2023-11-26T00:00:00,Kabupaten Malang,105,248,2.7,1012,2023-11-26
Mojokerto_2023-11-26T00:00:00,Mojokerto,92,10,10.4,1010,2023-11-26
Nganjuk_2023-11-26T00:00:00,Nganjuk,85,169,4.0,1011,2023-11-26
Pacitan_2023-11-26T00:00:00,Pacitan,63,181,4.8,1011,2023-11-26
Pamekasan_2023-11-26T00:00:00,Pamekasan,54,236,10.8,1010,2023-11-26
Pasuruan_2023-11-26T00:00:00,Pasuruan,87,38,7.6,1011,2023-11-26
Ponorogo_2023-11-26T00:00:00,Ponorogo,73,23,3.3,1011,2023-11-26
Probolinggo_2023-11-26T00:00:00,Probolinggo,83,14,7.7,1010,2023-11-26
Sampang_2023-11-26T00:00:00,Sampang,62,354,14.5,1010,2023-11-26
Sidoarjo_2023-11-26T00:00:00,Sidoarjo,90,251,7.4,1010,2023-11-26
Situbondo_2023-11-26T00:00:00,Situbondo,57,2,9.8,1010,2023-11-26
Sumenep_2023-11-26T00:00:00,Sumenep,50,118,9.9,1010,2023-11-26
Surabaya_2023-11-26T00:00:00,Surabaya,151,95,7.4,1010,2023-11-26
Trenggalek_2023-11-26T00:00:00,Trenggalek,65,160,4.4,1011,2023-11-26
Tuban_2023-11-26T00:00:00,Tuban,62,349,14.1,1010,2023-11-26
Tulungagung_2023-11-26T00:00:00,Tulungagung,69,176,5.1,1011,2023-11-26
Surabaya_2023-11-26T00:00:00,Surabaya,151,95,7.4,1010,2023-11-26
Kediri_2023-11-26T00:00:00,Kediri,82,172,5.3,1011,2023-11-26
Mojokerto_2023-11-26T00:00:00,Mojokerto,92,10,10.4,1010,2023-11-26
Probolinggo_2023-11-26T00:00:00,Probolinggo,83,14,7.7,1010,2023-11-26
Blitar_2023-11-26T00:00:00,Blitar,71,182,3.6,1011,2023-11-26
Pasuruan_2023-11-26T00:00:00,Pasuruan,87,38,7.6,1011,2023-11-26
Bengkayang_2023-11-26T00:00:00,Bengkayang,32,195,1.7,1010,2023-11-26
Ketapang_2023-11-26T00:00:00,Ketapang,32,113,4.4,1010,2023-11-26
Ngabang_2023-11-26T00:00:00,Ngabang,34,256,1.7,1010,2023-11-26
Pontianak_2023-11-26T00:00:00,Pontianak,25,288,3.7,1010,2023-11-26
Pontianak_2023-11-26T00:00:00,Pontianak,25,288,3.7,1010,2023-11-26
Sambas_2023-11-26T00:00:00,Sambas,29,269,1.4,1010,2023-11-26
Sanggau_2023-11-26T00:00:00,Sanggau,31,112,3.7,1010,2023-11-26
Sekadau_2023-11-26T00:00:00,Sekadau,30,105,3.6,1010,2023-11-26
Singkawang_2023-11-26T00:00:00,Singkawang,29,252,5.5,1010,2023-11-26
Sintang_2023-11-26T00:00:00,Sintang,19,167,3.2,1009,2023-11-26
Bandjarbaru_2023-11-26T00:00:00,Bandjarbaru,74,19,5.5,1009,2023-11-26
Banjarmasin_2023-11-26T00:00:00,Banjarmasin,56,344,4.6,1009,2023-11-26
Palangka Raya_2023-11-26T00:00:00,Palangka Raya,42,325,3.8,1009,2023-11-26
Pulang Pisau_2023-11-26T00:00:00,Pulang Pisau,0,224,4.5,1010,2023-11-26
Sampit_2023-11-26T00:00:00,Sampit,36,26,4.9,1010,2023-11-26
Balikpapan_2023-11-26T00:00:00,Balikpapan,42,124,3.7,1009,2023-11-26
Bontang_2023-11-26T00:00:00,Bontang,40,358,6.4,1009,2023-11-26
Samarinda_2023-11-26T00:00:00,Samarinda,68,45,1.3,1009,2023-11-26
Balikpapan_2023-11-26T00:00:00,Balikpapan,42,124,3.7,1009,2023-11-26
Malinau_2023-11-26T00:00:00,Malinau,47,15,1.9,1010,2023-11-26
Tarakan_2023-11-26T00:00:00,Tarakan,37,293,9.3,1009,2023-11-26
Tanjungpinang_2023-11-26T00:00:00,Tanjungpinang,20,282,18.9,1011,2023-11-26
Batam_2023-11-26T00:00:00,Batam,56,295,5.5,1012,2023-11-26
Batam_2023-11-26T00:00:00,Batam,56,295,5.5,1012,2023-11-26
Tarempa_2023-11-26T00:00:00,Tarempa,6,219,19.8,1010,2023-11-26
Bandarlampung_2023-11-26T00:00:00,Bandarlampung,61,192,3.2,1011,2023-11-26
Metro_2023-11-26T00:00:00,Metro,68,61,4.6,1011,2023-11-26
Pringsewu_2023-11-26T00:00:00,Pringsewu,65,210,1.8,1012,2023-11-26
Ambon_2023-11-26T00:00:00,Ambon,36,139,5.5,1008,2023-11-26
Ambon_2023-11-26T00:00:00,Ambon,36,139,5.5,1008,2023-11-26
Bula_2023-11-26T00:00:00,Bula,44,44,5.9,1008,2023-11-26
Dobo_2023-11-26T00:00:00,Dobo,54,104,4.1,1007,2023-11-26
Namlea_2023-11-26T00:00:00,Namlea,27,81,6.1,1008,2023-11-26
Tual_2023-11-26T00:00:00,Tual,52,158,9.5,1007,2023-11-26
Ternate_2023-11-26T00:00:00,Ternate,10,5,6.5,1008,2023-11-26
Bima_2023-11-26T00:00:00,Bima,66,10,6.4,1010,2023-11-26
Dompu_2023-11-26T00:00:00,Dompu,71,228,3.3,1010,2023-11-26
Mataram_2023-11-26T00:00:00,Mataram,76,159,8.8,1010,2023-11-26
Bima_2023-11-26T00:00:00,Bima,66,10,6.4,1010,2023-11-26
Bima_2023-11-26T00:00:00,Bima,66,10,6.4,1010,2023-11-26
Jayapura_2023-11-26T00:00:00,Jayapura,60,68,3.1,1008,2023-11-26
Nabire_2023-11-26T00:00:00,Nabire,34,334,3.9,1008,2023-11-26
Sarmi_2023-11-26T00:00:00,Sarmi,38,76,7.5,1008,2023-11-26
Jayapura_2023-11-26T00:00:00,Jayapura,60,68,3.1,1008,2023-11-26
Agats_2023-11-26T00:00:00,Agats,37,328,2.9,1007,2023-11-26
Biak_2023-11-26T00:00:00,Biak,24,41,3.7,1008,2023-11-26
Jayapura_2023-11-26T00:00:00,Jayapura,60,68,3.1,1008,2023-11-26
Nabire_2023-11-26T00:00:00,Nabire,34,334,3.9,1008,2023-11-26
Serui_2023-11-26T00:00:00,Serui,30,46,7.6,1008,2023-11-26
Jayapura_2023-11-26T00:00:00,Jayapura,60,68,3.1,1008,2023-11-26
Nabire_2023-11-26T00:00:00,Nabire,34,334,3.9,1008,2023-11-26
Sarmi_2023-11-26T00:00:00,Sarmi,38,76,7.5,1008,2023-11-26
Sorong_2023-11-26T00:00:00,Sorong,32,19,14.0,1007,2023-11-26
Kaimana_2023-11-26T00:00:00,Kaimana,49,158,5.5,1008,2023-11-26
Manokwari_2023-11-26T00:00:00,Manokwari,57,67,5.3,1008,2023-11-26
Sorong_2023-11-26T00:00:00,Sorong,32,19,14.0,1007,2023-11-26
Kaimana_2023-11-26T00:00:00,Kaimana,49,158,5.5,1008,2023-11-26
Manokwari_2023-11-26T00:00:00,Manokwari,57,67,5.3,1008,2023-11-26
Sorong_2023-11-26T00:00:00,Sorong,32,19,14.0,1007,2023-11-26
Bengkalis_2023-11-26T00:00:00,Bengkalis,30,200,4.0,1012,2023-11-26
Dumai_2023-11-26T00:00:00,Dumai,80,287,3.4,1012,2023-11-26
Pekanbaru_2023-11-26T00:00:00,Pekanbaru,23,318,9.3,1009,2023-11-26
Majene_2023-11-26T00:00:00,Majene,42,224,4.1,1009,2023-11-26
Mamasa_2023-11-26T00:00:00,Mamasa,36,169,1.8,1013,2023-11-26
Mamuju_2023-11-26T00:00:00,Mamuju,12,267,3.1,1010,2023-11-26
Bantaeng_2023-11-26T00:00:00,Bantaeng,63,147,3.5,1010,2023-11-26
Barru_2023-11-26T00:00:00,Barru,50,261,2.3,1009,2023-11-26
Bulukumba_2023-11-26T00:00:00,Bulukumba,60,150,3.8,1009,2023-11-26
Enrekang_2023-11-26T00:00:00,Enrekang,39,198,3.5,1010,2023-11-26
Jeneponto_2023-11-26T00:00:00,Jeneponto,62,146,1.1,1009,2023-11-26
Maros_2023-11-26T00:00:00,Maros,65,276,3.7,1010,2023-11-26
Palopo_2023-11-26T00:00:00,Palopo,30,119,6.9,1009,2023-11-26
Pinrang_2023-11-26T00:00:00,Pinrang,43,245,2.3,1009,2023-11-26
Sinjai_2023-11-26T00:00:00,Sinjai,58,115,5.1,1009,2023-11-26
Takalar_2023-11-26T00:00:00,Takalar,63,248,4.9,1009,2023-11-26
Barru_2023-11-26T00:00:00,Barru,50,261,2.3,1009,2023-11-26
Buol_2023-11-26T00:00:00,Buol,8,16,2.8,1009,2023-11-26
Donggala_2023-11-26T00:00:00,Donggala,22,273,5.1,1009,2023-11-26
Banggai_2023-11-26T00:00:00,Banggai,31,171,2.2,1008,2023-11-26
Banggai_2023-11-26T00:00:00,Banggai,31,171,2.2,1008,2023-11-26
