id,kota,iqa,wind_dir(deg),wind_spd(km/h),pressure(mbar),accessed
Banda Aceh_2023-11-29T06:00:00,Banda Aceh,15,53,10.3,1007,2023-11-29 06:00:00
Langsa_2023-11-29T06:00:00,Langsa,28,305,2.6,1007,2023-11-29 06:00:00
Lhokseumawe_2023-11-29T06:00:00,Lhokseumawe,24,11,7.8,1007,2023-11-29 06:00:00
Sabang_2023-11-29T06:00:00,Sabang,24,70,9.1,1007,2023-11-29 06:00:00
Bangli_2023-11-29T06:00:00,Bangli,53,176,2.9,1010,2023-11-29 06:00:00
Denpasar_2023-11-29T06:00:00,Denpasar,97,199,8.1,1008,2023-11-29 06:00:00
Gianyar_2023-11-29T06:00:00,Gianyar,53,175,3.2,1010,2023-11-29 06:00:00
Badung_2023-11-29T06:00:00,Badung,71,198,2.9,1010,2023-11-29 06:00:00
Klungkung_2023-11-29T06:00:00,Klungkung,53,177,3.5,1010,2023-11-29 06:00:00
Kabupaten Buleleng_2023-11-29T06:00:00,Kabupaten Buleleng,50,187,6.8,1010,2023-11-29 06:00:00
Tabanan_2023-11-29T06:00:00,Tabanan,54,182,3.9,1010,2023-11-29 06:00:00
Pandeglang_2023-11-29T06:00:00,Pandeglang,95,218,2.4,1008,2023-11-29 06:00:00
Kabupaten Serang_2023-11-29T06:00:00,Kabupaten Serang,125,330,5.1,1008,2023-11-29 06:00:00
Tangerang_2023-11-29T06:00:00,Tangerang,176,351,5.5,1007,2023-11-29 06:00:00
Kabupaten Serang_2023-11-29T06:00:00,Kabupaten Serang,125,330,5.1,1008,2023-11-29 06:00:00
South Tangerang_2023-11-29T06:00:00,South Tangerang,178,2,5.5,1007,2023-11-29 06:00:00
Bengkulu_2023-11-29T06:00:00,Bengkulu,65,230,4.5,1008,2023-11-29 06:00:00
Kepahiang_2023-11-29T06:00:00,Kepahiang,42,236,2.3,1010,2023-11-29 06:00:00
Bantul_2023-11-29T06:00:00,Bantul,65,146,3.0,1009,2023-11-29 06:00:00
Sleman_2023-11-29T06:00:00,Sleman,76,237,4.0,1009,2023-11-29 06:00:00
Yogyakarta_2023-11-29T06:00:00,Yogyakarta,66,237,2.0,1010,2023-11-29 06:00:00
Propinsi Gorontalo_2023-11-29T06:00:00,Propinsi Gorontalo,59,34,4.4,1010,2023-11-29 06:00:00
Propinsi Gorontalo_2023-11-29T06:00:00,Propinsi Gorontalo,59,34,4.4,1010,2023-11-29 06:00:00
Jambi_2023-11-29T06:00:00,Jambi,115,55,2.9,1008,2023-11-29 06:00:00
Muara Sabak_2023-11-29T06:00:00,Muara Sabak,66,191,5.4,1008,2023-11-29 06:00:00
Sungai Penuh_2023-11-29T06:00:00,Sungai Penuh,48,218,0.8,1010,2023-11-29 06:00:00
Sarolangun_2023-11-29T06:00:00,Sarolangun,51,57,2.0,1008,2023-11-29 06:00:00
Bandung_2023-11-29T06:00:00,Bandung,64,7,4.0,1010,2023-11-29 06:00:00
Banjar_2023-11-29T06:00:00,Banjar,64,153,1.7,1011,2023-11-29 06:00:00
Ciamis_2023-11-29T06:00:00,Ciamis,58,130,1.8,1010,2023-11-29 06:00:00
Cianjur_2023-11-29T06:00:00,Cianjur,68,20,1.9,1010,2023-11-29 06:00:00
Bogor_2023-11-29T06:00:00,Bogor,52,260,2.7,1009,2023-11-29 06:00:00
Bekasi_2023-11-29T06:00:00,Bekasi,142,232,5.5,1003,2023-11-29 06:00:00
Cimahi_2023-11-29T06:00:00,Cimahi,75,4,4.2,1010,2023-11-29 06:00:00
Cirebon_2023-11-29T06:00:00,Cirebon,107,228,8.4,1008,2023-11-29 06:00:00
Garut_2023-11-29T06:00:00,Garut,59,119,2.5,1011,2023-11-29 06:00:00
Indramayu_2023-11-29T06:00:00,Indramayu,65,114,10.8,1008,2023-11-29 06:00:00
Karawang_2023-11-29T06:00:00,Karawang,89,319,5.8,1010,2023-11-29 06:00:00
Kuningan_2023-11-29T06:00:00,Kuningan,58,202,7.5,1010,2023-11-29 06:00:00
Majalengka_2023-11-29T06:00:00,Majalengka,62,59,6.5,1009,2023-11-29 06:00:00
