id,kota,iqa,wind_dir(deg),wind_spd(km/h),pressure(mbar),accessed
Banda Aceh_2023-11-28T00:00:00,Banda Aceh,36,187,13.4,1010,2023-11-28
Langsa_2023-11-28T00:00:00,Langsa,22,333,4.7,1010,2023-11-28
Lhokseumawe_2023-11-28T00:00:00,Lhokseumawe,28,321,2.8,1010,2023-11-28
Sabang_2023-11-28T00:00:00,Sabang,8,67,27.0,1010,2023-11-28
Bangli_2023-11-28T00:00:00,Bangli,47,188,3.1,1011,2023-11-28
Denpasar_2023-11-28T00:00:00,Denpasar,84,190,5.5,1010,2023-11-28
Gianyar_2023-11-28T00:00:00,Gianyar,47,195,3.5,1011,2023-11-28
Badung_2023-11-28T00:00:00,Badung,55,200,2.2,1011,2023-11-28
Klungkung_2023-11-28T00:00:00,Klungkung,47,191,4.3,1011,2023-11-28
Kabupaten Buleleng_2023-11-28T00:00:00,Kabupaten Buleleng,33,190,8.4,1011,2023-11-28
Tabanan_2023-11-28T00:00:00,Tabanan,49,204,1.2,1011,2023-11-28
Pandeglang_2023-11-28T00:00:00,Pandeglang,80,41,1.8,1011,2023-11-28
Kabupaten Serang_2023-11-28T00:00:00,Kabupaten Serang,104,20,3.4,1010,2023-11-28
Tangerang_2023-11-28T00:00:00,Tangerang,163,22,9.3,1010,2023-11-28
Kabupaten Serang_2023-11-28T00:00:00,Kabupaten Serang,104,20,3.4,1010,2023-11-28
South Tangerang_2023-11-28T00:00:00,South Tangerang,164,18,9.3,1010,2023-11-28
Bengkulu_2023-11-28T00:00:00,Bengkulu,69,334,3.9,1012,2023-11-28
Kepahiang_2023-11-28T00:00:00,Kepahiang,46,240,1.4,1013,2023-11-28
Bantul_2023-11-28T00:00:00,Bantul,64,183,1.5,1011,2023-11-28
Sleman_2023-11-28T00:00:00,Sleman,67,198,3.2,1011,2023-11-28
Yogyakarta_2023-11-28T00:00:00,Yogyakarta,66,193,2.0,1011,2023-11-28
Propinsi Gorontalo_2023-11-28T00:00:00,Propinsi Gorontalo,59,23,5.7,1010,2023-11-28
Propinsi Gorontalo_2023-11-28T00:00:00,Propinsi Gorontalo,59,23,5.7,1010,2023-11-28
Jambi_2023-11-28T00:00:00,Jambi,153,206,1.8,1010,2023-11-28
Muara Sabak_2023-11-28T00:00:00,Muara Sabak,56,240,2.5,1010,2023-11-28
Sungai Penuh_2023-11-28T00:00:00,Sungai Penuh,45,229,0.4,1014,2023-11-28
Sarolangun_2023-11-28T00:00:00,Sarolangun,62,91,3.3,1011,2023-11-28
Bandung_2023-11-28T00:00:00,Bandung,92,2,1.5,1012,2023-11-28
Banjar_2023-11-28T00:00:00,Banjar,69,234,3.9,1013,2023-11-28
Ciamis_2023-11-28T00:00:00,Ciamis,73,105,3.0,1012,2023-11-28
Cianjur_2023-11-28T00:00:00,Cianjur,71,8,4.1,1012,2023-11-28
Bogor_2023-11-28T00:00:00,Bogor,85,179,4.5,1011,2023-11-28
Bekasi_2023-11-28T00:00:00,Bekasi,133,359,0.0,1006,2023-11-28
Cimahi_2023-11-28T00:00:00,Cimahi,78,350,2.0,1012,2023-11-28
Cirebon_2023-11-28T00:00:00,Cirebon,107,59,5.8,1010,2023-11-28
Garut_2023-11-28T00:00:00,Garut,72,87,4.5,1013,2023-11-28
