id,kota,iqa,wind_dir(deg),wind_spd(km/h),pressure(mbar),accessed
Banda Aceh_2023-11-24T00:00:00,Banda Aceh,57,51,6.7,1009,2023-11-24
Langsa_2023-11-24T00:00:00,Langsa,27,312,3.6,1010,2023-11-24
Lhokseumawe_2023-11-24T00:00:00,Lhokseumawe,37,199,2.4,1010,2023-11-24
Sabang_2023-11-24T00:00:00,Sabang,22,57,10.7,1009,2023-11-24
Bangli_2023-11-24T00:00:00,Bangli,37,150,0.6,1009,2023-11-24
Denpasar_2023-11-24T00:00:00,Denpasar,73,142,3.7,1008,2023-11-24
Gianyar_2023-11-24T00:00:00,Gianyar,37,151,2.3,1009,2023-11-24
Badung_2023-11-24T00:00:00,Badung,84,139,4.2,1009,2023-11-24
Klungkung_2023-11-24T00:00:00,Klungkung,37,156,1.2,1009,2023-11-24
Kabupaten Buleleng_2023-11-24T00:00:00,Kabupaten Buleleng,25,179,8.1,1009,2023-11-24
Tabanan_2023-11-24T00:00:00,Tabanan,37,158,5.3,1009,2023-11-24
Pandeglang_2023-11-24T00:00:00,Pandeglang,129,226,1.8,1009,2023-11-24
Kabupaten Serang_2023-11-24T00:00:00,Kabupaten Serang,154,26,5.0,1008,2023-11-24
Tangerang_2023-11-24T00:00:00,Tangerang,173,5,3.7,1008,2023-11-24
Kabupaten Serang_2023-11-24T00:00:00,Kabupaten Serang,154,26,5.0,1008,2023-11-24
South Tangerang_2023-11-24T00:00:00,South Tangerang,187,14,5.5,1010,2023-11-24
Bengkulu_2023-11-24T00:00:00,Bengkulu,69,198,4.8,1009,2023-11-24
Kepahiang_2023-11-24T00:00:00,Kepahiang,47,227,2.1,1011,2023-11-24
Bantul_2023-11-24T00:00:00,Bantul,56,165,7.8,1009,2023-11-24
Sleman_2023-11-24T00:00:00,Sleman,89,180,5.1,1009,2023-11-24
Yogyakarta_2023-11-24T00:00:00,Yogyakarta,58,174,3.9,1009,2023-11-24
Propinsi Gorontalo_2023-11-24T00:00:00,Propinsi Gorontalo,60,179,4.0,1008,2023-11-24
Propinsi Gorontalo_2023-11-24T00:00:00,Propinsi Gorontalo,60,179,4.0,1008,2023-11-24
Jambi_2023-11-24T00:00:00,Jambi,115,36,2.0,1009,2023-11-24
Muara Sabak_2023-11-24T00:00:00,Muara Sabak,78,200,4.0,1009,2023-11-24
Sungai Penuh_2023-11-24T00:00:00,Sungai Penuh,49,230,2.4,1012,2023-11-24
Sarolangun_2023-11-24T00:00:00,Sarolangun,66,152,1.4,1009,2023-11-24
Bandung_2023-11-24T00:00:00,Bandung,175,35,1.9,1011,2023-11-24
Banjar_2023-11-24T00:00:00,Banjar,71,133,0.8,1011,2023-11-24
Ciamis_2023-11-24T00:00:00,Ciamis,70,132,3.8,1010,2023-11-24
Cianjur_2023-11-24T00:00:00,Cianjur,97,23,1.8,1010,2023-11-24
Bogor_2023-11-24T00:00:00,Bogor,45,179,2.4,1009,2023-11-24
Bekasi_2023-11-24T00:00:00,Bekasi,144,344,5.5,1004,2023-11-24
Cimahi_2023-11-24T00:00:00,Cimahi,94,15,1.7,1010,2023-11-24
Cirebon_2023-11-24T00:00:00,Cirebon,154,84,4.4,1008,2023-11-24
Garut_2023-11-24T00:00:00,Garut,69,112,4.2,1012,2023-11-24
Indramayu_2023-11-24T00:00:00,Indramayu,73,28,3.7,1008,2023-11-24
Karawang_2023-11-24T00:00:00,Karawang,89,319,5.8,1010,2023-11-24
Kuningan_2023-11-24T00:00:00,Kuningan,70,201,7.4,1010,2023-11-24
Majalengka_2023-11-24T00:00:00,Majalengka,70,106,4.3,1009,2023-11-24
Purwakarta_2023-11-24T00:00:00,Purwakarta,172,17,2.1,1009,2023-11-24
Tasikmalaya_2023-11-24T00:00:00,Tasikmalaya,64,134,3.6,1010,2023-11-24
Bandung_2023-11-24T00:00:00,Bandung,175,35,1.9,1011,2023-11-24
Subang_2023-11-24T00:00:00,Subang,70,162,5.7,1010,2023-11-24
Cirebon_2023-11-24T00:00:00,Cirebon,154,84,4.4,1008,2023-11-24
Sumedang_2023-11-24T00:00:00,Sumedang,79,183,4.2,1010,2023-11-24
Tasikmalaya_2023-11-24T00:00:00,Tasikmalaya,64,134,3.6,1010,2023-11-24
Bogor_2023-11-24T00:00:00,Bogor,45,179,2.4,1009,2023-11-24
Bekasi_2023-11-24T00:00:00,Bekasi,144,344,5.5,1004,2023-11-24
Bogor_2023-11-24T00:00:00,Bogor,45,179,2.4,1009,2023-11-24
Cianjur_2023-11-24T00:00:00,Cianjur,97,23,1.8,1010,2023-11-24
Banjarnegara_2023-11-24T00:00:00,Banjarnegara,70,178,2.7,1010,2023-11-24
Batang_2023-11-24T00:00:00,Batang,72,3,5.3,1008,2023-11-24
Blora_2023-11-24T00:00:00,Blora,73,6,2.0,1008,2023-11-24
Boyolali_2023-11-24T00:00:00,Boyolali,66,207,5.4,1010,2023-11-24
Brebes_2023-11-24T00:00:00,Brebes,70,196,11.6,1008,2023-11-24
Cilacap_2023-11-24T00:00:00,Cilacap,53,131,13.6,1009,2023-11-24
Demak_2023-11-24T00:00:00,Demak,86,339,2.3,1008,2023-11-24
Jepara_2023-11-24T00:00:00,Jepara,77,350,3.9,1008,2023-11-24
Pekalongan_2023-11-24T00:00:00,Pekalongan,79,358,3.4,1008,2023-11-24
Karanganyar_2023-11-24T00:00:00,Karanganyar,63,207,1.1,1009,2023-11-24
Kebumen_2023-11-24T00:00:00,Kebumen,61,146,8.9,1009,2023-11-24
Kendal_2023-11-24T00:00:00,Kendal,79,322,1.5,1008,2023-11-24
Kabupaten Klaten_2023-11-24T00:00:00,Kabupaten Klaten,60,173,6.7,1009,2023-11-24
Kudus_2023-11-24T00:00:00,Kudus,84,145,1.7,1008,2023-11-24
Magelang_2023-11-24T00:00:00,Magelang,68,172,3.8,1010,2023-11-24
Magelang_2023-11-24T00:00:00,Magelang,68,172,3.8,1010,2023-11-24
Pati_2023-11-24T00:00:00,Pati,78,70,1.9,1008,2023-11-24
Pekalongan_2023-11-24T00:00:00,Pekalongan,79,358,3.4,1008,2023-11-24
Pemalang_2023-11-24T00:00:00,Pemalang,78,10,6.6,1008,2023-11-24
Purbalingga_2023-11-24T00:00:00,Purbalingga,70,163,4.1,1010,2023-11-24
Banyumas_2023-11-24T00:00:00,Banyumas,66,163,2.7,1009,2023-11-24
Purworejo_2023-11-24T00:00:00,Purworejo,59,156,4.5,1009,2023-11-24
Rembang_2023-11-24T00:00:00,Rembang,67,2,5.1,1008,2023-11-24
Salatiga_2023-11-24T00:00:00,Salatiga,74,230,2.5,1010,2023-11-24
Semarang_2023-11-24T00:00:00,Semarang,106,327,3.7,1007,2023-11-24
Tegal_2023-11-24T00:00:00,Tegal,70,196,10.0,1008,2023-11-24
Sragen_2023-11-24T00:00:00,Sragen,70,205,1.8,1008,2023-11-24
Sukoharjo_2023-11-24T00:00:00,Sukoharjo,60,181,3.7,1008,2023-11-24
Surakarta_2023-11-24T00:00:00,Surakarta,69,185,4.7,1008,2023-11-24
Tegal_2023-11-24T00:00:00,Tegal,70,196,10.0,1008,2023-11-24
Temanggung_2023-11-24T00:00:00,Temanggung,76,176,4.6,1011,2023-11-24
Semarang_2023-11-24T00:00:00,Semarang,106,327,3.7,1007,2023-11-24
Wonogiri_2023-11-24T00:00:00,Wonogiri,55,178,1.2,1009,2023-11-24
Wonosobo_2023-11-24T00:00:00,Wonosobo,75,160,2.6,1011,2023-11-24
Semarang_2023-11-24T00:00:00,Semarang,106,327,3.7,1007,2023-11-24
Bangkalan_2023-11-24T00:00:00,Bangkalan,63,27,7.9,1008,2023-11-24
Banyuwangi_2023-11-24T00:00:00,Banyuwangi,52,153,3.2,1009,2023-11-24
Batu_2023-11-24T00:00:00,Batu,62,298,1.7,1011,2023-11-24
Blitar_2023-11-24T00:00:00,Blitar,54,169,6.2,1009,2023-11-24
Bojonegoro_2023-11-24T00:00:00,Bojonegoro,69,156,7.4,1008,2023-11-24
Bondowoso_2023-11-24T00:00:00,Bondowoso,53,210,5.4,1009,2023-11-24
Gresik_2023-11-24T00:00:00,Gresik,68,40,8.2,1008,2023-11-24
Jember_2023-11-24T00:00:00,Jember,53,203,0.8,1009,2023-11-24
Jombang_2023-11-24T00:00:00,Jombang,69,202,7.6,1008,2023-11-24
