id,kota,iqa,wind_dir(deg),wind_spd(km/h),pressure(mbar),accessed
Banda Aceh_2023-11-21T12:00:00,Banda Aceh,54,63,12.6,1012,2023-11-21 12:00:00
Langsa_2023-11-21T12:00:00,Langsa,20,303,2.6,1012,2023-11-21 12:00:00
Lhokseumawe_2023-11-21T12:00:00,Lhokseumawe,30,58,8.7,1012,2023-11-21 12:00:00
Sabang_2023-11-21T12:00:00,Sabang,40,95,18.3,1012,2023-11-21 12:00:00
Bangli_2023-11-21T12:00:00,Bangli,35,143,10.5,1011,2023-11-21 12:00:00
Denpasar_2023-11-21T12:00:00,Denpasar,41,178,18.5,1010,2023-11-21 12:00:00
Gianyar_2023-11-21T12:00:00,Gianyar,35,146,12.9,1011,2023-11-21 12:00:00
Badung_2023-11-21T12:00:00,Badung,53,180,14.1,1010,2023-11-21 12:00:00
Klungkung_2023-11-21T12:00:00,Klungkung,35,153,12.3,1011,2023-11-21 12:00:00
Kabupaten Buleleng_2023-11-21T12:00:00,Kabupaten Buleleng,25,187,2.8,1010,2023-11-21 12:00:00
Tabanan_2023-11-21T12:00:00,Tabanan,35,149,14.4,1010,2023-11-21 12:00:00
Pandeglang_2023-11-21T12:00:00,Pandeglang,103,217,3.6,1010,2023-11-21 12:00:00
Kabupaten Serang_2023-11-21T12:00:00,Kabupaten Serang,118,328,9.4,1010,2023-11-21 12:00:00
Tangerang_2023-11-21T12:00:00,Tangerang,146,358,14.8,1008,2023-11-21 12:00:00
Kabupaten Serang_2023-11-21T12:00:00,Kabupaten Serang,118,328,9.4,1010,2023-11-21 12:00:00
South Tangerang_2023-11-21T12:00:00,South Tangerang,149,359,14.8,1006,2023-11-21 12:00:00
Bengkulu_2023-11-21T12:00:00,Bengkulu,77,185,13.4,1010,2023-11-21 12:00:00
Kepahiang_2023-11-21T12:00:00,Kepahiang,33,185,3.2,1011,2023-11-21 12:00:00
Bantul_2023-11-21T12:00:00,Bantul,40,168,14.7,1010,2023-11-21 12:00:00
Sleman_2023-11-21T12:00:00,Sleman,58,190,9.4,1011,2023-11-21 12:00:00
Yogyakarta_2023-11-21T12:00:00,Yogyakarta,40,182,11.1,1010,2023-11-21 12:00:00
Propinsi Gorontalo_2023-11-21T12:00:00,Propinsi Gorontalo,67,210,12.0,1009,2023-11-21 12:00:00
Propinsi Gorontalo_2023-11-21T12:00:00,Propinsi Gorontalo,67,210,12.0,1009,2023-11-21 12:00:00
Jambi_2023-11-21T12:00:00,Jambi,76,43,3.9,1010,2023-11-21 12:00:00
Muara Sabak_2023-11-21T12:00:00,Muara Sabak,60,273,4.1,1010,2023-11-21 12:00:00
Sungai Penuh_2023-11-21T12:00:00,Sungai Penuh,47,187,2.2,1012,2023-11-21 12:00:00
Sarolangun_2023-11-21T12:00:00,Sarolangun,52,70,4.0,1010,2023-11-21 12:00:00
Bandung_2023-11-21T12:00:00,Bandung,54,354,6.2,1011,2023-11-21 12:00:00
Banjar_2023-11-21T12:00:00,Banjar,51,131,3.8,1012,2023-11-21 12:00:00
Ciamis_2023-11-21T12:00:00,Ciamis,31,141,8.7,1011,2023-11-21 12:00:00
Cianjur_2023-11-21T12:00:00,Cianjur,65,35,2.6,1011,2023-11-21 12:00:00
Bogor_2023-11-21T12:00:00,Bogor,76,177,5.2,1010,2023-11-21 12:00:00
Bekasi_2023-11-21T12:00:00,Bekasi,153,352,14.8,1009,2023-11-21 12:00:00
Cimahi_2023-11-21T12:00:00,Cimahi,61,21,7.0,1011,2023-11-21 12:00:00
Cirebon_2023-11-21T12:00:00,Cirebon,89,197,13.1,1009,2023-11-21 12:00:00
Garut_2023-11-21T12:00:00,Garut,32,134,7.3,1012,2023-11-21 12:00:00
Indramayu_2023-11-21T12:00:00,Indramayu,73,68,20.4,1009,2023-11-21 12:00:00
Karawang_2023-11-21T12:00:00,Karawang,89,319,5.8,1010,2023-11-21 12:00:00
Kuningan_2023-11-21T12:00:00,Kuningan,43,186,11.5,1011,2023-11-21 12:00:00
Majalengka_2023-11-21T12:00:00,Majalengka,46,127,6.0,1010,2023-11-21 12:00:00
Purwakarta_2023-11-21T12:00:00,Purwakarta,149,350,4.2,1009,2023-11-21 12:00:00
Tasikmalaya_2023-11-21T12:00:00,Tasikmalaya,30,137,8.5,1012,2023-11-21 12:00:00
Bandung_2023-11-21T12:00:00,Bandung,54,354,6.2,1011,2023-11-21 12:00:00
Subang_2023-11-21T12:00:00,Subang,36,175,10.3,1011,2023-11-21 12:00:00
Cirebon_2023-11-21T12:00:00,Cirebon,89,197,13.1,1009,2023-11-21 12:00:00
Sumedang_2023-11-21T12:00:00,Sumedang,56,164,6.2,1010,2023-11-21 12:00:00
Tasikmalaya_2023-11-21T12:00:00,Tasikmalaya,30,137,8.5,1012,2023-11-21 12:00:00
Bogor_2023-11-21T12:00:00,Bogor,76,177,5.2,1010,2023-11-21 12:00:00
Bekasi_2023-11-21T12:00:00,Bekasi,153,352,14.8,1009,2023-11-21 12:00:00
Bogor_2023-11-21T12:00:00,Bogor,76,177,5.2,1010,2023-11-21 12:00:00
Cianjur_2023-11-21T12:00:00,Cianjur,65,35,2.6,1011,2023-11-21 12:00:00
Banjarnegara_2023-11-21T12:00:00,Banjarnegara,37,167,5.8,1011,2023-11-21 12:00:00
Batang_2023-11-21T12:00:00,Batang,85,35,8.5,1009,2023-11-21 12:00:00
Blora_2023-11-21T12:00:00,Blora,73,21,6.4,1009,2023-11-21 12:00:00
Boyolali_2023-11-21T12:00:00,Boyolali,39,197,10.1,1011,2023-11-21 12:00:00
Brebes_2023-11-21T12:00:00,Brebes,54,193,2.6,1009,2023-11-21 12:00:00
Cilacap_2023-11-21T12:00:00,Cilacap,38,141,17.2,1011,2023-11-21 12:00:00
Demak_2023-11-21T12:00:00,Demak,75,353,5.9,1009,2023-11-21 12:00:00
Jepara_2023-11-21T12:00:00,Jepara,85,5,1.6,1009,2023-11-21 12:00:00
Pekalongan_2023-11-21T12:00:00,Pekalongan,60,359,9.1,1010,2023-11-21 12:00:00
Karanganyar_2023-11-21T12:00:00,Karanganyar,39,198,5.1,1010,2023-11-21 12:00:00
Kebumen_2023-11-21T12:00:00,Kebumen,39,160,14.3,1011,2023-11-21 12:00:00
Kendal_2023-11-21T12:00:00,Kendal,72,344,10.8,1010,2023-11-21 12:00:00
Kabupaten Klaten_2023-11-21T12:00:00,Kabupaten Klaten,39,189,10.4,1010,2023-11-21 12:00:00
Kudus_2023-11-21T12:00:00,Kudus,78,156,11.1,1009,2023-11-21 12:00:00
Magelang_2023-11-21T12:00:00,Magelang,40,183,8.1,1011,2023-11-21 12:00:00
Magelang_2023-11-21T12:00:00,Magelang,40,183,8.1,1011,2023-11-21 12:00:00
Pati_2023-11-21T12:00:00,Pati,80,36,7.4,1009,2023-11-21 12:00:00
Pekalongan_2023-11-21T12:00:00,Pekalongan,60,359,9.1,1010,2023-11-21 12:00:00
Pemalang_2023-11-21T12:00:00,Pemalang,54,17,7.3,1010,2023-11-21 12:00:00
Purbalingga_2023-11-21T12:00:00,Purbalingga,37,156,7.6,1011,2023-11-21 12:00:00
Banyumas_2023-11-21T12:00:00,Banyumas,37,164,9.9,1011,2023-11-21 12:00:00
Purworejo_2023-11-21T12:00:00,Purworejo,40,174,9.8,1011,2023-11-21 12:00:00
Rembang_2023-11-21T12:00:00,Rembang,83,28,8.0,1009,2023-11-21 12:00:00
Salatiga_2023-11-21T12:00:00,Salatiga,43,233,4.8,1010,2023-11-21 12:00:00
Semarang_2023-11-21T12:00:00,Semarang,66,349,14.8,1009,2023-11-21 12:00:00
Tegal_2023-11-21T12:00:00,Tegal,54,182,5.5,1010,2023-11-21 12:00:00
Sragen_2023-11-21T12:00:00,Sragen,40,219,1.7,1010,2023-11-21 12:00:00
Sukoharjo_2023-11-21T12:00:00,Sukoharjo,39,188,7.2,1009,2023-11-21 12:00:00
Surakarta_2023-11-21T12:00:00,Surakarta,40,190,7.8,1010,2023-11-21 12:00:00
Tegal_2023-11-21T12:00:00,Tegal,54,182,5.5,1010,2023-11-21 12:00:00
Temanggung_2023-11-21T12:00:00,Temanggung,45,179,5.2,1011,2023-11-21 12:00:00
Semarang_2023-11-21T12:00:00,Semarang,66,349,14.8,1009,2023-11-21 12:00:00
Wonogiri_2023-11-21T12:00:00,Wonogiri,39,181,6.2,1010,2023-11-21 12:00:00
Wonosobo_2023-11-21T12:00:00,Wonosobo,38,176,4.2,1012,2023-11-21 12:00:00
Semarang_2023-11-21T12:00:00,Semarang,66,349,14.8,1009,2023-11-21 12:00:00
Bangkalan_2023-11-21T12:00:00,Bangkalan,68,56,5.7,1009,2023-11-21 12:00:00
Banyuwangi_2023-11-21T12:00:00,Banyuwangi,30,145,11.4,1010,2023-11-21 12:00:00
Batu_2023-11-21T12:00:00,Batu,52,145,2.6,1011,2023-11-21 12:00:00
Blitar_2023-11-21T12:00:00,Blitar,42,164,15.7,1010,2023-11-21 12:00:00
Bojonegoro_2023-11-21T12:00:00,Bojonegoro,65,31,10.0,1009,2023-11-21 12:00:00
Bondowoso_2023-11-21T12:00:00,Bondowoso,40,210,5.6,1010,2023-11-21 12:00:00
Gresik_2023-11-21T12:00:00,Gresik,70,56,9.8,1009,2023-11-21 12:00:00
Jember_2023-11-21T12:00:00,Jember,40,195,8.2,1010,2023-11-21 12:00:00
Jombang_2023-11-21T12:00:00,Jombang,59,205,4.1,1009,2023-11-21 12:00:00
Kediri_2023-11-21T12:00:00,Kediri,42,176,12.6,1009,2023-11-21 12:00:00
Kabupaten Malang_2023-11-21T12:00:00,Kabupaten Malang,81,177,3.2,1010,2023-11-21 12:00:00
Lamongan_2023-11-21T12:00:00,Lamongan,75,52,10.7,1009,2023-11-21 12:00:00
Kabupaten Lumajang_2023-11-21T12:00:00,Kabupaten Lumajang,42,172,11.2,1010,2023-11-21 12:00:00
Madiun_2023-11-21T12:00:00,Madiun,40,176,1.9,1009,2023-11-21 12:00:00
Madiun_2023-11-21T12:00:00,Madiun,40,176,1.9,1009,2023-11-21 12:00:00
Magetan_2023-11-21T12:00:00,Magetan,38,162,2.2,1010,2023-11-21 12:00:00
Kabupaten Malang_2023-11-21T12:00:00,Kabupaten Malang,81,177,3.2,1010,2023-11-21 12:00:00
Mojokerto_2023-11-21T12:00:00,Mojokerto,66,77,7.2,1009,2023-11-21 12:00:00
Nganjuk_2023-11-21T12:00:00,Nganjuk,46,155,7.8,1009,2023-11-21 12:00:00
Pacitan_2023-11-21T12:00:00,Pacitan,42,145,18.3,1010,2023-11-21 12:00:00
Pamekasan_2023-11-21T12:00:00,Pamekasan,42,90,18.0,1010,2023-11-21 12:00:00
Pasuruan_2023-11-21T12:00:00,Pasuruan,55,80,15.6,1010,2023-11-21 12:00:00
Ponorogo_2023-11-21T12:00:00,Ponorogo,37,164,4.1,1010,2023-11-21 12:00:00
Probolinggo_2023-11-21T12:00:00,Probolinggo,51,30,18.4,1010,2023-11-21 12:00:00
Sampang_2023-11-21T12:00:00,Sampang,48,105,13.5,1009,2023-11-21 12:00:00
Sidoarjo_2023-11-21T12:00:00,Sidoarjo,62,98,18.5,1009,2023-11-21 12:00:00
Situbondo_2023-11-21T12:00:00,Situbondo,41,30,18.0,1009,2023-11-21 12:00:00
Sumenep_2023-11-21T12:00:00,Sumenep,42,100,20.4,1010,2023-11-21 12:00:00
Surabaya_2023-11-21T12:00:00,Surabaya,60,117,18.5,1009,2023-11-21 12:00:00
Trenggalek_2023-11-21T12:00:00,Trenggalek,42,148,12.5,1011,2023-11-21 12:00:00
Tuban_2023-11-21T12:00:00,Tuban,78,39,14.8,1009,2023-11-21 12:00:00
Tulungagung_2023-11-21T12:00:00,Tulungagung,43,175,15.9,1010,2023-11-21 12:00:00
Surabaya_2023-11-21T12:00:00,Surabaya,60,117,18.5,1009,2023-11-21 12:00:00
