id,kota,jamCuaca,kodeCuaca,cuaca,humidity,tempC,tempF,iqa,wind_dir_deg,wind_spd_km_h,pressure_mbar,accessed
Bukittinggi_2023-11-20T06:00:00,Bukittinggi,2023-11-20 06:00:00,60,Hujan Ringan,80,25.0,77.0,41,73,2.6,1012,2023-11-20 06:00:00
Bukittinggi_2023-11-20T12:00:00,Bukittinggi,2023-11-20 12:00:00,3,Berawan,100,20.0,68.0,36,238,0.5,1013,2023-11-20 12:00:00
Bukittinggi_2023-11-20T18:00:00,Bukittinggi,2023-11-20 18:00:00,45,Berkabut,100,18.0,64.0,41,245,4.2,1011,2023-11-20 18:00:00
Bulukumba_2023-11-20T00:00:00,Bulukumba,2023-11-20 00:00:00,1,Cerah Berawan,80,27.0,81.0,58,121,4.5,1010,2023-11-20
Bulukumba_2023-11-20T06:00:00,Bulukumba,2023-11-20 06:00:00,3,Berawan,65,34.0,93.0,53,121,6.0,1011,2023-11-20 06:00:00
Bulukumba_2023-11-20T12:00:00,Bulukumba,2023-11-20 12:00:00,3,Berawan,75,29.0,84.0,53,100,17.0,1010,2023-11-20 12:00:00
Bulukumba_2023-11-20T18:00:00,Bulukumba,2023-11-20 18:00:00,3,Berawan,85,25.0,77.0,47,103,10.4,1010,2023-11-20 18:00:00
Buol_2023-11-20T00:00:00,Buol,2023-11-20 00:00:00,1,Cerah Berawan,85,28.0,82.0,28,340,6.6,1009,2023-11-20
Buol_2023-11-20T06:00:00,Buol,2023-11-20 06:00:00,60,Hujan Ringan,65,33.0,91.0,26,340,8.1,1010,2023-11-20 06:00:00
Buol_2023-11-20T12:00:00,Buol,2023-11-20 12:00:00,3,Berawan,95,25.0,77.0,25,332,11.5,1009,2023-11-20 12:00:00
Buol_2023-11-20T18:00:00,Buol,2023-11-20 18:00:00,3,Berawan,95,23.0,73.0,27,336,3.5,1009,2023-11-20 18:00:00
Ciamis_2023-11-20T00:00:00,Ciamis,2023-11-20 00:00:00,60,Hujan Ringan,85,25.0,77.0,59,152,2.6,1014,2023-11-20
Ciamis_2023-11-20T06:00:00,Ciamis,2023-11-20 06:00:00,60,Hujan Ringan,55,32.0,90.0,55,152,2.4,1013,2023-11-20 06:00:00
Ciamis_2023-11-20T12:00:00,Ciamis,2023-11-20 12:00:00,60,Hujan Ringan,80,25.0,77.0,53,149,9.6,1012,2023-11-20 12:00:00
Ciamis_2023-11-20T18:00:00,Ciamis,2023-11-20 18:00:00,60,Hujan Ringan,90,22.0,72.0,52,144,9.9,1011,2023-11-20 18:00:00
Cianjur_2023-11-20T00:00:00,Cianjur,2023-11-20 00:00:00,1,Cerah Berawan,85,25.0,77.0,90,194,1.4,1013,2023-11-20
Cianjur_2023-11-20T06:00:00,Cianjur,2023-11-20 06:00:00,1,Cerah Berawan,60,30.0,86.0,71,194,4.4,1012,2023-11-20 06:00:00
Cianjur_2023-11-20T12:00:00,Cianjur,2023-11-20 12:00:00,60,Hujan Ringan,85,24.0,75.0,64,208,4.5,1012,2023-11-20 12:00:00
Cianjur_2023-11-20T18:00:00,Cianjur,2023-11-20 18:00:00,60,Hujan Ringan,90,21.0,70.0,72,208,3.7,1010,2023-11-20 18:00:00
Cilacap_2023-11-20T00:00:00,Cilacap,2023-11-20 00:00:00,4,Berawan Tebal,80,27.0,81.0,56,164,6.8,1012,2023-11-20
Cilacap_2023-11-20T06:00:00,Cilacap,2023-11-20 06:00:00,3,Berawan,60,32.0,90.0,54,164,3.8,1012,2023-11-20 06:00:00
Cilacap_2023-11-20T12:00:00,Cilacap,2023-11-20 12:00:00,4,Berawan Tebal,75,28.0,82.0,54,146,16.1,1012,2023-11-20 12:00:00
Cilacap_2023-11-20T18:00:00,Cilacap,2023-11-20 18:00:00,60,Hujan Ringan,85,24.0,75.0,43,145,15.0,1010,2023-11-20 18:00:00
Cimahi_2023-11-20T00:00:00,Cimahi,2023-11-20 00:00:00,1,Cerah Berawan,85,25.0,77.0,93,8,0.9,1013,2023-11-20
Cimahi_2023-11-20T06:00:00,Cimahi,2023-11-20 06:00:00,60,Hujan Ringan,55,31.0,88.0,76,8,5.0,1013,2023-11-20 06:00:00
Cimahi_2023-11-20T12:00:00,Cimahi,2023-11-20 12:00:00,60,Hujan Ringan,80,25.0,77.0,69,350,7.2,1012,2023-11-20 12:00:00
Cimahi_2023-11-20T18:00:00,Cimahi,2023-11-20 18:00:00,1,Cerah Berawan,90,22.0,72.0,69,348,4.5,1011,2023-11-20 18:00:00
Cirebon_2023-11-20T00:00:00,Cirebon,2023-11-20 00:00:00,1,Cerah Berawan,80,25.0,77.0,153,37,13.7,1011,2023-11-20
Cirebon_2023-11-20T06:00:00,Cirebon,2023-11-20 06:00:00,60,Hujan Ringan,55,34.0,93.0,134,37,12.6,1011,2023-11-20 06:00:00
Cirebon_2023-11-20T12:00:00,Cirebon,2023-11-20 12:00:00,1,Cerah Berawan,80,25.0,77.0,120,37,13.6,1010,2023-11-20 12:00:00
Cirebon_2023-11-20T18:00:00,Cirebon,2023-11-20 18:00:00,1,Cerah Berawan,90,23.0,73.0,119,37,7.6,1008,2023-11-20 18:00:00
Demak_2023-11-20T00:00:00,Demak,2023-11-20 00:00:00,1,Cerah Berawan,75,28.0,82.0,65,169,10.9,1011,2023-11-20
Demak_2023-11-20T06:00:00,Demak,2023-11-20 06:00:00,3,Berawan,55,34.0,93.0,63,169,12.1,1011,2023-11-20 06:00:00
Demak_2023-11-20T12:00:00,Demak,2023-11-20 12:00:00,60,Hujan Ringan,75,28.0,82.0,64,333,8.3,1010,2023-11-20 12:00:00
Demak_2023-11-20T18:00:00,Demak,2023-11-20 18:00:00,3,Berawan,85,26.0,79.0,66,332,14.2,1008,2023-11-20 18:00:00
Denpasar_2023-11-20T00:00:00,Denpasar,2023-11-20 00:00:00,3,Berawan,85,28.0,82.0,76,182,1.8,1011,2023-11-20
