id,kota,jamCuaca,kodeCuaca,cuaca,humidity,tempC,tempF,iqa,wind_dir_deg,wind_spd_km_h,pressure_mbar,accessed
Manokwari_2023-11-24T18:00:00,Manokwari,2023-11-24 18:00:00,3,Berawan,95,24.0,75.0,57,126,10.1,1008,2023-11-24 18:00:00
Maros_2023-11-24T00:00:00,Maros,2023-11-24 00:00:00,60,Hujan Ringan,80,27.0,81.0,82,263,9.3,1008,2023-11-24
Maros_2023-11-24T06:00:00,Maros,2023-11-24 06:00:00,60,Hujan Ringan,70,32.0,90.0,64,263,5.5,1009,2023-11-24 06:00:00
Maros_2023-11-24T12:00:00,Maros,2023-11-24 12:00:00,60,Hujan Ringan,75,28.0,82.0,73,290,11.1,1009,2023-11-24 12:00:00
Maros_2023-11-24T18:00:00,Maros,2023-11-24 18:00:00,3,Berawan,90,25.0,77.0,72,304,9.3,1007,2023-11-24 18:00:00
Mataram_2023-11-24T00:00:00,Mataram,2023-11-24 00:00:00,1,Cerah Berawan,80,27.0,81.0,74,155,11.3,1008,2023-11-24
Mataram_2023-11-24T06:00:00,Mataram,2023-11-24 06:00:00,60,Hujan Ringan,55,33.0,91.0,71,155,8.9,1009,2023-11-24 06:00:00
Mataram_2023-11-24T12:00:00,Mataram,2023-11-24 12:00:00,3,Berawan,75,26.0,79.0,75,155,9.4,1008,2023-11-24 12:00:00
Mataram_2023-11-24T18:00:00,Mataram,2023-11-24 18:00:00,1,Cerah Berawan,95,24.0,75.0,74,155,13.6,1008,2023-11-24 18:00:00
Medan_2023-11-24T00:00:00,Medan,2023-11-24 00:00:00,60,Hujan Ringan,90,23.0,73.0,108,315,9.6,1010,2023-11-24
Medan_2023-11-24T06:00:00,Medan,2023-11-24 06:00:00,60,Hujan Ringan,70,31.0,88.0,64,315,11.3,1009,2023-11-24 06:00:00
Medan_2023-11-24T12:00:00,Medan,2023-11-24 12:00:00,63,Hujan Lebat,90,27.0,81.0,132,277,5.5,1011,2023-11-24 12:00:00
Medan_2023-11-24T18:00:00,Medan,2023-11-24 18:00:00,60,Hujan Ringan,95,23.0,73.0,123,277,8.1,1007,2023-11-24 18:00:00
Metro_2023-11-24T00:00:00,Metro,2023-11-24 00:00:00,1,Cerah Berawan,95,25.0,77.0,94,80,1.2,1009,2023-11-24
Metro_2023-11-24T06:00:00,Metro,2023-11-24 06:00:00,60,Hujan Ringan,65,32.0,90.0,106,80,6.2,1007,2023-11-24 06:00:00
Metro_2023-11-24T12:00:00,Metro,2023-11-24 12:00:00,60,Hujan Ringan,90,26.0,79.0,98,162,7.2,1008,2023-11-24 12:00:00
Metro_2023-11-24T18:00:00,Metro,2023-11-24 18:00:00,60,Hujan Ringan,100,24.0,75.0,92,165,5.6,1007,2023-11-24 18:00:00
Mojokerto_2023-11-24T00:00:00,Mojokerto,2023-11-24 00:00:00,0,,85,25.0,77.0,72,68,1.6,1008,2023-11-24
Mojokerto_2023-11-24T06:00:00,Mojokerto,2023-11-24 06:00:00,1,Cerah Berawan,55,34.0,93.0,81,68,6.9,1008,2023-11-24 06:00:00
Mojokerto_2023-11-24T12:00:00,Mojokerto,2023-11-24 12:00:00,1,Cerah Berawan,75,30.0,86.0,90,52,6.8,1007,2023-11-24 12:00:00
Mojokerto_2023-11-24T18:00:00,Mojokerto,2023-11-24 18:00:00,1,Cerah Berawan,90,26.0,79.0,72,250,4.6,1006,2023-11-24 18:00:00
Nabire_2023-11-24T00:00:00,Nabire,2023-11-24 00:00:00,3,Berawan,70,27.0,81.0,15,336,7.0,1007,2023-11-24
Nabire_2023-11-24T06:00:00,Nabire,2023-11-24 06:00:00,4,Berawan Tebal,70,31.0,88.0,20,336,2.2,1009,2023-11-24 06:00:00
Nabire_2023-11-24T12:00:00,Nabire,2023-11-24 12:00:00,3,Berawan,85,26.0,79.0,34,157,5.8,1008,2023-11-24 12:00:00
Nabire_2023-11-24T18:00:00,Nabire,2023-11-24 18:00:00,3,Berawan,95,23.0,73.0,37,157,0.6,1008,2023-11-24 18:00:00
Ngabang_2023-11-24T00:00:00,Ngabang,2023-11-24 00:00:00,3,Berawan,90,25.0,77.0,29,266,3.0,1009,2023-11-24
Ngabang_2023-11-24T06:00:00,Ngabang,2023-11-24 06:00:00,60,Hujan Ringan,60,33.0,91.0,30,266,1.1,1008,2023-11-24 06:00:00
Ngabang_2023-11-24T12:00:00,Ngabang,2023-11-24 12:00:00,60,Hujan Ringan,95,23.0,73.0,30,37,3.6,1009,2023-11-24 12:00:00
Ngabang_2023-11-24T18:00:00,Ngabang,2023-11-24 18:00:00,45,Berkabut,100,24.0,75.0,28,292,4.1,1007,2023-11-24 18:00:00
Nganjuk_2023-11-24T00:00:00,Nganjuk,2023-11-24 00:00:00,0,,75,28.0,82.0,64,164,9.8,1009,2023-11-24
Nganjuk_2023-11-24T06:00:00,Nganjuk,2023-11-24 06:00:00,60,Hujan Ringan,55,34.0,93.0,63,164,7.6,1008,2023-11-24 06:00:00
Nganjuk_2023-11-24T12:00:00,Nganjuk,2023-11-24 12:00:00,3,Berawan,90,25.0,77.0,53,179,9.8,1007,2023-11-24 12:00:00
Nganjuk_2023-11-24T18:00:00,Nganjuk,2023-11-24 18:00:00,1,Cerah Berawan,95,25.0,77.0,68,181,9.5,1007,2023-11-24 18:00:00
Pacitan_2023-11-24T00:00:00,Pacitan,2023-11-24 00:00:00,1,Cerah Berawan,85,26.0,79.0,49,147,13.0,1009,2023-11-24
Pacitan_2023-11-24T06:00:00,Pacitan,2023-11-24 06:00:00,60,Hujan Ringan,55,32.0,90.0,54,147,9.0,1008,2023-11-24 06:00:00
Pacitan_2023-11-24T12:00:00,Pacitan,2023-11-24 12:00:00,3,Berawan,90,26.0,79.0,56,159,19.2,1009,2023-11-24 12:00:00
