id,kota,iqa,wind_dir(deg),wind_spd(km/h),pressure(mbar),accessed
Agats_2023-11-25T00:00:00,Agats,28,244,3.7,1009,2023-11-25
Agats_2023-11-25T06:00:00,Agats,28,244,5.2,1009,2023-11-25 06:00:00
Agats_2023-11-25T12:00:00,Agats,31,328,3.2,1006,2023-11-25 12:00:00
Agats_2023-11-25T18:00:00,Agats,33,328,9.1,1007,2023-11-25 18:00:00
Ambon_2023-11-25T00:00:00,Ambon,48,121,9.3,1007,2023-11-25
Ambon_2023-11-25T06:00:00,Ambon,47,121,9.3,1007,2023-11-25 06:00:00
Ambon_2023-11-25T12:00:00,Ambon,45,121,14.8,1006,2023-11-25 12:00:00
Ambon_2023-11-25T18:00:00,Ambon,45,121,9.6,1008,2023-11-25 18:00:00
Badung_2023-11-25T00:00:00,Badung,55,149,1.5,1009,2023-11-25
Badung_2023-11-25T06:00:00,Badung,59,149,1.4,1010,2023-11-25 06:00:00
Badung_2023-11-25T12:00:00,Badung,55,149,10.4,1009,2023-11-25 12:00:00
Badung_2023-11-25T18:00:00,Badung,59,149,5.6,1009,2023-11-25 18:00:00
Balikpapan_2023-11-25T00:00:00,Balikpapan,33,5,7.4,1007,2023-11-25
Balikpapan_2023-11-25T06:00:00,Balikpapan,33,5,7.4,1007,2023-11-25 06:00:00
Balikpapan_2023-11-25T12:00:00,Balikpapan,31,23,16.7,1008,2023-11-25 12:00:00
Balikpapan_2023-11-25T18:00:00,Balikpapan,39,23,11.1,1005,2023-11-25 18:00:00
Banda Aceh_2023-11-25T00:00:00,Banda Aceh,37,197,7.5,1007,2023-11-25
Banda Aceh_2023-11-25T06:00:00,Banda Aceh,38,197,7.2,1008,2023-11-25 06:00:00
Banda Aceh_2023-11-25T12:00:00,Banda Aceh,43,197,6.6,1011,2023-11-25 12:00:00
Banda Aceh_2023-11-25T18:00:00,Banda Aceh,44,197,2.5,1008,2023-11-25 18:00:00
Bandarlampung_2023-11-25T00:00:00,Bandarlampung,84,195,9.3,1009,2023-11-25
Bandarlampung_2023-11-25T06:00:00,Bandarlampung,82,195,9.3,1009,2023-11-25 06:00:00
Bandarlampung_2023-11-25T12:00:00,Bandarlampung,67,195,9.0,1010,2023-11-25 12:00:00
Bandarlampung_2023-11-25T18:00:00,Bandarlampung,65,195,1.1,1009,2023-11-25 18:00:00
Bandjarbaru_2023-11-25T00:00:00,Bandjarbaru,66,132,9.3,1007,2023-11-25
Bandjarbaru_2023-11-25T06:00:00,Bandjarbaru,69,132,9.3,1007,2023-11-25 06:00:00
Bandjarbaru_2023-11-25T12:00:00,Bandjarbaru,71,132,14.8,1009,2023-11-25 12:00:00
Bandjarbaru_2023-11-25T18:00:00,Bandjarbaru,48,132,5.3,1007,2023-11-25 18:00:00
Bandung_2023-11-25T00:00:00,Bandung,84,21,2.6,1010,2023-11-25
Bandung_2023-11-25T06:00:00,Bandung,84,21,2.6,1011,2023-11-25 06:00:00
Bandung_2023-11-25T12:00:00,Bandung,79,21,5.9,1010,2023-11-25 12:00:00
Bandung_2023-11-25T18:00:00,Bandung,81,21,4.5,1010,2023-11-25 18:00:00
Banggai_2023-11-25T00:00:00,Banggai,30,96,1.8,1008,2023-11-25
Banggai_2023-11-25T06:00:00,Banggai,30,96,1.8,1008,2023-11-25 06:00:00
Banggai_2023-11-25T12:00:00,Banggai,31,64,2.1,1008,2023-11-25 12:00:00
Banggai_2023-11-25T18:00:00,Banggai,32,174,4.6,1007,2023-11-25 18:00:00
Bangkalan_2023-11-25T00:00:00,Bangkalan,65,49,2.7,1008,2023-11-25
Bangkalan_2023-11-25T06:00:00,Bangkalan,65,49,2.2,1008,2023-11-25 06:00:00
Bangkalan_2023-11-25T12:00:00,Bangkalan,75,1,2.3,1008,2023-11-25 12:00:00
Bangkalan_2023-11-25T18:00:00,Bangkalan,68,11,16.7,1008,2023-11-25 18:00:00
Bangli_2023-11-25T00:00:00,Bangli,52,167,2.1,1009,2023-11-25
Bangli_2023-11-25T06:00:00,Bangli,52,167,2.3,1010,2023-11-25 06:00:00
Bangli_2023-11-25T12:00:00,Bangli,53,174,9.3,1009,2023-11-25 12:00:00
Bangli_2023-11-25T18:00:00,Bangli,53,181,4.3,1009,2023-11-25 18:00:00
Banjar_2023-11-25T00:00:00,Banjar,57,200,3.0,1011,2023-11-25
Banjar_2023-11-25T06:00:00,Banjar,57,200,2.6,1012,2023-11-25 06:00:00
Banjar_2023-11-25T12:00:00,Banjar,56,207,4.1,1011,2023-11-25 12:00:00
Banjar_2023-11-25T18:00:00,Banjar,62,214,5.4,1010,2023-11-25 18:00:00
Banjarmasin_2023-11-25T00:00:00,Banjarmasin,51,18,4.4,1008,2023-11-25
Banjarmasin_2023-11-25T06:00:00,Banjarmasin,51,18,4.4,1008,2023-11-25 06:00:00
Banjarmasin_2023-11-25T12:00:00,Banjarmasin,48,314,6.5,1008,2023-11-25 12:00:00
Banjarmasin_2023-11-25T18:00:00,Banjarmasin,51,214,6.9,1007,2023-11-25 18:00:00
Banjarnegara_2023-11-25T00:00:00,Banjarnegara,55,180,1.9,1010,2023-11-25
Banjarnegara_2023-11-25T06:00:00,Banjarnegara,55,180,2.0,1010,2023-11-25 06:00:00
Banjarnegara_2023-11-25T12:00:00,Banjarnegara,57,186,6.1,1010,2023-11-25 12:00:00
Banjarnegara_2023-11-25T18:00:00,Banjarnegara,60,186,5.9,1010,2023-11-25 18:00:00
Bantaeng_2023-11-25T00:00:00,Bantaeng,57,127,6.6,1010,2023-11-25
Bantaeng_2023-11-25T06:00:00,Bantaeng,57,127,6.6,1010,2023-11-25 06:00:00
Bantaeng_2023-11-25T12:00:00,Bantaeng,54,137,8.7,1009,2023-11-25 12:00:00
Bantaeng_2023-11-25T18:00:00,Bantaeng,56,147,5.1,1009,2023-11-25 18:00:00
Bantul_2023-11-25T00:00:00,Bantul,57,170,4.8,1009,2023-11-25
Bantul_2023-11-25T06:00:00,Bantul,57,170,3.9,1009,2023-11-25 06:00:00
Bantul_2023-11-25T12:00:00,Bantul,59,181,11.3,1009,2023-11-25 12:00:00
Bantul_2023-11-25T18:00:00,Bantul,58,186,12.2,1009,2023-11-25 18:00:00
Banyumas_2023-11-25T00:00:00,Banyumas,56,166,1.7,1009,2023-11-25
Banyumas_2023-11-25T06:00:00,Banyumas,56,166,2.0,1009,2023-11-25 06:00:00
Banyumas_2023-11-25T12:00:00,Banyumas,58,180,7.7,1010,2023-11-25 12:00:00
Banyumas_2023-11-25T18:00:00,Banyumas,54,174,7.5,1009,2023-11-25 18:00:00
Banyuwangi_2023-11-25T00:00:00,Banyuwangi,59,139,5.0,1009,2023-11-25
Banyuwangi_2023-11-25T06:00:00,Banyuwangi,59,139,4.7,1010,2023-11-25 06:00:00
Banyuwangi_2023-11-25T12:00:00,Banyuwangi,48,143,9.2,1009,2023-11-25 12:00:00
Banyuwangi_2023-11-25T18:00:00,Banyuwangi,52,141,7.5,1009,2023-11-25 18:00:00
Barru_2023-11-25T00:00:00,Barru,50,279,1.8,1009,2023-11-25
